imax_u_over_ki,kinact_over_KI_h_uM,r1,r2,illustrative_aucr,category
36.44549352776552,0.0001,37.44549352776552,1.0043859649122806,8.066347248296013,2
38.818709714958786,0.0001,39.818709714958786,1.0043859649122806,8.160393108854862,2
41.34646229406202,0.0001,42.34646229406202,1.0043859649122806,8.250997429295147,2
44.03881419004314,0.0001,45.03881419004314,1.0043859649122806,8.338175317598573,2
46.90648359397062,0.0001,47.90648359397062,1.0043859649122806,8.42195386999259,2
49.960886631885934,0.0001,50.960886631885934,1.0043859649122806,8.502371101690885,2
53.21418281213916,0.0001,54.21418281213916,1.0043859649122806,8.579474870281155,2
56.67932343211246,0.0001,57.67932343211246,1.0043859649122806,8.653321806498363,2
60.37010313703756,0.0001,61.37010313703756,1.0043859649122806,8.72397626523805,2
64.30121483616162,0.0001,65.30121483616162,1.0043859649122806,8.791509307757854,2
68.48830819488136,0.0001,69.48830819488136,1.0043859649122806,8.855997724139726,2
72.9480519357022,0.0001,73.9480519357022,1.0043859649122806,8.917523103284513,2
77.69820019603893,0.0001,78.69820019603893,1.0043859649122806,8.976170956018533,2
82.75766320702957,0.0001,83.75766320702957,1.0043859649122806,9.03202989533378,2
88.14658257473113,0.0001,89.14658257473113,1.0043859649122806,9.085190876375833,2
93.88641146339076,0.0001,94.88641146339076,1.0043859649122806,9.135746497545885,2
100.0,0.0001,101.0,1.0043859649122806,9.183790362998495,2
0.0001,0.00010539767972822035,1.0001,1.0046227052512378,1.002585767337944,0
0.00010651168624012551,0.00010539767972822035,1.0001065116862402,1.0046227052512378,1.0025916407301971,0
0.00011344739305714942,0.00010539767972822035,1.000113447393057,1.0046227052512378,1.002597896570892,0
0.0001208347313406328,0.00010539767972822035,1.0001208347313406,1.0046227052512378,1.002604559762737,0
0.00012870310991463342,0.00010539767972822035,1.0001287031099146,1.0046227052512378,1.0026116568298746,0
0.0001370838526135582,0.00010539767972822035,1.0001370838526136,1.0046227052512378,1.0026192160234433,0
0.00014601032298162906,0.00010539767972822035,1.0001460103229816,1.0046227052512378,1.0026272674340098,0
0.00015551805709238662,0.00010539767972822035,1.0001555180570925,1.0046227052512378,1.0026358431113225,0
0.0001656449050169821,0.00010539767972822035,1.000165644905017,1.0046227052512378,1.002644977191856,0
0.0001764311815044419,0.00010539767972822035,1.0001764311815045,1.0046227052512378,1.002654706034658,0
0.0001879198264737575,0.00010539767972822035,1.0001879198264738,1.0046227052512378,1.0026650683660392,0
0.0002001565759567167,0.00010539767972822035,1.0002001565759566,1.0046227052512378,1.002676105433676,0
0.0002131901441719966,0.00010539767972822035,1.000213190144172,1.0046227052512378,1.002687861170747,0
0.00022707241745534824,0.00010539767972822035,1.0002270724174553,1.0046227052512378,1.0027003823707459,0
0.00024185866081790827,0.00010539767972822035,1.000241858660818,1.0046227052512378,1.0027137188736737,0
0.0002576077379549398,0.00010539767972822035,1.000257607737955,1.0046227052512378,1.0027279237643454,0
0.0002743823455808502,0.00010539767972822035,1.0002743823455809,1.0046227052512378,1.002743053583599,0
0.0002922492630233721,0.00010539767972822035,1.0002922492630233,1.0046227052512378,1.0027591685532484,0
0.0003112796180705332,0.00010539767972822035,1.0003112796180704,1.0046227052512378,1.0027763328156714,0
0.000331549170128747,0.00010539767972822035,1.0003315491701288,1.0046227052512378,1.0027946146889841,0
0.000353138611819271,0.00010539767972822035,1.0003531386118192,1.0046227052512378,1.0028140869388158,0
0.0003761338902136767,0.00010539767972822035,1.0003761338902137,1.0046227052512378,1.0028348270677638,0
0.00040062654898716905,0.00010539767972822035,1.000400626548987,1.0046227052512378,1.0028569176236728,0
0.0004267140928518562,0.00010539767972822035,1.0004267140928518,1.0046227052512378,1.0028804465279693,0
0.00045450037572076693,0.00010539767972822035,1.0004545003757208,1.0046227052512378,1.0029055074253452,0
0.00048409601414789487,0.00010539767972822035,1.000484096014148,1.0046227052512378,1.002932200056184,0
0.0005156188276901594,0.00010539767972822035,1.0005156188276902,1.0046227052512378,1.0029606306532033,0
0.0005491943079443555,0.00010539767972822035,1.0005491943079443,1.0046227052512378,1.0029909123638852,0
0.0005849561181263205,0.00010539767972822035,1.0005849561181264,1.0046227052512378,1.0030231657003728,0
0.0006230466251811245,0.00010539767972822035,1.000623046625181,1.0046227052512378,1.0030575190186077,0
0.0006636174665426095,0.00010539767972822035,1.0006636174665426,1.0046227052512378,1.0030941090286163,0
0.0007068301537985341,0.00010539767972822035,1.0007068301537985,1.0046227052512378,1.0031330813379533,0
