compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Ritonavir,Metoprolol,312.0,15.5,0.00010836364068194975
Ritonavir,Metoprolol,312.0,15.625,0.00010137123763105572
Ritonavir,Metoprolol,312.0,15.75,9.482924910439259e-05
Ritonavir,Metoprolol,312.0,15.875,8.870872030055959e-05
Ritonavir,Metoprolol,312.0,16.0,8.298255085114833e-05
Ritonavir,Metoprolol,312.0,16.125,7.762537252087705e-05
Ritonavir,Metoprolol,312.0,16.25,7.261345356273306e-05
Ritonavir,Metoprolol,312.0,16.375,6.792458566397799e-05
Ritonavir,Metoprolol,312.0,16.5,6.353797976508137e-05
Ritonavir,Metoprolol,312.0,16.625,5.9434187288541074e-05
Ritonavir,Metoprolol,312.0,16.75,5.55950093327084e-05
Ritonavir,Metoprolol,312.0,16.875,5.200340994558871e-05
Ritonavir,Metoprolol,312.0,17.0,4.8643452175946244e-05
Ritonavir,Metoprolol,312.0,17.125,4.550022401948148e-05
Ritonavir,Metoprolol,312.0,17.25,4.2559767686127474e-05
Ritonavir,Metoprolol,312.0,17.375,3.980902518856914e-05
Ritonavir,Metoprolol,312.0,17.5,3.723577900554923e-05
Ritonavir,Metoprolol,312.0,17.625,3.4828594185011394e-05
Ritonavir,Metoprolol,312.0,17.75,3.2576772157211713e-05
Ritonavir,Metoprolol,312.0,17.875,3.047030376447843e-05
Ritonavir,Metoprolol,312.0,18.0,2.8499821802291405e-05
Ritonavir,Metoprolol,312.0,18.125,2.6656561759489847e-05
Ritonavir,Metoprolol,312.0,18.25,2.4932324545649616e-05
Ritonavir,Metoprolol,312.0,18.375,2.3319437361685708e-05
Ritonavir,Metoprolol,312.0,18.5,2.181072031372285e-05
Ritonavir,Metoprolol,312.0,18.625,2.0399457625645443e-05
Ritonavir,Metoprolol,312.0,18.75,1.9079364494892288e-05
Ritonavir,Metoprolol,312.0,18.875,1.7844560352918855e-05
Ritonavir,Metoprolol,312.0,19.0,1.6689544762134446e-05
Ritonavir,Metoprolol,312.0,19.125,1.5609170413885378e-05
Ritonavir,Metoprolol,312.0,19.25,1.4598621185143061e-05
Ritonavir,Metoprolol,312.0,19.375,1.3653392455520694e-05
Ritonavir,Metoprolol,312.0,19.5,1.2769268530228448e-05
Ritonavir,Metoprolol,312.0,19.625,1.1942305253001416e-05
Ritonavir,Metoprolol,312.0,19.75,1.116881385276034e-05
Ritonavir,Metoprolol,312.0,19.875,1.0445341734032774e-05
Ritonavir,Metoprolol,312.0,20.0,9.768659576922219e-06
Ritonavir,Metoprolol,312.0,20.125,9.135746820772961e-06
Ritonavir,Metoprolol,312.0,20.25,8.543776239777155e-06
Ritonavir,Metoprolol,312.0,20.375,7.990103788179583e-06
Ritonavir,Metoprolol,312.0,20.5,7.472256390261902e-06
Ritonavir,Metoprolol,312.0,20.625,6.9879188210568495e-06
Ritonavir,Metoprolol,312.0,20.75,6.5349266061918064e-06
Ritonavir,Metoprolol,312.0,20.875,6.111254364136326e-06
Ritonavir,Metoprolol,312.0,21.0,5.715006927892836e-06
Ritonavir,Metoprolol,312.0,21.125,5.344412448756612e-06
Ritonavir,Metoprolol,312.0,21.25,4.997812363768252e-06
Ritonavir,Metoprolol,312.0,21.375,4.6736556719734e-06
Ritonavir,Metoprolol,312.0,21.5,4.3704918105415646e-06
Ritonavir,Metoprolol,312.0,21.625,4.0869629079879845e-06
Ritonavir,Metoprolol,312.0,21.75,3.821799689877718e-06
Ritonavir,Metoprolol,312.0,21.875,3.573814204676458e-06
Ritonavir,Metoprolol,312.0,22.0,3.3418951793531963e-06
Ritonavir,Metoprolol,312.0,22.125,3.1250038050233377e-06
Ritonavir,Metoprolol,312.0,22.25,2.9221672229738105e-06
Ritonavir,Metoprolol,312.0,22.375,2.7324765520653437e-06
Ritonavir,Metoprolol,312.0,22.5,2.5550808703187463e-06
Ritonavir,Metoprolol,312.0,22.625,2.389184522018188e-06
Ritonavir,Metoprolol,312.0,22.75,2.234043562014416e-06
Ritonavir,Metoprolol,312.0,22.875,2.0889613758858275e-06
Ritonavir,Metoprolol,312.0,23.0,1.9532872792606906e-06
Ritonavir,Metoprolol,312.0,23.125,1.8264116748835854e-06
Ritonavir,Metoprolol,312.0,23.25,1.7077651949002742e-06
Ritonavir,Metoprolol,312.0,23.375,1.5968146079085939e-06
Ritonavir,Metoprolol,312.0,23.5,1.4930616082871321e-06
Ritonavir,Metoprolol,312.0,23.625,1.3960399866584002e-06
Ritonavir,Metoprolol,312.0,23.75,1.3053135302416136e-06
Ritonavir,Metoprolol,312.0,23.875,1.2204747330971036e-06
Ritonavir,Metoprolol,312.0,24.0,1.1411417351855528e-06
Ritonavir,Metoprolol,312.0,24.125,1.0669581240378554e-06
Ritonavir,Metoprolol,312.0,24.25,9.975898885841507e-07
Ritonavir,Metoprolol,312.0,24.375,9.327252982152925e-07
Ritonavir,Metoprolol,312.0,24.5,8.720719886749074e-07
Ritonavir,Metoprolol,312.0,24.625,8.153573626249657e-07
Ritonavir,Metoprolol,312.0,24.75,7.623255658849874e-07
Ritonavir,Metoprolol,312.0,24.875,7.12738206528012e-07
Ritonavir,Metoprolol,312.0,25.0,6.663715001134438e-07
Ritonavir,Metoprolol,312.0,25.125,6.230169289048936e-07
Ritonavir,Metoprolol,312.0,25.25,5.824788028394112e-07
Ritonavir,Metoprolol,312.0,25.375,5.445747235473735e-07
Ritonavir,Metoprolol,312.0,25.5,5.091335356350928e-07
Ritonavir,Metoprolol,312.0,25.625,4.759957048410026e-07
Ritonavir,Metoprolol,312.0,25.75,4.450115380139672e-07
Ritonavir,Metoprolol,312.0,25.875,4.1604160515634016e-07
Ritonavir,Metoprolol,312.0,26.0,3.8895474040967494e-07
Ritonavir,Metoprolol,312.0,26.125,3.6362917612107633e-07
Ritonavir,Metoprolol,312.0,26.25,3.3995014311362165e-07
Ritonavir,Metoprolol,312.0,26.375,3.178109167335377e-07
Ritonavir,Metoprolol,312.0,26.5,2.971114824400944e-07
Ritonavir,Metoprolol,312.0,26.625,2.777582172369579e-07
Ritonavir,Metoprolol,312.0,26.75,2.596638988465075e-07
Ritonavir,Metoprolol,312.0,26.875,2.427465304371805e-07
Ritonavir,Metoprolol,312.0,27.0,2.2692991729784092e-07
Ritonavir,Metoprolol,312.0,27.125,2.1214230156879816e-07
Ritonavir,Metoprolol,312.0,27.25,1.9831708742750194e-07
Ritonavir,Metoprolol,312.0,27.375,1.8539153808857136e-07
Ritonavir,Metoprolol,312.0,27.5,1.733073659484002e-07
Ritonavir,Metoprolol,312.0,27.625,1.6200987485812193e-07
Ritonavir,Metoprolol,312.0,27.75,1.5144769472580673e-07
Ritonavir,Metoprolol,312.0,27.875,1.415734067960749e-07
Ritonavir,Metoprolol,312.0,28.0,1.3234195473504736e-07
Ritonavir,Metoprolol,312.0,28.125,1.2371157759070195e-07
Ritonavir,Metoprolol,312.0,28.25,1.1564334545111824e-07
Ritonavir,Metoprolol,312.0,28.375,1.081004114242899e-07
Ritonavir,Metoprolol,312.0,28.5,1.0104892675466495e-07
Ritonavir,Metoprolol,312.0,28.625,9.445674058964231e-08
Ritonavir,Metoprolol,312.0,28.75,8.82939521805094e-08
Ritonavir,Metoprolol,312.0,28.875,8.253279090061466e-08
Ritonavir,Metoprolol,312.0,29.0,7.714695912918224e-08
Ritonavir,Metoprolol,312.0,29.125,7.211216713805667e-08
Ritonavir,Metoprolol,312.0,29.25,6.740553513830535e-08
Ritonavir,Metoprolol,312.0,29.375,6.300563598579808e-08
Ritonavir,Metoprolol,312.0,29.5,5.8892741066875485e-08
Ritonavir,Metoprolol,312.0,29.625,5.504797400764805e-08
Ritonavir,Metoprolol,312.0,29.75,5.1453779109460014e-08
Ritonavir,Metoprolol,312.0,29.875,4.809415551304832e-08
Ritonavir,Metoprolol,312.0,30.0,4.495358509288265e-08
Ritonavir,Metoprolol,312.0,30.125,4.2017685281933317e-08
Ritonavir,Metoprolol,312.0,30.25,3.927343690310701e-08
Ritonavir,Metoprolol,312.0,30.375,3.670814759817736e-08
Ritonavir,Metoprolol,312.0,30.5,3.4310072055979015e-08
Ritonavir,Metoprolol,312.0,30.625,3.2068556430168956e-08
Ritonavir,Metoprolol,312.0,30.75,2.997326082451702e-08
Ritonavir,Metoprolol,312.0,30.875,2.8014599683935477e-08
Ritonavir,Metoprolol,312.0,31.0,2.6183845894305113e-08
Ritonavir,Metoprolol,312.0,31.125,2.4472564677556785e-08
Ritonavir,Metoprolol,312.0,31.25,2.2872915006563782e-08
Ritonavir,Metoprolol,312.0,31.375,2.1377774107464892e-08
Ritonavir,Metoprolol,312.0,31.5,1.9980237336078815e-08
Ritonavir,Metoprolol,312.0,31.625,1.8673884014115316e-08
Ritonavir,Metoprolol,312.0,31.75,1.7452995299923533e-08
Ritonavir,Metoprolol,312.0,31.875,1.6311864834107073e-08
Ritonavir,Metoprolol,312.0,32.0,1.524521653956057e-08
Ritonavir,Metoprolol,312.0,32.125,1.4248194166573491e-08
Ritonavir,Metoprolol,312.0,32.25,1.331645451528393e-08
Ritonavir,Metoprolol,312.0,32.375,1.2445568732338988e-08
Ritonavir,Metoprolol,312.0,32.5,1.1631471241323572e-08
Ritonavir,Metoprolol,312.0,32.625,1.0870592258283994e-08
Ritonavir,Metoprolol,312.0,32.75,1.015949034393493e-08
Ritonavir,Metoprolol,312.0,32.875,9.494811382481967e-09
Ritonavir,Metoprolol,312.0,33.0,8.873460805362935e-09
Ritonavir,Metoprolol,312.0,33.125,8.292808736389299e-09
Ritonavir,Metoprolol,312.0,33.25,7.750095481580852e-09
Ritonavir,Metoprolol,312.0,33.375,7.242818036072128e-09
Ritonavir,Metoprolol,312.0,33.5,6.768668151577177e-09
Ritonavir,Metoprolol,312.0,33.625,6.325570078274841e-09
Ritonavir,Metoprolol,312.0,33.75,5.9114376399867716e-09
Ritonavir,Metoprolol,312.0,33.875,5.524351626360903e-09
Ritonavir,Metoprolol,312.0,34.0,5.162598394988222e-09
Ritonavir,Metoprolol,312.0,34.125,4.824537320398032e-09
Ritonavir,Metoprolol,312.0,34.25,4.508578487222155e-09
Ritonavir,Metoprolol,312.0,34.375,4.2132464955148086e-09
Ritonavir,Metoprolol,312.0,34.5,3.937362214175175e-09
Ritonavir,Metoprolol,312.0,34.625,3.6795570651587423e-09
Ritonavir,Metoprolol,312.0,34.75,3.4386215537075653e-09
Ritonavir,Metoprolol,312.0,34.875,3.2134028082247037e-09
Ritonavir,Metoprolol,312.0,35.0,3.0029134460249767e-09
Ritonavir,Metoprolol,312.0,35.125,2.8063191979012935e-09
Ritonavir,Metoprolol,312.0,35.25,2.6225953908725494e-09
Ritonavir,Metoprolol,312.0,35.375,2.4508623105054166e-09
Ritonavir,Metoprolol,312.0,35.5,2.290277265453146e-09
Ritonavir,Metoprolol,312.0,35.625,2.1402710403542932e-09
Ritonavir,Metoprolol,312.0,35.75,2.0001140221305262e-09
Ritonavir,Metoprolol,312.0,35.875,1.8691127958069347e-09
Ritonavir,Metoprolol,312.0,36.0,1.746642311754301e-09
Ritonavir,Metoprolol,312.0,36.125,1.6321351416044884e-09
Ritonavir,Metoprolol,312.0,36.25,1.5251832425431654e-09
Ritonavir,Metoprolol,312.0,36.375,1.4252255256276157e-09
Ritonavir,Metoprolol,312.0,36.5,1.3317969665230599e-09
Ritonavir,Metoprolol,312.0,36.625,1.2444570005776776e-09
Ritonavir,Metoprolol,312.0,36.75,1.1628387419846535e-09
Ritonavir,Metoprolol,312.0,36.875,1.0865889590287653e-09
Ritonavir,Metoprolol,312.0,37.0,1.0153325953445333e-09
Ritonavir,Metoprolol,312.0,37.125,9.487350881084574e-10
Ritonavir,Metoprolol,312.0,37.25,8.86477227116714e-10
Ritonavir,Metoprolol,312.0,37.375,8.283394582278285e-10
Ritonavir,Metoprolol,312.0,37.5,7.740171767027781e-10
Ritonavir,Metoprolol,312.0,37.625,7.232531670140346e-10
Ritonavir,Metoprolol,312.0,37.75,6.758016899901833e-10
Ritonavir,Metoprolol,312.0,37.875,6.314716212766034e-10
Ritonavir,Metoprolol,312.0,38.0,5.901196278675775e-10
Ritonavir,Metoprolol,312.0,38.125,5.514972192497976e-10
Ritonavir,Metoprolol,312.0,38.25,5.154147490113937e-10
Ritonavir,Metoprolol,312.0,38.375,4.816881154854538e-10
Ritonavir,Metoprolol,312.0,38.5,4.5013692856026943e-10
Ritonavir,Metoprolol,312.0,38.625,4.206313495261318e-10
Ritonavir,Metoprolol,312.0,38.75,3.931662301548154e-10
Ritonavir,Metoprolol,312.0,38.875,3.6751088143560716e-10
Ritonavir,Metoprolol,312.0,39.0,3.435348561849614e-10
Ritonavir,Metoprolol,312.0,39.125,3.2111097528180574e-10
Ritonavir,Metoprolol,312.0,39.25,3.001140956915319e-10
Ritonavir,Metoprolol,312.0,39.375,2.8044159526076836e-10
Ritonavir,Metoprolol,312.0,39.5,2.6214425385271586e-10
Ritonavir,Metoprolol,312.0,39.625,2.4504173065145133e-10
Ritonavir,Metoprolol,312.0,39.75,2.290500705630146e-10
Ritonavir,Metoprolol,312.0,39.875,2.1408868165255872e-10
Ritonavir,Metoprolol,312.0,40.0,2.000796236047094e-10
Ritonavir,Metoprolol,312.0,40.125,1.8694830063464033e-10
Ritonavir,Metoprolol,312.0,40.25,1.7471747711584202e-10
Ritonavir,Metoprolol,312.0,40.375,1.6328190559193966e-10
Ritonavir,Metoprolol,312.0,40.5,1.5258899304701327e-10
Ritonavir,Metoprolol,312.0,40.625,1.4258888766322153e-10
Ritonavir,Metoprolol,312.0,40.75,1.332340229836943e-10
Ritonavir,Metoprolol,312.0,40.875,1.2447866207542487e-10
Ritonavir,Metoprolol,312.0,41.0,1.1631002257019825e-10
Ritonavir,Metoprolol,312.0,41.125,1.0867967672247949e-10
Ritonavir,Metoprolol,312.0,41.25,1.0154987789410463e-10
Ritonavir,Metoprolol,312.0,41.375,9.488681908084056e-11
Ritonavir,Metoprolol,312.0,41.5,8.865766129586558e-11
Ritonavir,Metoprolol,312.0,41.625,8.283017136084604e-11
Ritonavir,Metoprolol,312.0,41.75,7.739798900461864e-11
Ritonavir,Metoprolol,312.0,41.875,7.233128028321175e-11
Ritonavir,Metoprolol,312.0,42.0,6.759961848171454e-11
Ritonavir,Metoprolol,312.0,42.125,6.317835821210019e-11
Ritonavir,Metoprolol,312.0,42.25,5.904302123150596e-11
Ritonavir,Metoprolol,312.0,42.375,5.516902560709598e-11
Ritonavir,Metoprolol,312.0,42.5,5.1582300450703885e-11
Ritonavir,Metoprolol,312.0,42.625,4.8264465951211585e-11
Ritonavir,Metoprolol,312.0,42.75,4.517616246276592e-11
Ritonavir,Metoprolol,312.0,42.875,4.2299337953740665e-11
Ritonavir,Metoprolol,312.0,43.0,3.9615585864105146e-11
Ritonavir,Metoprolol,312.0,43.125,3.7105928345674115e-11
Ritonavir,Metoprolol,312.0,43.25,3.475059950235743e-11
Ritonavir,Metoprolol,312.0,43.375,3.252882863040982e-11
Ritonavir,Metoprolol,312.0,43.5,3.041862345868064e-11
Ritonavir,Metoprolol,312.0,43.625,2.8507907719614424e-11
Ritonavir,Metoprolol,312.0,43.75,2.6752898874401327e-11
Ritonavir,Metoprolol,312.0,43.875,2.5116932454872615e-11
Ritonavir,Metoprolol,312.0,44.0,2.3588455827876843e-11
Ritonavir,Metoprolol,312.0,44.125,2.2155595055588803e-11
Ritonavir,Metoprolol,312.0,44.25,2.0806034785790254e-11
Ritonavir,Metoprolol,312.0,44.375,1.9526898142150706e-11
Ritonavir,Metoprolol,312.0,44.5,1.8304626614508143e-11
Ritonavir,Metoprolol,312.0,44.625,1.7124859949149775e-11
Ritonavir,Metoprolol,312.0,44.75,1.6074458972311093e-11
Ritonavir,Metoprolol,312.0,44.875,1.5096992108429704e-11
Ritonavir,Metoprolol,312.0,45.0,1.4178333456129228e-11
Ritonavir,Metoprolol,312.0,45.125,1.3313355561647773e-11
Ritonavir,Metoprolol,312.0,45.25,1.2497063941407072e-11
Ritonavir,Metoprolol,312.0,45.375,1.1724551308601526e-11
Ritonavir,Metoprolol,312.0,45.5,1.0990951799787293e-11
Ritonavir,Metoprolol,312.0,45.625,1.0291395201471335e-11
Ritonavir,Metoprolol,312.0,45.75,9.62168963565737e-12
Ritonavir,Metoprolol,312.0,45.875,9.00962942146687e-12
Ritonavir,Metoprolol,312.0,46.0,8.432528666872582e-12
Ritonavir,Metoprolol,312.0,46.125,7.88866215492698e-12
Ritonavir,Metoprolol,312.0,46.25,7.376502128103103e-12
Ritonavir,Metoprolol,312.0,46.375,6.894694290917312e-12
Ritonavir,Metoprolol,312.0,46.5,6.442033812552017e-12
Ritonavir,Metoprolol,312.0,46.625,6.017441329478435e-12
Ritonavir,Metoprolol,312.0,46.75,5.619938948079335e-12
Ritonavir,Metoprolol,312.0,46.875,5.248267040830411e-12
Ritonavir,Metoprolol,312.0,47.0,4.899239645250768e-12
Ritonavir,Metoprolol,312.0,47.125,4.573344414419614e-12
Ritonavir,Metoprolol,312.0,47.25,4.269458137551576e-12
Ritonavir,Metoprolol,312.0,47.375,3.986402360720027e-12
Ritonavir,Metoprolol,312.0,47.5,3.722917544144745e-12
Ritonavir,Metoprolol,312.0,47.625,3.4776372194795736e-12
Ritonavir,Metoprolol,312.0,47.75,3.2490621471000945e-12
Ritonavir,Metoprolol,312.0,47.875,3.0355344733912887e-12
Ritonavir,Metoprolol,312.0,48.0,2.8360102573714494e-12
Ritonavir,Metoprolol,312.0,48.125,2.652004510865942e-12
Ritonavir,Metoprolol,312.0,48.25,2.4816372689180976e-12
Ritonavir,Metoprolol,312.0,48.375,2.3242247255637824e-12
Ritonavir,Metoprolol,312.0,48.5,2.1791435172180394e-12
Ritonavir,Metoprolol,312.0,48.625,2.04583072267509e-12
Ritonavir,Metoprolol,312.0,48.75,1.923783863108332e-12
Ritonavir,Metoprolol,312.0,48.875,1.81256090207034e-12
Ritonavir,Metoprolol,312.0,49.0,1.7117802454928667e-12
Ritonavir,Metoprolol,312.0,49.125,1.615925003804053e-12
Ritonavir,Metoprolol,312.0,49.25,1.5198574825616034e-12
Ritonavir,Metoprolol,312.0,49.375,1.4298791236555696e-12
Ritonavir,Metoprolol,312.0,49.5,1.3454786601250815e-12
Ritonavir,Metoprolol,312.0,49.625,1.2661897738622185e-12
Ritonavir,Metoprolol,312.0,49.75,1.1915910956120124e-12
Ritonavir,Metoprolol,312.0,49.875,1.1213062049724464e-12
Ritonavir,Metoprolol,312.0,50.0,1.0550036303944538e-12
Ritonavir,Metoprolol,312.0,50.125,9.923968491819203e-13
Ritonavir,Metoprolol,312.0,50.25,9.332442874916822e-13
Ritonavir,Metoprolol,312.0,50.375,8.773493203335266e-13
Ritonavir,Metoprolol,312.0,50.5,8.245602715701926e-13
Ritonavir,Metoprolol,312.0,50.625,7.747704139173699e-13
Ritonavir,Metoprolol,312.0,50.75,7.279179689436998e-13
Ritonavir,Metoprolol,312.0,50.875,6.839861070707744e-13
Ritonavir,Metoprolol,312.0,51.0,6.390531810961274e-13
Ritonavir,Metoprolol,312.0,51.125,5.941133140598155e-13
Ritonavir,Metoprolol,312.0,51.25,5.507347174610052e-13
Ritonavir,Metoprolol,312.0,51.375,5.089189227722797e-13
Ritonavir,Metoprolol,312.0,51.5,4.687057555494633e-13
Ritonavir,Metoprolol,312.0,51.625,4.301733354316206e-13
Ritonavir,Metoprolol,312.0,51.75,3.9343807614105717e-13
Ritonavir,Metoprolol,312.0,51.875,3.58654685483319e-13
Ritonavir,Metoprolol,312.0,52.0,3.2601616534719294e-13
Ritonavir,Metoprolol,312.0,52.125,2.957538117047068e-13
Ritonavir,Metoprolol,312.0,52.25,2.6813721461112856e-13
Ritonavir,Metoprolol,312.0,52.375,2.4347425820496737e-13
Ritonavir,Metoprolol,312.0,52.5,2.2211112070797277e-13
Ritonavir,Metoprolol,312.0,52.625,2.044322744251352e-13
Ritonavir,Metoprolol,312.0,52.75,1.908604857446857e-13
Ritonavir,Metoprolol,312.0,52.875,1.6582064285020643e-13
Ritonavir,Metoprolol,312.0,53.0,1.4133274784773505e-13
Ritonavir,Metoprolol,312.0,53.125,1.1794731874006607e-13
Ritonavir,Metoprolol,312.0,53.25,9.578739351023416e-14
Ritonavir,Metoprolol,312.0,53.375,7.49958505913093e-14
Ritonavir,Metoprolol,312.0,53.5,5.573540886639648e-14
Ritonavir,Metoprolol,312.0,53.625,3.8188627668635904e-14
Ritonavir,Metoprolol,312.0,53.75,2.255790678120292e-14
Ritonavir,Metoprolol,312.0,53.875,9.065486437307982e-15
Ritonavir,Metoprolol,312.0,54.0,-2.0465526798032467e-15
Ritonavir,Metoprolol,312.0,54.125,-1.0516289436849979e-14
Ritonavir,Metoprolol,312.0,54.25,-1.6061962250516295e-14
Ritonavir,Metoprolol,312.0,54.375,-1.8381969087451096e-14
Ritonavir,Metoprolol,312.0,54.5,-1.715486746426817e-14
Ritonavir,Metoprolol,312.0,54.625,-1.55300084462302e-14
Ritonavir,Metoprolol,312.0,54.75,-2.2114665192587417e-14
Ritonavir,Metoprolol,312.0,54.875,-2.7866414607818818e-14
Ritonavir,Metoprolol,312.0,55.0,-3.27829810707866e-14
Ritonavir,Metoprolol,312.0,55.125,-3.685897425889539e-14
Ritonavir,Metoprolol,312.0,55.25,-4.008588914809219e-14
Ritonavir,Metoprolol,312.0,55.375,-4.245210601286646e-14
Ritonavir,Metoprolol,312.0,55.5,-4.394289042625001e-14
Ritonavir,Metoprolol,312.0,55.625,-4.4540393259817124e-14
Ritonavir,Metoprolol,312.0,55.75,-4.422365068368445e-14
Ritonavir,Metoprolol,312.0,55.875,-4.296858416651109e-14
Ritonavir,Metoprolol,312.0,56.0,-4.07480004754985e-14
Ritonavir,Metoprolol,312.0,56.125,-3.7531591676390585e-14
Ritonavir,Metoprolol,312.0,56.25,-3.328593513347365e-14
Ritonavir,Metoprolol,312.0,56.375,-2.797449350957644e-14
Ritonavir,Metoprolol,312.0,56.5,-2.373908377641141e-14
Ritonavir,Metoprolol,312.0,56.625,-2.0957616259158165e-14
Ritonavir,Metoprolol,312.0,56.75,-1.8009060621096358e-14
Ritonavir,Metoprolol,312.0,56.875,-1.4937917949812284e-14
Ritonavir,Metoprolol,312.0,57.0,-1.1788689332892704e-14
Ritonavir,Metoprolol,312.0,57.125,-8.605875857923855e-15
Ritonavir,Metoprolol,312.0,57.25,-5.433978612492265e-15
Ritonavir,Metoprolol,312.0,57.375,-2.317498684184362e-15
Ritonavir,Metoprolol,312.0,57.5,6.990628394134287e-16
Ritonavir,Metoprolol,312.0,57.625,3.571204870714566e-15
Ritonavir,Metoprolol,312.0,57.75,6.254426322132615e-15
Ritonavir,Metoprolol,312.0,57.875,8.704226106081169e-15
Ritonavir,Metoprolol,312.0,58.0,1.0876103134973731e-14
Ritonavir,Metoprolol,312.0,58.125,1.2725556321223848e-14
Ritonavir,Metoprolol,312.0,58.25,1.4208084577245076e-14
Ritonavir,Metoprolol,312.0,58.375,1.6683521818691792e-14
Ritonavir,Metoprolol,312.0,58.5,1.9291119505427845e-14
Ritonavir,Metoprolol,312.0,58.625,2.172888648124396e-14
Ritonavir,Metoprolol,312.0,58.75,2.397087092519163e-14
Ritonavir,Metoprolol,312.0,58.875,2.599112101632236e-14
Ritonavir,Metoprolol,312.0,59.0,2.7763684933687632e-14
Ritonavir,Metoprolol,312.0,59.125,2.9262610856338953e-14
Ritonavir,Metoprolol,312.0,59.25,3.046194696332781e-14
Ritonavir,Metoprolol,312.0,59.375,3.1335741433705697e-14
Ritonavir,Metoprolol,312.0,59.5,3.1858042446524115e-14
Ritonavir,Metoprolol,312.0,59.625,3.2002898180834566e-14
Ritonavir,Metoprolol,312.0,59.75,3.174435681568852e-14
Ritonavir,Metoprolol,312.0,59.875,3.1056466530137495e-14
Ritonavir,Metoprolol,312.0,60.0,2.991327550323298e-14
Ritonavir,Metoprolol,312.0,60.125,2.8288831914026462e-14
Ritonavir,Metoprolol,312.0,60.25,2.615718394156945e-14
Ritonavir,Metoprolol,312.0,60.375,2.5537026173685582e-14
Ritonavir,Metoprolol,312.0,60.5,2.5213988485621576e-14
Ritonavir,Metoprolol,312.0,60.625,2.4787225499771024e-14
Ritonavir,Metoprolol,312.0,60.75,2.425779226415123e-14
Ritonavir,Metoprolol,312.0,60.875,2.3626743826779526e-14
Ritonavir,Metoprolol,312.0,61.0,2.2895135235673222e-14
Ritonavir,Metoprolol,312.0,61.125,2.2064021538849637e-14
Ritonavir,Metoprolol,312.0,61.25,2.1134457784326084e-14
Ritonavir,Metoprolol,312.0,61.375,2.0107499020119886e-14
Ritonavir,Metoprolol,312.0,61.5,1.8984200294248355e-14
Ritonavir,Metoprolol,312.0,61.625,1.776561665472881e-14
Ritonavir,Metoprolol,312.0,61.75,1.6452803149578566e-14
Ritonavir,Metoprolol,312.0,61.875,1.5046814826814943e-14
Ritonavir,Metoprolol,312.0,62.0,1.3548706734455255e-14
Ritonavir,Metoprolol,312.0,62.125,1.1959533920516821e-14
Ritonavir,Metoprolol,312.0,62.25,1.0280351433016954e-14
Ritonavir,Metoprolol,312.0,62.375,8.990101953366999e-15
Ritonavir,Metoprolol,312.0,62.5,7.81207592038298e-15
Ritonavir,Metoprolol,312.0,62.625,6.659705899389235e-15
Ritonavir,Metoprolol,312.0,62.75,5.540359153874706e-15
Ritonavir,Metoprolol,312.0,62.875,4.461402947328336e-15
Ritonavir,Metoprolol,312.0,63.0,3.430204543239074e-15
Ritonavir,Metoprolol,312.0,63.125,2.4541312050958597e-15
Ritonavir,Metoprolol,312.0,63.25,1.540550196387639e-15
Ritonavir,Metoprolol,312.0,63.375,6.968287806033569e-16
Ritonavir,Metoprolol,312.0,63.5,-6.966577876804399e-17
Ritonavir,Metoprolol,312.0,63.625,-7.51566218237618e-16
Ritonavir,Metoprolol,312.0,63.75,-1.341505274316422e-15
Ritonavir,Metoprolol,312.0,63.875,-1.832115683515511e-15
Ritonavir,Metoprolol,312.0,64.0,-2.2160301823459408e-15
Ritonavir,Metoprolol,312.0,64.125,-2.4858815073187677e-15
Ritonavir,Metoprolol,312.0,64.25,-2.6343023949450466e-15
Ritonavir,Metoprolol,312.0,64.375,-2.984897406735268e-15
Ritonavir,Metoprolol,312.0,64.5,-3.35414574986188e-15
Ritonavir,Metoprolol,312.0,64.625,-3.678391684927692e-15
Ritonavir,Metoprolol,312.0,64.75,-3.957635211932695e-15
Ritonavir,Metoprolol,312.0,64.875,-4.191876330876897e-15
Ritonavir,Metoprolol,312.0,65.0,-4.381115041760295e-15
Ritonavir,Metoprolol,312.0,65.125,-4.5253513445828904e-15
Ritonavir,Metoprolol,312.0,65.25,-4.6245852393446914e-15
Ritonavir,Metoprolol,312.0,65.375,-4.67881672604568e-15
Ritonavir,Metoprolol,312.0,65.5,-4.688045804685872e-15
Ritonavir,Metoprolol,312.0,65.625,-4.65227247526526e-15
Ritonavir,Metoprolol,312.0,65.75,-4.571496737783843e-15
Ritonavir,Metoprolol,312.0,65.875,-4.445718592241627e-15
Ritonavir,Metoprolol,312.0,66.0,-4.274938038638606e-15
Ritonavir,Metoprolol,312.0,66.125,-4.059155076974784e-15
Ritonavir,Metoprolol,312.0,66.25,-3.798369707250158e-15
Ritonavir,Metoprolol,312.0,66.375,-3.722288558433577e-15
Ritonavir,Metoprolol,312.0,66.5,-3.680971249589581e-15
Ritonavir,Metoprolol,312.0,66.625,-3.627847262447143e-15
Ritonavir,Metoprolol,312.0,66.75,-3.562916597006264e-15
Ritonavir,Metoprolol,312.0,66.875,-3.486179253266941e-15
Ritonavir,Metoprolol,312.0,67.0,-3.397635231229177e-15
Ritonavir,Metoprolol,312.0,67.125,-3.2972845308929706e-15
Ritonavir,Metoprolol,312.0,67.25,-3.185127152258322e-15
