gene,diplotype,genetic_phenotype,I_over_Ki,time_h,depot_nmol,parent_nmol,metabolite_nmol,eliminated_nmol_equivalent,parent_AUC_nM_h,metabolite_AUC_nM_h,doses_received
CYP2C19,*2/*2,PM,1.0,84.0,0.006144212353560166,868.7338393057864,0.0,3131.260016481875,1265.6304690568634,0.0,4
CYP2C19,*2/*2,PM,1.0,84.25,0.004785117392309657,860.0909424115254,0.0,3139.9042724710976,1269.9524951193525,0.0,4
CYP2C19,*2/*2,PM,1.0,84.5,0.0037266531722193598,851.5337895684673,0.0,3148.462483778376,1274.231521388175,0.0,4
CYP2C19,*2/*2,PM,1.0,84.75,0.0029023204087599724,843.061583840053,0.0,3156.9355138395536,1278.4679745938067,0.0,4
CYP2C19,*2/*2,PM,1.0,85.0,0.0022603294070663864,834.6735237811199,0.0,3165.3242158894886,1282.662277469449,0.0,4
CYP2C19,*2/*2,PM,1.0,85.25,0.001760346312222626,826.368806234096,0.0,3173.6294334196077,1286.8148487357764,0.0,4
CYP2C19,*2/*2,PM,1.0,85.5,0.001370959086435841,818.1466284887781,0.0,3181.8520005521514,1290.9261030980065,0.0,4
CYP2C19,*2/*2,PM,1.0,85.75,0.0010677040100750908,810.0061899466475,0.0,3189.992742349358,1294.9964512524793,0.0,4
CYP2C19,*2/*2,PM,1.0,86.0,0.0008315287191349598,801.946693399496,0.0,3198.052475071801,1299.0262999005538,0.0,4
CYP2C19,*2/*2,PM,1.0,86.25,0.000647595217608669,793.9673460078501,0.0,3206.0320063969484,1303.016051768115,0.0,4
CYP2C19,*2/*2,PM,1.0,86.5,0.0005043476625869283,786.0673600457711,0.0,3213.9321356065825,1306.9661056293653,0.0,4
CYP2C19,*2/*2,PM,1.0,86.75,0.00039278635456293246,778.24595346388,0.0,3221.7536537497817,1310.8768563338667,0.0,4
CYP2C19,*2/*2,PM,1.0,87.0,0.0003059023205133743,770.5023503109843,0.0,3229.4973437867116,1314.748694836029,0.0,4
CYP2C19,*2/*2,PM,1.0,87.25,0.00023823696675917577,762.8357810457527,0.0,3237.163980717297,1318.5820082264202,0.0,4
CYP2C19,*2/*2,PM,1.0,87.5,0.00018553913626860233,755.2454827629238,0.0,3244.7543316979563,1322.3771797644126,0.0,4
CYP2C19,*2/*2,PM,1.0,87.75,0.00014449802461637958,747.7306993531193,0.0,3252.2691561488723,1326.1345889117872,0.0,4
CYP2C19,*2/*2,PM,1.0,88.0,0.00011253517472350756,740.2906816111112,0.0,3259.70920585373,1329.8546113670025,0.0,4
CYP2C19,*2/*2,PM,1.0,88.25,8.764248219774506e-05,732.924687304104,0.0,3267.0752250534297,1333.5376190999004,0.0,4
CYP2C19,*2/*2,PM,1.0,88.5,6.825603376592551e-05,725.6319812090399,0.0,3274.367950534943,1337.1839803866733,0.0,4
CYP2C19,*2/*2,PM,1.0,88.75,5.315785254625104e-05,718.411835125932,0.0,3281.588111716232,1340.7940598449543,0.0,4
CYP2C19,*2/*2,PM,1.0,89.0,4.1399377189414584e-05,711.2635278726909,0.0,3288.7364307279486,1344.368218468927,0.0,4
CYP2C19,*2/*2,PM,1.0,89.25,3.224186737378454e-05,704.186345265686,0.0,3295.8136224924633,1347.9068136643712,0.0,4
CYP2C19,*2/*2,PM,1.0,89.5,2.510999155838778e-05,697.1795800893563,0.0,3302.820394800669,1351.4101992835833,0.0,4
CYP2C19,*2/*2,PM,1.0,89.75,1.9555681088588768e-05,690.2425320574409,0.0,3309.757448386895,1354.8787256601229,0.0,4
CYP2C19,*2/*2,PM,1.0,90.0,1.5229979745287596e-05,683.3745077678359,0.0,3316.6254770022015,1358.3127396433486,0.0,4
CYP2C19,*2/*2,PM,1.0,90.25,1.1861120151791615e-05,676.5748206526332,0.0,3323.425167486264,1361.7125846327153,0.0,4
CYP2C19,*2/*2,PM,1.0,90.5,9.23744966231933e-06,669.8427909245573,0.0,3330.15719983801,1365.0786006118133,0.0,4
CYP2C19,*2/*2,PM,1.0,90.75,7.194133030596979e-06,663.177745520741,0.0,3336.822247285143,1368.411124182131,0.0,4
CYP2C19,*2/*2,PM,1.0,91.0,5.602796437748786e-06,656.5790180445731,0.0,3343.420976352648,1371.7104885965332,0.0,4
CYP2C19,*2/*2,PM,1.0,91.25,4.363462253108432e-06,650.0459487061879,0.0,3349.9540469303674,1374.9770237924429,0.0,4
CYP2C19,*2/*2,PM,1.0,91.5,3.3982678196233637e-06,643.5778842620385,0.0,3356.4221123397115,1378.2110564247253,0.0,4
CYP2C19,*2/*2,PM,1.0,91.75,2.6465736390090315e-06,637.1741779538963,0.0,3362.825819399548,1381.4129098982664,0.0,4
CYP2C19,*2/*2,PM,1.0,92.0,2.061153622516371e-06,630.8341894475421,0.0,3369.165808491322,1384.5829044002471,0.0,4
CYP2C19,*2/*2,PM,1.0,92.25,1.6052280552462127e-06,624.5572847713556,0.0,3375.442713623434,1387.7213569321088,0.0,4
CYP2C19,*2/*2,PM,1.0,92.5,1.2501528664339388e-06,618.3428362549598,0.0,3381.657162494905,1390.8285813412137,0.0,4
CYP2C19,*2/*2,PM,1.0,92.75,9.73620031337713e-07,612.1902224680449,0.0,3387.809776558353,1393.9048883521978,0.0,4
CYP2C19,*2/*2,PM,1.0,93.0,7.582560428198165e-07,606.0988281594633,0.0,3393.9011710822983,1396.9505855980183,0.0,4
CYP2C19,*2/*2,PM,1.0,93.25,5.905303999166979e-07,600.0680441966691,0.0,3399.931955212818,1399.9659776506987,0.0,4
CYP2C19,*2/*2,PM,1.0,93.5,4.599055378825942e-07,594.0972675055556,0.0,3405.9027320345563,1402.9513660517712,0.0,4
CYP2C19,*2/*2,PM,1.0,93.75,3.5817479304184005e-07,588.1859010107327,0.0,3411.81409863111,1405.9070493424183,0.0,4
CYP2C19,*2/*2,PM,1.0,94.0,2.789468092974234e-07,582.3333535762748,0.0,3417.666646144796,1408.8333230933192,0.0,4
CYP2C19,*2/*2,PM,1.0,94.25,2.172439935161032e-07,576.5390399469616,0.0,3423.460959835812,1411.7304799341996,0.0,4
CYP2C19,*2/*2,PM,1.0,94.5,1.6918979226790038e-07,570.8023806900284,0.0,3429.1976191407994,1414.5988095830892,0.0,4
CYP2C19,*2/*2,PM,1.0,94.75,1.3176514270592914e-07,565.1228021374378,0.0,3434.8771977308147,1417.43859887529,0.0,4
CYP2C19,*2/*2,PM,1.0,95.0,1.0261879632089303e-07,559.4997363286801,0.0,3440.5002635687188,1420.250131792056,0.0,4
CYP2C19,*2/*2,PM,1.0,95.25,7.99195989325565e-08,553.9326209541074,0.0,3446.067378965991,1423.0336894889895,0.0,4
CYP2C19,*2/*2,PM,1.0,95.5,6.224144623142762e-08,548.4208992988034,0.0,3451.579100638973,1425.7895503241548,0.0,4
CYP2C19,*2/*2,PM,1.0,95.75,4.847368706453257e-08,542.9640201869914,0.0,3457.035979764553,1428.5179898859121,0.0,4
CYP2C19,*2/*2,PM,1.0,96.0,1000.0000000377513,537.5614379269774,0.0,3462.438562035289,1431.219281020476,0.0,5
CYP2C19,*2/*2,PM,1.0,96.25,778.8007831008056,719.2560425442317,0.0,3501.943174354981,1434.3816459100508,0.0,5
CYP2C19,*2/*2,PM,1.0,96.5,606.5306597355308,857.7688953258472,0.0,3535.70044493864,1438.340021949485,0.0,5
CYP2C19,*2/*2,PM,1.0,96.75,472.3665527588472,962.6815273840991,0.0,3564.9519198570715,1442.9034513854494,0.0,5
CYP2C19,*2/*2,PM,1.0,97.0,367.8794411853303,1041.4557465211674,0.0,3590.6648122935203,1447.92336423566,0.0,5
CYP2C19,*2/*2,PM,1.0,97.25,286.5047968710061,1099.9025213119883,0.0,3613.5926818170237,1453.2842006738376,0.0,5
CYP2C19,*2/*2,PM,1.0,97.5,223.13016015685332,1142.5471483658307,0.0,3634.322691477334,1458.8961077504314,0.0,5
CYP2C19,*2/*2,PM,1.0,97.75,173.77394345700534,1172.9136448465367,0.0,3653.312411696476,1464.6892516075138,0.0,5
CYP2C19,*2/*2,PM,1.0,98.0,135.33528324172178,1193.7462335612468,0.0,3670.9184831970497,1470.6093878416543,0.0,5
CYP2C19,*2/*2,PM,1.0,98.25,105.3992245658433,1207.181835692484,0.0,3687.418939741691,1476.6144117132842,0.0,5
CYP2C19,*2/*2,PM,1.0,98.5,82.08499862699762,1214.884408244808,0.0,3703.0305931282123,1482.6716714611316,0.0,5
CYP2C19,*2/*2,PM,1.0,98.75,63.92786120912094,1218.1495661255753,0.0,3717.9225726653217,1488.7558759233455,0.0,5
CYP2C19,*2/*2,PM,1.0,99.0,49.78706836974348,1217.986061875751,0.0,3732.2268697545237,1494.8474650049932,0.0,5
CYP2C19,*2/*2,PM,1.0,99.25,38.7742078331858,1215.1792421207315,0.0,3746.046550046101,1500.93134061054,0.0,5
CYP2C19,*2/*2,PM,1.0,99.5,30.1973834234585,1210.3404674768738,0.0,3759.462149099686,1506.995878306603,0.0,5
CYP2C19,*2/*2,PM,1.0,99.75,23.51774585689694,1203.9456007866029,0.0,3772.5366533565184,1513.032157617527,0.0,5
CYP2C19,*2/*2,PM,1.0,100.0,18.315638889425625,1196.3649817595244,0.0,3785.319379351068,1519.0333625922415,0.0,5
CYP2C19,*2/*2,PM,1.0,100.25,14.264233909537753,1187.8867712201309,0.0,3797.8489948703495,1524.9943149783905,0.0,5
CYP2C19,*2/*2,PM,1.0,100.5,11.108996538661689,1178.7351316001912,0.0,3810.1558718611655,1530.9111106709827,0.0,5
CYP2C19,*2/*2,PM,1.0,100.75,8.65169520344725,1169.0843858947176,0.0,3822.2639189018537,1536.7808365911858,0.0,5
CYP2C19,*2/*2,PM,1.0,101.0,6.737946999339836,1159.070044642469,0.0,3834.1920083582095,1542.6013502040557,0.0,5
CYP2C19,*2/*2,PM,1.0,101.25,5.247518399379487,1148.7973937217698,0.0,3845.955087878869,1548.3711078193885,0.0,5
CYP2C19,*2/*2,PM,1.0,101.5,4.086771438618349,1138.348182507633,0.0,3857.565046053767,1554.0890308847804,0.0,5
CYP2C19,*2/*2,PM,1.0,101.75,3.1827807966298223,1127.7858325890302,0.0,3869.0313866143583,1559.7544018669269,0.0,5
CYP2C19,*2/*2,PM,1.0,102.0,2.4787521767599356,1117.1594942974916,0.0,3880.361753525767,1565.3667831761409,0.0,5
CYP2C19,*2/*2,PM,1.0,102.25,1.9304541363005874,1106.5072059105103,0.0,3891.562339953208,1570.9259540368269,0.0,5
CYP2C19,*2/*2,PM,1.0,102.5,1.50343919303433,1095.8583540176237,0.0,3902.6382067893605,1576.4318613341584,0.0,5
CYP2C19,*2/*2,PM,1.0,102.75,1.1708796208353773,1085.2355896316794,0.0,3913.593530747504,1581.8845813453152,0.0,5
CYP2C19,*2/*2,PM,1.0,103.0,0.9118819655889415,1074.6563204342594,0.0,3924.4317976001703,1587.284289947505,0.0,5
CYP2C19,*2/*2,PM,1.0,103.25,0.7101743888693596,1064.1338729142924,0.0,3935.1559526968567,1592.6312394275942,0.0,5
CYP2C19,*2/*2,PM,1.0,103.5,0.5530843701687136,1053.6783974194502,0.0,3945.7685182103996,1597.9257404329633,0.0,5
CYP2C19,*2/*2,PM,1.0,103.75,0.4307425405919489,1043.2975729880513,0.0,3956.2716844713755,1603.168147926233,0.0,5
CYP2C19,*2/*2,PM,1.0,104.0,0.33546262791517617,1032.997156250094,0.0,3966.66738112201,1608.3588502580992,0.0,5
CYP2C19,*2/*2,PM,1.0,104.25,0.2612585573115305,1022.7814088894274,0.0,3976.95733255328,1613.4982606684391,0.0,5
CYP2C19,*2/*2,PM,1.0,104.5,0.2034683690183255,1012.6534305294691,0.0,3987.143101101532,1618.5868106784428,0.0,5
CYP2C19,*2/*2,PM,1.0,104.75,0.15846132512173347,1002.6154179629218,0.0,3997.226120711976,1623.6249449553725,0.0,5
CYP2C19,*2/*2,PM,1.0,105.0,0.1234098040913385,992.6688670183621,0.0,4007.207723177566,1628.6131173240904,0.0,5
CYP2C19,*2/*2,PM,1.0,105.25,0.09611165206502309,982.8147297525928,0.0,4017.0891585953614,1633.5517876715862,0.0,5
CYP2C19,*2/*2,PM,1.0,105.5,0.07485182989052638,973.053536850881,0.0,4026.8716113192477,1638.4414195468664,0.0,5
CYP2C19,*2/*2,PM,1.0,105.75,0.05829466373306954,963.3854929312807,0.0,4036.5562124050057,1643.2824783022834,0.0,5
CYP2C19,*2/*2,PM,1.0,106.0,0.045399929764198786,953.810550746847,0.0,4046.1440493234086,1648.075429656437,0.0,5
CYP2C19,*2/*2,PM,1.0,106.25,0.0353575008517448,944.3284689537162,0.0,4055.6361735454516,1652.8207385852902,0.0,5
CYP2C19,*2/*2,PM,1.0,106.5,0.027536449350786717,934.9388570804789,0.0,4065.0336064701896,1657.5188684687969,0.0,5
CYP2C19,*2/*2,PM,1.0,106.75,0.021445408317398773,925.6412105301099,0.0,4074.337344061592,1662.1702804364206,0.0,5
CYP2C19,*2/*2,PM,1.0,107.0,0.016701700790876184,916.4349378194496,0.0,4083.548360479779,1666.7754328674496,0.0,5
CYP2C19,*2/*2,PM,1.0,107.25,0.013007297654558674,907.3193817734829,0.0,4092.6676109288824,1671.334781011766,0.0,5
CYP2C19,*2/*2,PM,1.0,107.5,0.010130093599013143,898.2938360118068,0.0,4101.696033894614,1675.8487767043275,0.0,5
CYP2C19,*2/*2,PM,1.0,107.75,0.007889324827498061,889.3575577688476,0.0,4110.634552906345,1680.317868152535,0.0,5
CYP2C19,*2/*2,PM,1.0,108.0,0.006144212353560166,880.5097778589922,0.0,4119.484077928674,1684.7424997802643,0.0,5
CYP2C19,*2/*2,PM,1.0,108.25,0.004785117392309657,871.7497084183672,0.0,4128.245506464261,1689.1231121159353,0.0,5
CYP2C19,*2/*2,PM,1.0,108.5,0.0037266531722193598,863.0765489152616,0.0,4136.9197244315865,1693.4601417147817,0.0,5
CYP2C19,*2/*2,PM,1.0,108.75,0.0029023204087599724,854.4894908123533,0.0,4145.507606867258,1697.7540211076603,0.0,5
CYP2C19,*2/*2,PM,1.0,109.0,0.0022603294070663864,845.9877211791468,0.0,4154.010018491465,1702.0051787704392,0.0,5
CYP2C19,*2/*2,PM,1.0,109.25,0.001760346312222626,837.5704254870178,0.0,4162.427814166689,1706.2140391093192,0.0,5
CYP2C19,*2/*2,PM,1.0,109.5,0.001370959086435841,829.2367897678547,0.0,4170.761839273077,1710.3810224584718,0.0,5
CYP2C19,*2/*2,PM,1.0,109.75,0.0010677040100750908,820.9860022772488,0.0,4179.01293001876,1714.5065450871823,0.0,5
CYP2C19,*2/*2,PM,1.0,110.0,0.0008315287191349598,812.8172547720048,0.0,4187.1819136992945,1718.5910192143028,0.0,5
CYP2C19,*2/*2,PM,1.0,110.25,0.000647595217608669,804.7297434874625,0.0,4195.269608917339,1722.6348530283121,0.0,5
CYP2C19,*2/*2,PM,1.0,110.5,0.0005043476625869283,796.722669881204,0.0,4203.276825771152,1726.6384507116522,0.0,5
CYP2C19,*2/*2,PM,1.0,110.75,0.00039278635456293246,788.7952411949962,0.0,4211.204366018668,1730.602212468312,0.0,5
CYP2C19,*2/*2,PM,1.0,111.0,0.0003059023205133743,780.946670875348,0.0,4219.053023222351,1734.5265345538505,0.0,5
CYP2C19,*2/*2,PM,1.0,111.25,0.00023823696675917577,773.1761788841239,0.0,4226.823582878928,1738.411809307238,0.0,5
CYP2C19,*2/*2,PM,1.0,111.5,0.00018553913626860233,765.4829919237035,0.0,4234.516822537179,1742.2584251840262,0.0,5
CYP2C19,*2/*2,PM,1.0,111.75,0.00014449802461637958,757.866343595755,0.0,4242.13351190624,1746.066766790473,0.0,5
CYP2C19,*2/*2,PM,1.0,112.0,0.00011253517472350756,750.3254745084733,0.0,4249.674412956371,1749.837214918325,0.0,5
CYP2C19,*2/*2,PM,1.0,112.25,8.764248219774506e-05,742.8596323438449,0.0,4257.140280013692,1753.5701465800335,0.0,5
CYP2C19,*2/*2,PM,1.0,112.5,6.825603376592551e-05,735.4680718939422,0.0,4264.5318598500435,1757.2659350442254,0.0,5
CYP2C19,*2/*2,PM,1.0,112.75,5.315785254625104e-05,728.1500550732615,0.0,4271.849891768906,1760.924949871293,0.0,5
CYP2C19,*2/*2,PM,1.0,113.0,4.1399377189414584e-05,720.9048509125572,0.0,4279.095107688085,1764.5475569489972,0.0,5
CYP2C19,*2/*2,PM,1.0,113.25,3.224186737378454e-05,713.7317355384276,0.0,4286.268232219724,1768.1341185280037,0.0,5
CYP2C19,*2/*2,PM,1.0,113.5,2.510999155838778e-05,706.629992141955,0.0,4293.369982748072,1771.6849932572873,0.0,5
CYP2C19,*2/*2,PM,1.0,113.75,1.9555681088588768e-05,699.5989109389774,0.0,4300.40106950536,1775.200536219358,0.0,5
CYP2C19,*2/*2,PM,1.0,114.0,1.5229979745287596e-05,692.6377891239953,0.0,4307.362195646044,1778.681098965272,0.0,5
CYP2C19,*2/*2,PM,1.0,114.25,1.1861120151791615e-05,685.7459308192706,0.0,4314.254057319628,1782.1270295493996,0.0,5
CYP2C19,*2/*2,PM,1.0,114.5,9.23744966231933e-06,678.9226470203321,0.0,4321.077343742238,1785.538672563929,0.0,5
CYP2C19,*2/*2,PM,1.0,114.75,7.194133030596979e-06,672.1672555388292,0.0,4327.832737267057,1788.9163691730898,0.0,5
CYP2C19,*2/*2,PM,1.0,115.0,5.602796437748786e-06,665.4790809434678,0.0,4334.520913453755,1792.2604571470886,0.0,5
CYP2C19,*2/*2,PM,1.0,115.25,4.363462253108432e-06,658.8574544995957,0.0,4341.142541136962,1795.5712708957417,0.0,5
CYP2C19,*2/*2,PM,1.0,115.5,3.3982678196233637e-06,652.3017141078817,0.0,4347.69828249387,1798.8491415018063,0.0,5
CYP2C19,*2/*2,PM,1.0,115.75,2.6465736390090315e-06,645.8112042424293,0.0,4354.188793111016,1802.0943967540027,0.0,5
CYP2C19,*2/*2,PM,1.0,116.0,2.061153622516371e-06,639.3852758885914,0.0,4360.6147220502735,1805.3073611797251,0.0,5
CYP2C19,*2/*2,PM,1.0,116.25,1.6052280552462127e-06,633.0232864806911,0.0,4366.9767119141,1808.4883560774438,0.0,5
CYP2C19,*2/*2,PM,1.0,116.5,1.2501528664339388e-06,626.7245998398076,0.0,4373.275398910058,1811.6376995487924,0.0,5
CYP2C19,*2/*2,PM,1.0,116.75,9.73620031337713e-07,620.4885861117484,0.0,4379.5114129146505,1814.7557065303486,0.0,5
CYP2C19,*2/*2,PM,1.0,117.0,7.582560428198165e-07,614.3146217053022,0.0,4385.685377536461,1817.8426888251015,0.0,5
CYP2C19,*2/*2,PM,1.0,117.25,5.905303999166979e-07,608.2020892308444,0.0,4391.797910178644,1820.8989551336138,0.0,5
CYP2C19,*2/*2,PM,1.0,117.5,4.599055378825942e-07,602.1503774393491,0.0,4397.8496221007645,1823.924811084877,0.0,5
CYP2C19,*2/*2,PM,1.0,117.75,3.5817479304184005e-07,596.1588811618486,0.0,4403.841118479996,1826.920559266863,0.0,5
CYP2C19,*2/*2,PM,1.0,118.0,2.789468092974234e-07,590.2270012493726,0.0,4409.7729984717,1829.8864992567728,0.0,5
CYP2C19,*2/*2,PM,1.0,118.25,2.172439935161032e-07,584.3541445133866,0.0,4415.645855269389,1832.8229276509896,0.0,5
CYP2C19,*2/*2,PM,1.0,118.5,1.6918979226790038e-07,578.5397236667498,0.0,4421.460276164081,1835.730138094731,0.0,5
CYP2C19,*2/*2,PM,1.0,118.75,1.3176514270592914e-07,572.7831572652011,0.0,4427.216842603054,1838.608421311411,0.0,5
CYP2C19,*2/*2,PM,1.0,119.0,1.0261879632089303e-07,567.0838696493818,0.0,4432.916130248019,1841.4580651317078,0.0,5
CYP2C19,*2/*2,PM,1.0,119.25,7.99195989325565e-08,561.4412908873995,0.0,4438.558709032701,1844.2793545223462,0.0,5
CYP2C19,*2/*2,PM,1.0,119.5,6.224144623142762e-08,555.8548567179367,0.0,4444.145143219842,1847.072571614591,0.0,5
CYP2C19,*2/*2,PM,1.0,119.75,4.847368706453257e-08,550.3240084939029,0.0,4449.675991457643,1849.8379957324591,0.0,5
CYP2C19,*2/*2,PM,1.0,120.0,1000.0000000377513,544.8481931266309,0.0,4455.151806835637,1852.5759034206521,0.0,6
CYP2C19,*2/*2,PM,1.0,120.25,778.8007831008056,726.4702933182195,0.0,4494.728923580994,1855.7745205230597,0.0,6
CYP2C19,*2/*2,PM,1.0,120.5,606.5306597355308,864.9113631052587,0.0,4528.557977159229,1859.7687880597819,0.0,6
CYP2C19,*2/*2,PM,1.0,120.75,472.3665527588472,969.7529264216643,0.0,4557.880520819508,1864.3677518666696,0.0,6
CYP2C19,*2/*2,PM,1.0,121.0,367.8794411853303,1048.4567839626825,0.0,4583.663774852006,1869.422845514905,0.0,6
CYP2C19,*2/*2,PM,1.0,121.25,286.5047968710061,1106.833897267032,0.0,4606.661305861981,1874.818512696318,0.0,6
CYP2C19,*2/*2,PM,1.0,121.5,223.13016015685332,1149.4095559777745,0.0,4627.460283865392,1880.4649039444616,0.0,6
CYP2C19,*2/*2,PM,1.0,121.75,173.77394345700534,1179.7077703618609,0.0,4646.518286181154,1886.2921888498538,0.0,6
CYP2C19,*2/*2,PM,1.0,122.0,135.33528324172178,1200.4727563981644,0.0,4664.191960360134,1892.2461264231977,0.0,6
CYP2C19,*2/*2,PM,1.0,122.25,105.3992245658433,1213.841428508884,0.0,4680.759346925292,1898.2846153050862,0.0,6
CYP2C19,*2/*2,PM,1.0,122.5,82.08499862699762,1221.4777370055222,0.0,4696.437264367501,1904.3750070807766,0.0,6
CYP2C19,*2/*2,PM,1.0,122.75,63.92786120912094,1224.6772901689742,0.0,4711.394848621925,1910.4920139016483,0.0,6
CYP2C19,*2/*2,PM,1.0,123.0,49.78706836974348,1224.4488339796783,0.0,4725.764097650598,1916.6160789530318,0.0,6
CYP2C19,*2/*2,PM,1.0,123.25,38.7742078331858,1221.5777085677835,0.0,4739.6480835990515,1922.7321073870162,0.0,6
CYP2C19,*2/*2,PM,1.0,123.5,30.1973834234585,1216.6752681190271,0.0,4753.127348457535,1928.8284779855285,0.0,6
CYP2C19,*2/*2,PM,1.0,123.75,23.51774585689694,1210.217369109201,0.0,4766.264885033923,1934.8962734562301,0.0,6
CYP2C19,*2/*2,PM,1.0,124.0,18.315638889425625,1202.574344944626,0.0,4779.110016165969,1940.928680999693,0.0,6
CYP2C19,*2/*2,PM,1.0,124.25,14.264233909537753,1194.034350209229,0.0,4791.701415881254,1946.920525483844,0.0,6
CYP2C19,*2/*2,PM,1.0,124.5,11.108996538661689,1184.8215411563076,0.0,4804.069462305051,1952.867905892927,0.0,6
CYP2C19,*2/*2,PM,1.0,124.75,8.65169520344725,1175.11023466388,0.0,4816.238070132694,1958.767912206607,0.0,6
CYP2C19,*2/*2,PM,1.0,125.0,6.737946999339836,1165.0359352145758,0.0,4828.2261177861055,1964.6184049180047,0.0,6
CYP2C19,*2/*2,PM,1.0,125.25,5.247518399379487,1154.7039226908498,0.0,4840.048558909792,1970.4178433348509,0.0,6
CYP2C19,*2/*2,PM,1.0,125.5,4.086771438618349,1144.1959405315054,0.0,4851.717288029897,1976.1651518728465,0.0,6
CYP2C19,*2/*2,PM,1.0,125.75,3.1827807966298223,1133.5754044483704,0.0,4863.24181475502,1981.8596159372592,0.0,6
CYP2C19,*2/*2,PM,1.0,126.0,2.4787521767599356,1122.89145895431,0.0,4874.62978886895,1987.500800847734,0.0,6
CYP2C19,*2/*2,PM,1.0,126.25,1.9304541363005874,1112.1821365660494,0.0,4885.887409297669,1993.0884887090594,0.0,6
CYP2C19,*2/*2,PM,1.0,126.5,1.50343919303433,1101.4768181696782,0.0,4897.019742637307,1998.6226292581332,0.0,6
CYP2C19,*2/*2,PM,1.0,126.75,1.1708796208353773,1090.7981491313465,0.0,4908.030971247837,2004.1033015954836,0.0,6
CYP2C19,*2/*2,PM,1.0,127.0,0.9118819655889415,1080.1635315421247,0.0,4918.924586492306,2009.5306843935741,0.0,6
CYP2C19,*2/*2,PM,1.0,127.25,0.7101743888693596,1069.586286356056,0.0,4929.703539255094,2014.9050327067143,0.0,6
CYP2C19,*2/*2,PM,1.0,127.5,0.5530843701687136,1059.0765584409999,0.0,4940.370357188851,2020.2266599221903,0.0,6
CYP2C19,*2/*2,PM,1.0,127.75,0.4307425405919489,1048.6420214099878,0.0,4950.92723604944,2025.4959237152664,0.0,6
CYP2C19,*2/*2,PM,1.0,128.0,0.33546262791517617,1038.288426521713,0.0,4961.376110850391,2030.7132151222913,0.0,6
CYP2C19,*2/*2,PM,1.0,128.25,0.2612585573115305,1028.020030142166,0.0,4971.718711300543,2035.8789500420714,0.0,6
CYP2C19,*2/*2,PM,1.0,128.5,0.2034683690183255,1017.8399266298178,0.0,4981.9566050011845,2040.9935626282702,0.0,6
CYP2C19,*2/*2,PM,1.0,128.75,0.15846132512173347,1007.7503075648127,0.0,4992.0912311100865,2046.0575001544287,0.0,6
CYP2C19,*2/*2,PM,1.0,129.0,0.1234098040913385,997.7526636150345,0.0,5002.123926580895,2051.071219025756,0.0,6
CYP2C19,*2/*2,PM,1.0,129.25,0.09611165206502309,987.847941727943,0.0,5012.055946620013,2056.035181683913,0.0,6
CYP2C19,*2/*2,PM,1.0,129.5,0.07485182989052638,978.0366675303006,0.0,5021.88848063983,2060.9498542071583,0.0,6
CYP2C19,*2/*2,PM,1.0,129.75,0.05829466373306954,968.3190406319906,0.0,5031.622664704298,2065.8157044519303,0.0,6
CYP2C19,*2/*2,PM,1.0,130.0,0.045399929764198786,958.6950088277283,0.0,5041.259591242529,2070.6332006159982,0.0,6
CYP2C19,*2/*2,PM,1.0,130.25,0.0353575008517448,949.1643258646476,0.0,5050.8003166345225,2075.4028101298263,0.0,6
CYP2C19,*2/*2,PM,1.0,130.5,0.027536449350786717,939.7265964111813,0.0,5060.24586713949,2080.1249988034474,0.0,6
CYP2C19,*2/*2,PM,1.0,130.75,0.021445408317398773,930.3813110585062,0.0,5069.597243533198,2084.800230172224,0.0,6
CYP2C19,*2/*2,PM,1.0,131.0,0.016701700790876184,921.1278735595426,0.0,5078.855424739688,2089.4289649974044,0.0,6
CYP2C19,*2/*2,PM,1.0,131.25,0.013007297654558674,911.9656220227575,0.0,5088.021370679609,2094.01166088713,0.0,6
CYP2C19,*2/*2,PM,1.0,131.5,0.010130093599013143,902.8938453981599,0.0,5097.096024508262,2098.5487720111523,0.0,6
CYP2C19,*2/*2,PM,1.0,131.75,0.007889324827498061,893.9117962970512,0.0,5106.080314378143,2103.040748888435,0.0,6
CYP2C19,*2/*2,PM,1.0,132.0,0.006144212353560166,885.0187009566941,0.0,5114.975154830974,2107.488038231415,0.0,6
CYP2C19,*2/*2,PM,1.0,132.25,0.004785117392309657,876.2137669816348,0.0,5123.781447900995,2111.8910828343032,0.0,6
CYP2C19,*2/*2,PM,1.0,132.5,0.0037266531722193598,867.4961893536712,0.0,5132.500083993178,2116.2503214955786,0.0,6
CYP2C19,*2/*2,PM,1.0,132.75,0.0029023204087599724,858.8651550936319,0.0,5141.131942585981,2120.5661889670228,0.0,6
CYP2C19,*2/*2,PM,1.0,133.0,0.0022603294070663864,850.3198468733688,0.0,5149.6778927972455,2124.83911592333,0.0,6
CYP2C19,*2/*2,PM,1.0,133.25,0.001760346312222626,841.8594458103628,0.0,5158.138793843346,2129.0695289476485,0.0,6
CYP2C19,*2/*2,PM,1.0,133.5,0.001370959086435841,833.4831336259292,0.0,5166.515495415006,2133.2578505294364,0.0,6
CYP2C19,*2/*2,PM,1.0,133.75,0.0010677040100750908,825.1900943079772,0.0,5174.808837988034,2137.40449907182,0.0,6
CYP2C19,*2/*2,PM,1.0,134.0,0.0008315287191349598,816.9795153880938,0.0,5183.019653083208,2141.50988890626,0.0,6
