polymer,drug_mass_fraction,drug_volume_fraction,chi_25C,mixing_free_energy_over_RT_per_site,dry_Tg_C
Soluplus,0.124086666667,0.107039828019,0.635347842335,-0.17930075476,67.1378007489
Soluplus,0.127413333333,0.109966858042,0.635347842335,-0.181440143607,67.060203742
Soluplus,0.13074,0.112896945642,0.635347842335,-0.183514550172,66.982561114
Soluplus,0.134066666667,0.115830095613,0.635347842335,-0.185525796978,66.9048728247
Soluplus,0.137393333333,0.118766312759,0.635347842335,-0.187475615521,66.8271388338
Soluplus,0.14072,0.121705601892,0.635347842335,-0.189365652926,66.7493591009
Soluplus,0.144046666667,0.124647967837,0.635347842335,-0.191197477975,66.6715335857
Soluplus,0.147373333333,0.127593415427,0.635347842335,-0.192972586577,66.5936622477
Soluplus,0.1507,0.130541949506,0.635347842335,-0.194692406741,66.5157450465
Soluplus,0.154026666667,0.133493574928,0.635347842335,-0.196358303104,66.4377819414
Soluplus,0.157353333333,0.136448296558,0.635347842335,-0.197971581078,66.359772892
Soluplus,0.16068,0.139406119268,0.635347842335,-0.199533490632,66.2817178577
Soluplus,0.164006666667,0.142367047945,0.635347842335,-0.201045229768,66.2036167977
Soluplus,0.167333333333,0.145331087483,0.635347842335,-0.20250794771,66.1254696713
Soluplus,0.17066,0.148298242787,0.635347842335,-0.203922747837,66.0472764377
Soluplus,0.173986666667,0.151268518772,0.635347842335,-0.205290690395,65.9690370562
Soluplus,0.177313333333,0.154241920365,0.635347842335,-0.206612794987,65.8907514858
Soluplus,0.18064,0.157218452502,0.635347842335,-0.207890042891,65.8124196857
Soluplus,0.183966666667,0.160198120128,0.635347842335,-0.209123379189,65.734041615
Soluplus,0.187293333333,0.163180928202,0.635347842335,-0.21031371476,65.6556172324
Soluplus,0.19062,0.16616688169,0.635347842335,-0.211461928115,65.5771464971
Soluplus,0.193946666667,0.169155985572,0.635347842335,-0.212568867112,65.498629368
Soluplus,0.197273333333,0.172148244834,0.635347842335,-0.213635350552,65.4200658038
Soluplus,0.2006,0.175143664476,0.635347842335,-0.214662169662,65.3414557633
Soluplus,0.203926666667,0.178142249508,0.635347842335,-0.215650089488,65.2627992054
Soluplus,0.207253333333,0.18114400495,0.635347842335,-0.216599850185,65.1840960886
Soluplus,0.21058,0.184148935832,0.635347842335,-0.217512168237,65.1053463717
Soluplus,0.213906666667,0.187157047196,0.635347842335,-0.218387737586,65.0265500132
Soluplus,0.217233333333,0.190168344095,0.635347842335,-0.219227230701,64.9477069718
Soluplus,0.22056,0.19318283159,0.635347842335,-0.220031299577,64.8688172058
Soluplus,0.223886666667,0.196200514756,0.635347842335,-0.220800576674,64.7898806738
Soluplus,0.227213333333,0.199221398677,0.635347842335,-0.221535675797,64.7108973342
Soluplus,0.23054,0.202245488447,0.635347842335,-0.222237192931,64.6318671453
Soluplus,0.233866666667,0.205272789174,0.635347842335,-0.222905707019,64.5527900653
Soluplus,0.237193333333,0.208303305973,0.635347842335,-0.223541780704,64.4736660527
Soluplus,0.24052,0.211337043972,0.635347842335,-0.224145961022,64.3944950655
Soluplus,0.243846666667,0.21437400831,0.635347842335,-0.224718780061,64.315277062
Soluplus,0.247173333333,0.217414204136,0.635347842335,-0.225260755583,64.2360120002
Soluplus,0.2505,0.220457636611,0.635347842335,-0.225772391609,64.1566998382
Soluplus,0.253826666667,0.223504310906,0.635347842335,-0.226254178978,64.077340534
Soluplus,0.257153333333,0.226554232204,0.635347842335,-0.226706595876,63.9979340455
Soluplus,0.26048,0.229607405698,0.635347842335,-0.227130108328,63.9184803307
Soluplus,0.263806666667,0.232663836593,0.635347842335,-0.227525170681,63.8389793474
Soluplus,0.267133333333,0.235723530104,0.635347842335,-0.227892226047,63.7594310535
Soluplus,0.27046,0.238786491458,0.635347842335,-0.228231706736,63.6798354066
Soluplus,0.273786666667,0.241852725894,0.635347842335,-0.228544034657,63.6001923645
Soluplus,0.277113333333,0.244922238661,0.635347842335,-0.228829621708,63.5205018849
Soluplus,0.28044,0.247995035019,0.635347842335,-0.229088870142,63.4407639253
Soluplus,0.283766666667,0.251071120239,0.635347842335,-0.229322172918,63.3609784433
Soluplus,0.287093333333,0.254150499605,0.635347842335,-0.229529914034,63.2811453964
Soluplus,0.29042,0.257233178411,0.635347842335,-0.229712468845,63.2012647421
Soluplus,0.293746666667,0.260319161964,0.635347842335,-0.229870204368,63.1213364377
Soluplus,0.297073333333,0.263408455578,0.635347842335,-0.230003479571,63.0413604406
Soluplus,0.3004,0.266501064585,0.635347842335,-0.230112645646,62.9613367082
Soluplus,0.303726666667,0.269596994322,0.635347842335,-0.230198046278,62.8812651976
Soluplus,0.307053333333,0.272696250143,0.635347842335,-0.230260017898,62.801145866
Soluplus,0.31038,0.275798837408,0.635347842335,-0.230298889918,62.7209786707
Soluplus,0.313706666667,0.278904761494,0.635347842335,-0.23031498497,62.6407635687
Soluplus,0.317033333333,0.282014027786,0.635347842335,-0.230308619123,62.560500517
Soluplus,0.32036,0.285126641681,0.635347842335,-0.230280102094,62.4801894726
Soluplus,0.323686666667,0.28824260859,0.635347842335,-0.230229737454,62.3998303926
Soluplus,0.327013333333,0.291361933931,0.635347842335,-0.230157822823,62.3194232337
Soluplus,0.33034,0.29448462314,0.635347842335,-0.230064650053,62.2389679528
Soluplus,0.333666666667,0.297610681658,0.635347842335,-0.22995050541,62.1584645067
Soluplus,0.336993333333,0.300740114944,0.635347842335,-0.229815669744,62.0779128521
Soluplus,0.34032,0.303872928464,0.635347842335,-0.229660418659,61.9973129458
Soluplus,0.343646666667,0.307009127698,0.635347842335,-0.229485022664,61.9166647443
Soluplus,0.346973333333,0.310148718138,0.635347842335,-0.229289747332,61.8359682043
Soluplus,0.3503,0.313291705286,0.635347842335,-0.229074853442,61.7552232821
Soluplus,0.353626666667,0.31643809466,0.635347842335,-0.228840597122,61.6744299345
Soluplus,0.356953333333,0.319587891784,0.635347842335,-0.228587229988,61.5935881176
Soluplus,0.36028,0.3227411022,0.635347842335,-0.228314999265,61.512697788
Soluplus,0.363606666667,0.325897731458,0.635347842335,-0.228024147924,61.431758902
Soluplus,0.366933333333,0.329057785121,0.635347842335,-0.227714914794,61.3507714157
Soluplus,0.37026,0.332221268765,0.635347842335,-0.227387534685,61.2697352855
Soluplus,0.373586666667,0.335388187977,0.635347842335,-0.227042238496,61.1886504675
Soluplus,0.376913333333,0.338558548357,0.635347842335,-0.226679253325,61.1075169177
Soluplus,0.38024,0.341732355517,0.635347842335,-0.226298802574,61.0263345923
Soluplus,0.383566666667,0.344909615081,0.635347842335,-0.225901106049,60.9451034472
Soluplus,0.386893333333,0.348090332684,0.635347842335,-0.225486380058,60.8638234385
Soluplus,0.39022,0.351274513976,0.635347842335,-0.225054837505,60.7824945219
Soluplus,0.393546666667,0.354462164617,0.635347842335,-0.224606687978,60.7011166534
Soluplus,0.396873333333,0.357653290281,0.635347842335,-0.224142137842,60.6196897887
Soluplus,0.4002,0.360847896652,0.635347842335,-0.223661390318,60.5382138836
Soluplus,0.403526666667,0.36404598943,0.635347842335,-0.223164645568,60.4566888937
Soluplus,0.406853333333,0.367247574324,0.635347842335,-0.222652100774,60.3751147747
Soluplus,0.41018,0.370452657057,0.635347842335,-0.222123950213,60.2934914822
Soluplus,0.413506666667,0.373661243365,0.635347842335,-0.221580385333,60.2118189716
Soluplus,0.416833333333,0.376873338996,0.635347842335,-0.221021594822,60.1300971985
Soluplus,0.42016,0.380088949709,0.635347842335,-0.220447764679,60.0483261183
Soluplus,0.423486666667,0.383308081279,0.635347842335,-0.219859078283,59.9665056862
Soluplus,0.426813333333,0.386530739491,0.635347842335,-0.219255716452,59.8846358578
Soluplus,0.43014,0.389756930143,0.635347842335,-0.218637857513,59.8027165881
Soluplus,0.433466666667,0.392986659047,0.635347842335,-0.218005677358,59.7207478324
Soluplus,0.436793333333,0.396219932027,0.635347842335,-0.217359349504,59.6387295458
Soluplus,0.44012,0.399456754919,0.635347842335,-0.216699045152,59.5566616835
Soluplus,0.443446666667,0.402697133573,0.635347842335,-0.21602493324,59.4745442004
Soluplus,0.446773333333,0.405941073852,0.635347842335,-0.215337180501,59.3923770516
Soluplus,0.4501,0.409188581629,0.635347842335,-0.214635951508,59.310160192
Soluplus,0.453426666667,0.412439662795,0.635347842335,-0.213921408733,59.2278935764
Soluplus,0.456753333333,0.41569432325,0.635347842335,-0.213193712589,59.1455771596
Soluplus,0.46008,0.418952568908,0.635347842335,-0.212453021483,59.0632108966
Soluplus,0.463406666667,0.422214405697,0.635347842335,-0.211699491859,58.9807947418
Soluplus,0.466733333333,0.425479839556,0.635347842335,-0.210933278243,58.8983286501
Soluplus,0.47006,0.42874887644,0.635347842335,-0.21015453329,58.815812576
Soluplus,0.473386666667,0.432021522314,0.635347842335,-0.209363407821,58.733246474
Soluplus,0.476713333333,0.435297783159,0.635347842335,-0.208560050869,58.6506302986
Soluplus,0.48004,0.438577664968,0.635347842335,-0.207744609717,58.5679640043
Soluplus,0.483366666667,0.441861173746,0.635347842335,-0.206917229937,58.4852475455
Soluplus,0.486693333333,0.445148315514,0.635347842335,-0.206078055428,58.4024808764
Soluplus,0.49002,0.448439096303,0.635347842335,-0.205227228452,58.3196639514
Soluplus,0.493346666667,0.451733522161,0.635347842335,-0.204364889671,58.2367967247
Soluplus,0.496673333333,0.455031599147,0.635347842335,-0.20349117818,58.1538791503
Soluplus,0.5,0.458333333333,0.635347842335,-0.202606231543,58.0709111825
Soluplus,0.503326666667,0.461638730807,0.635347842335,-0.201710185824,57.9878927752
Soluplus,0.506653333333,0.464947797669,0.635347842335,-0.200803175622,57.9048238825
Soluplus,0.50998,0.468260540032,0.635347842335,-0.199885334096,57.8217044582
Soluplus,0.513306666667,0.471576964022,0.635347842335,-0.198956793003,57.7385344563
Soluplus,0.516633333333,0.474897075782,0.635347842335,-0.198017682722,57.6553138306
Soluplus,0.51996,0.478220881466,0.635347842335,-0.197068132284,57.5720425349
Soluplus,0.523286666667,0.481548387241,0.635347842335,-0.196108269402,57.4887205228
Soluplus,0.526613333333,0.484879599289,0.635347842335,-0.195138220495,57.405347748
Soluplus,0.52994,0.488214523807,0.635347842335,-0.194158110719,57.3219241641
Soluplus,0.533266666667,0.491553167004,0.635347842335,-0.193168063987,57.2384497247
Soluplus,0.536593333333,0.494895535102,0.635347842335,-0.192168202999,57.1549243832
Soluplus,0.53992,0.49824163434,0.635347842335,-0.191158649264,57.071348093
Soluplus,0.543246666667,0.501591470969,0.635347842335,-0.190139523126,56.9877208076
Soluplus,0.546573333333,0.504945051253,0.635347842335,-0.189110943785,56.9040424802
Soluplus,0.5499,0.508302381473,0.635347842335,-0.188073029322,56.8203130641
Soluplus,0.553226666667,0.51166346792,0.635347842335,-0.187025896717,56.7365325125
Soluplus,0.556553333333,0.515028316903,0.635347842335,-0.185969661876,56.6527007786
Soluplus,0.55988,0.518396934742,0.635347842335,-0.18490443965,56.5688178153
Soluplus,0.563206666667,0.521769327774,0.635347842335,-0.183830343853,56.4848835758
Soluplus,0.566533333333,0.525145502348,0.635347842335,-0.182747487285,56.400898013
Soluplus,0.56986,0.528525464829,0.635347842335,-0.181655981751,56.3168610798
Soluplus,0.573186666667,0.531909221594,0.635347842335,-0.180555938078,56.2327727291
Soluplus,0.576513333333,0.535296779037,0.635347842335,-0.179447466137,56.1486329137
Soluplus,0.57984,0.538688143564,0.635347842335,-0.178330674858,56.0644415863
Soluplus,0.583166666667,0.542083321597,0.635347842335,-0.177205672248,55.9801986996
Soluplus,0.586493333333,0.545482319571,0.635347842335,-0.17607256541,55.8959042062
Soluplus,0.58982,0.548885143938,0.635347842335,-0.17493146056,55.8115580587
Soluplus,0.593146666667,0.552291801162,0.635347842335,-0.173782463038,55.7271602096
Soluplus,0.596473333333,0.555702297723,0.635347842335,-0.172625677334,55.6427106113
Soluplus,0.5998,0.559116640114,0.635347842335,-0.171461207091,55.5582092162
Soluplus,0.603126666667,0.562534834845,0.635347842335,-0.170289155132,55.4736559767
Soluplus,0.606453333333,0.565956888438,0.635347842335,-0.169109623467,55.389050845
Soluplus,0.60978,0.569382807433,0.635347842335,-0.16792271331,55.3043937733
Soluplus,0.613106666667,0.572812598382,0.635347842335,-0.166728525094,55.2196847139
Soluplus,0.616433333333,0.576246267853,0.635347842335,-0.165527158483,55.1349236187
Soluplus,0.61976,0.579683822429,0.635347842335,-0.164318712385,55.0501104399
Soluplus,0.623086666667,0.583125268707,0.635347842335,-0.163103284968,54.9652451294
Soluplus,0.626413333333,0.586570613299,0.635347842335,-0.161880973669,54.8803276392
Soluplus,0.62974,0.590019862834,0.635347842335,-0.16065187521,54.795357921
Soluplus,0.633066666667,0.593473023953,0.635347842335,-0.159416085607,54.7103359267
Soluplus,0.636393333333,0.596930103315,0.635347842335,-0.158173700182,54.6252616081
Soluplus,0.63972,0.600391107592,0.635347842335,-0.156924813576,54.5401349167
Soluplus,0.643046666667,0.603856043472,0.635347842335,-0.155669519759,54.4549558044
Soluplus,0.646373333333,0.607324917658,0.635347842335,-0.154407912043,54.3697242225
Soluplus,0.6497,0.610797736868,0.635347842335,-0.153140083087,54.2844401226
Soluplus,0.653026666667,0.614274507837,0.635347842335,-0.151866124913,54.1991034562
Soluplus,0.656353333333,0.617755237312,0.635347842335,-0.150586128915,54.1137141746
Soluplus,0.65968,0.621239932059,0.635347842335,-0.149300185864,54.0282722292
Soluplus,0.663006666667,0.624728598856,0.635347842335,-0.148008385922,53.9427775713
Soluplus,0.666333333333,0.6282212445,0.635347842335,-0.146710818652,53.8572301519
Soluplus,0.66966,0.631717875801,0.635347842335,-0.145407573022,53.7716299224
Soluplus,0.672986666667,0.635218499586,0.635347842335,-0.144098737415,53.6859768337
Soluplus,0.676313333333,0.638723122695,0.635347842335,-0.142784399641,53.6002708368
Soluplus,0.67964,0.642231751988,0.635347842335,-0.141464646941,53.5145118829
Soluplus,0.682966666667,0.645744394336,0.635347842335,-0.140139565995,53.4286999226
Soluplus,0.686293333333,0.649261056629,0.635347842335,-0.138809242931,53.342834907
Soluplus,0.68962,0.652781745772,0.635347842335,-0.137473763331,53.2569167867
Soluplus,0.692946666667,0.656306468685,0.635347842335,-0.136133212238,53.1709455125
Soluplus,0.696273333333,0.659835232305,0.635347842335,-0.134787674164,53.0849210351
Soluplus,0.6996,0.663368043583,0.635347842335,-0.133437233093,52.998843305
Soluplus,0.702926666667,0.666904909489,0.635347842335,-0.13208197249,52.9127122728
Soluplus,0.706253333333,0.670445837006,0.635347842335,-0.130721975307,52.826527889
Soluplus,0.70958,0.673990833135,0.635347842335,-0.129357323983,52.7402901039
Soluplus,0.712906666667,0.677539904892,0.635347842335,-0.127988100458,52.653998868
Soluplus,0.716233333333,0.68109305931,0.635347842335,-0.126614386171,52.5676541314
Soluplus,0.71956,0.684650303437,0.635347842335,-0.125236262065,52.4812558445
Soluplus,0.722886666667,0.688211644339,0.635347842335,-0.123853808596,52.3948039574
Soluplus,0.726213333333,0.691777089097,0.635347842335,-0.122467105731,52.3082984203
Soluplus,0.72954,0.695346644808,0.635347842335,-0.121076232956,52.2217391831
Soluplus,0.732866666667,0.698920318587,0.635347842335,-0.119681269276,52.1351261958
Soluplus,0.736193333333,0.702498117564,0.635347842335,-0.118282293221,52.0484594084
Soluplus,0.73952,0.706080048885,0.635347842335,-0.116879382847,51.9617387707
Soluplus,0.742846666667,0.709666119714,0.635347842335,-0.115472615737,51.8749642325
Soluplus,0.746173333333,0.713256337232,0.635347842335,-0.114062069005,51.7881357436
Soluplus,0.7495,0.716850708634,0.635347842335,-0.112647819295,51.7012532535
Soluplus,0.752826666667,0.720449241134,0.635347842335,-0.111229942786,51.614316712
Soluplus,0.756153333333,0.724051941962,0.635347842335,-0.109808515188,51.5273260686
Soluplus,0.75948,0.727658818365,0.635347842335,-0.108383611745,51.4402812727
Soluplus,0.762806666667,0.731269877606,0.635347842335,-0.106955307234,51.3531822738
Soluplus,0.766133333333,0.734885126965,0.635347842335,-0.105523675963,51.2660290212
Soluplus,0.76946,0.73850457374,0.635347842335,-0.104088791774,51.1788214642
Soluplus,0.772786666667,0.742128225245,0.635347842335,-0.102650728035,51.091559552
Soluplus,0.776113333333,0.745756088811,0.635347842335,-0.101209557642,51.0042432339
Soluplus,0.77944,0.749388171787,0.635347842335,-0.0997653530132,50.9168724588
Soluplus,0.782766666667,0.753024481538,0.635347842335,-0.0983181860894,50.829447176
Soluplus,0.786093333333,0.756665025447,0.635347842335,-0.0968681283256,50.7419673342
Soluplus,0.78942,0.760309810912,0.635347842335,-0.0954152506876,50.6544328825
Soluplus,0.792746666667,0.763958845352,0.635347842335,-0.0939596236464,50.5668437697
Soluplus,0.796073333333,0.767612136201,0.635347842335,-0.0925013171716,50.4791999445
Soluplus,0.7994,0.77126969091,0.635347842335,-0.0910404007234,50.3915013557
Soluplus,0.802726666667,0.774931516948,0.635347842335,-0.0895769432449,50.303747952
Soluplus,0.806053333333,0.778597621802,0.635347842335,-0.0881110131521,50.2159396819
Soluplus,0.80938,0.782268012976,0.635347842335,-0.0866426783237,50.128076494
Soluplus,0.812706666667,0.785942697991,0.635347842335,-0.0851720060897,50.0401583367
Soluplus,0.816033333333,0.789621684387,0.635347842335,-0.0836990632178,49.9521851584
Soluplus,0.81936,0.793304979721,0.635347842335,-0.0822239158999,49.8641569075
Soluplus,0.822686666667,0.796992591566,0.635347842335,-0.0807466297356,49.7760735322
Soluplus,0.826013333333,0.800684527516,0.635347842335,-0.0792672697153,49.6879349808
Soluplus,0.82934,0.804380795181,0.635347842335,-0.077785900201,49.5997412013
Soluplus,0.832666666667,0.808081402188,0.635347842335,-0.0763025849048,49.5114921419
Soluplus,0.835993333333,0.811786356184,0.635347842335,-0.0748173868662,49.4231877505
Soluplus,0.83932,0.815495664832,0.635347842335,-0.0733303684262,49.3348279752
Soluplus,0.842646666667,0.819209335814,0.635347842335,-0.0718415911996,49.2464127637
Soluplus,0.845973333333,0.822927376831,0.635347842335,-0.0703511160438,49.1579420639
Soluplus,0.8493,0.826649795601,0.635347842335,-0.0688590030248,49.0694158236
Soluplus,0.852626666667,0.830376599859,0.635347842335,-0.06736531138,48.9808339904
Soluplus,0.855953333333,0.834107797361,0.635347842335,-0.0658700994769,48.8921965119
Soluplus,0.85928,0.837843395879,0.635347842335,-0.0643734247676,48.8035033357
Soluplus,0.862606666667,0.841583403204,0.635347842335,-0.0628753437382,48.7147544093
Soluplus,0.865933333333,0.845327827147,0.635347842335,-0.0613759118539,48.6259496801
Soluplus,0.86926,0.849076675535,0.635347842335,-0.0598751834971,48.5370890954
Soluplus,0.872586666667,0.852829956214,0.635347842335,-0.0583732118991,48.4481726026
Soluplus,0.875913333333,0.856587677051,0.635347842335,-0.0568700490647,48.3592001488
Soluplus,0.87924,0.860349845928,0.635347842335,-0.0553657456873,48.2701716813
Soluplus,0.882566666667,0.864116470749,0.635347842335,-0.0538603510552,48.181087147
Soluplus,0.885893333333,0.867887559434,0.635347842335,-0.0523539129464,48.091946493
Soluplus,0.88922,0.871663119923,0.635347842335,-0.0508464775103,48.0027496664
Soluplus,0.892546666667,0.875443160175,0.635347842335,-0.0493380891352,47.9134966138
Soluplus,0.895873333333,0.879227688168,0.635347842335,-0.047828790299,47.8241872823
Soluplus,0.8992,0.883016711898,0.635347842335,-0.0463186213998,47.7348216185
Soluplus,0.902526666667,0.886810239382,0.635347842335,-0.0448076205646,47.645399569
Soluplus,0.905853333333,0.890608278653,0.635347842335,-0.0432958234301,47.5559210807
Soluplus,0.90918,0.894410837766,0.635347842335,-0.0417832628932,47.4663860999
Soluplus,0.912506666667,0.898217924794,0.635347842335,-0.0402699688239,47.3767945731
Soluplus,0.915833333333,0.902029547829,0.635347842335,-0.0387559677344,47.2871464469
Soluplus,0.91916,0.905845714982,0.635347842335,-0.0372412823946,47.1974416675
Soluplus,0.922486666667,0.909666434385,0.635347842335,-0.0357259313849,47.1076801811
Soluplus,0.925813333333,0.913491714187,0.635347842335,-0.034209928571,47.0178619342
Soluplus,0.92914,0.917321562559,0.635347842335,-0.032693282484,46.9279868726
Soluplus,0.932466666667,0.921155987691,0.635347842335,-0.0311759955835,46.8380549426
Soluplus,0.935793333333,0.924994997789,0.635347842335,-0.0296580633757,46.7480660902
Soluplus,0.93912,0.928838601085,0.635347842335,-0.0281394733466,46.6580202613
Soluplus,0.942446666667,0.932686805825,0.635347842335,-0.0266202036631,46.5679174017
Soluplus,0.945773333333,0.936539620277,0.635347842335,-0.0251002215707,46.4777574572
Soluplus,0.9491,0.94039705273,0.635347842335,-0.0235794813993,46.3875403737
Soluplus,0.952426666667,0.944259111491,0.635347842335,-0.0220579220447,46.2972660967
Soluplus,0.955753333333,0.948125804888,0.635347842335,-0.0205354637431,46.2069345719
Soluplus,0.95908,0.951997141269,0.635347842335,-0.0190120038745,46.1165457448
Soluplus,0.962406666667,0.955873129001,0.635347842335,-0.0174874113933,46.0260995608
Soluplus,0.965733333333,0.959753776471,0.635347842335,-0.0159615192807,45.9355959653
Soluplus,0.96906,0.963639092089,0.635347842335,-0.0144341140483,45.8450349037
Soluplus,0.972386666667,0.967529084282,0.635347842335,-0.0129049206963,45.7544163212
Soluplus,0.975713333333,0.971423761499,0.635347842335,-0.011373580357,45.6637401629
Soluplus,0.97904,0.975323132209,0.635347842335,-0.00983961554717,45.5730063741
Soluplus,0.982366666667,0.979227204901,0.635347842335,-0.00830237301032,45.4822148996
Soluplus,0.985693333333,0.983135988084,0.635347842335,-0.00676092247277,45.3913656846
Soluplus,0.98902,0.98704949029,0.635347842335,-0.00521385812231,45.3004586738
Soluplus,0.992346666667,0.99096772007,0.635347842335,-0.00365884640559,45.2094938122
Soluplus,0.995673333333,0.994890685994,0.635347842335,-0.00209130224719,45.1184710445
Soluplus,0.999,0.998818396655,0.635347842335,-0.000497438320702,45.0273903154
Eudragit L100,0.001,0.000961575445209,1.14967704804,-0.00558197377152,194.78785594
Eudragit L100,0.00432666666667,0.00416094883482,1.14967704804,-0.0180742114706,194.08338792
Eudragit L100,0.00765333333333,0.00736114117694,1.14967704804,-0.027802796606,193.380858316
Eudragit L100,0.01098,0.0105621527861,1.14967704804,-0.0361180790069,192.680259137
Eudragit L100,0.0143066666667,0.0137639839768,1.14967704804,-0.0434730976907,191.981582439
Eudragit L100,0.0176333333333,0.016966635064,1.14967704804,-0.0501015469358,191.284820317
Eudragit L100,0.02096,0.0201701063627,1.14967704804,-0.0561468128824,190.589964914
Eudragit L100,0.0242866666667,0.0233743981878,1.14967704804,-0.0617060281709,189.897008414
Eudragit L100,0.0276133333333,0.0265795108549,1.14967704804,-0.0668494023135,189.205943042
Eudragit L100,0.03094,0.0297854446792,1.14967704804,-0.0716300750943,188.516761069
Eudragit L100,0.0342666666667,0.0329921999764,1.14967704804,-0.0760896765521,187.829454805
Eudragit L100,0.0375933333333,0.0361997770623,1.14967704804,-0.0802617055582,187.144016603
Eudragit L100,0.04092,0.0394081762528,1.14967704804,-0.0841737024843,186.460438858
Eudragit L100,0.0442466666667,0.042617397864,1.14967704804,-0.0878487104352,185.778714005
Eudragit L100,0.0475733333333,0.0458274422122,1.14967704804,-0.0913062944491,185.09883452
Eudragit L100,0.0509,0.0490383096138,1.14967704804,-0.0945632741776,184.420792921
Eudragit L100,0.0542266666667,0.0522500003854,1.14967704804,-0.0976342641786,183.744581766
Eudragit L100,0.0575533333333,0.0554625148438,1.14967704804,-0.100532081111,183.070193653
Eudragit L100,0.06088,0.0586758533057,1.14967704804,-0.103268056454,182.397621218
Eudragit L100,0.0642066666667,0.0618900160884,1.14967704804,-0.105852280667,181.72685714
Eudragit L100,0.0675333333333,0.0651050035091,1.14967704804,-0.108293796596,181.057894134
Eudragit L100,0.07086,0.0683208158851,1.14967704804,-0.110600754678,180.390724957
Eudragit L100,0.0741866666667,0.0715374535341,1.14967704804,-0.112780538925,179.725342403
Eudragit L100,0.0775133333333,0.0747549167737,1.14967704804,-0.114839870265,179.061739304
Eudragit L100,0.08084,0.0779732059218,1.14967704804,-0.116784892101,178.399908533
Eudragit L100,0.0841666666667,0.0811923212965,1.14967704804,-0.11862124176,177.739842998
Eudragit L100,0.0874933333333,0.084412263216,1.14967704804,-0.120354110625,177.081535646
Eudragit L100,0.09082,0.0876330319987,1.14967704804,-0.121988295105,176.424979462
Eudragit L100,0.0941466666667,0.0908546279631,1.14967704804,-0.123528240126,175.770167468
Eudragit L100,0.0974733333333,0.0940770514279,1.14967704804,-0.124978076462,175.117092723
Eudragit L100,0.1008,0.0973003027121,1.14967704804,-0.126341652962,174.465748321
Eudragit L100,0.104126666667,0.100524382135,1.14967704804,-0.127622564521,173.816127397
Eudragit L100,0.107453333333,0.103749290014,1.14967704804,-0.128824176464,173.168223117
Eudragit L100,0.11078,0.106975026671,1.14967704804,-0.129949645911,172.522028687
Eudragit L100,0.114106666667,0.110201592425,1.14967704804,-0.13100194057,171.877537346
Eudragit L100,0.117433333333,0.113428987594,1.14967704804,-0.131983855337,171.234742372
Eudragit L100,0.12076,0.116657212499,1.14967704804,-0.132898027008,170.593637074
Eudragit L100,0.124086666667,0.119886267461,1.14967704804,-0.133746947376,169.9542148
Eudragit L100,0.127413333333,0.123116152798,1.14967704804,-0.134532974912,169.316468931
Eudragit L100,0.13074,0.126346868832,1.14967704804,-0.13525834523,168.680392883
Eudragit L100,0.134066666667,0.129578415883,1.14967704804,-0.135925180488,168.045980106
Eudragit L100,0.137393333333,0.132810794272,1.14967704804,-0.136535497845,167.413224084
Eudragit L100,0.14072,0.136044004319,1.14967704804,-0.137091217111,166.782118337
Eudragit L100,0.144046666667,0.139278046345,1.14967704804,-0.13759416766,166.152656417
Eudragit L100,0.147373333333,0.142512920673,1.14967704804,-0.138046094712,165.524831909
Eudragit L100,0.1507,0.145748627622,1.14967704804,-0.138448665044,164.898638433
Eudragit L100,0.154026666667,0.148985167515,1.14967704804,-0.138803472196,164.274069641
Eudragit L100,0.157353333333,0.152222540674,1.14967704804,-0.139112041228,163.651119219
Eudragit L100,0.16068,0.155460747419,1.14967704804,-0.139375833072,163.029780884
Eudragit L100,0.164006666667,0.158699788073,1.14967704804,-0.139596248525,162.410048387
Eudragit L100,0.167333333333,0.161939662959,1.14967704804,-0.139774631916,161.791915509
Eudragit L100,0.17066,0.165180372398,1.14967704804,-0.139912274485,161.175376068
Eudragit L100,0.173986666667,0.168421916713,1.14967704804,-0.140010417491,160.560423907
Eudragit L100,0.177313333333,0.171664296227,1.14967704804,-0.140070255088,159.947052906
Eudragit L100,0.18064,0.174907511263,1.14967704804,-0.140092936986,159.335256975
Eudragit L100,0.183966666667,0.178151562143,1.14967704804,-0.140079570907,158.725030054
Eudragit L100,0.187293333333,0.181396449191,1.14967704804,-0.140031224873,158.116366116
Eudragit L100,0.19062,0.184642172729,1.14967704804,-0.139948929325,157.509259162
Eudragit L100,0.193946666667,0.187888733083,1.14967704804,-0.139833679097,156.903703226
Eudragit L100,0.197273333333,0.191136130574,1.14967704804,-0.139686435254,156.299692373
Eudragit L100,0.2006,0.194384365528,1.14967704804,-0.139508126802,155.697220696
Eudragit L100,0.203926666667,0.197633438267,1.14967704804,-0.139299652293,155.09628232
Eudragit L100,0.207253333333,0.200883349117,1.14967704804,-0.139061881312,154.496871398
Eudragit L100,0.21058,0.204134098402,1.14967704804,-0.138795655884,153.898982114
Eudragit L100,0.213906666667,0.207385686445,1.14967704804,-0.138501791778,153.302608681
Eudragit L100,0.217233333333,0.210638113572,1.14967704804,-0.138181079741,152.707745342
Eudragit L100,0.22056,0.213891380108,1.14967704804,-0.137834286645,152.114386369
Eudragit L100,0.223886666667,0.217145486377,1.14967704804,-0.137462156576,151.522526062
Eudragit L100,0.227213333333,0.220400432704,1.14967704804,-0.13706541185,150.93215875
