scenario,time_h,F_nM,C_nM,P_nM,E_nM,PF_nM,PC_nM,EP_nM,EFP_nM,ECP_nM,target_degraded_nM,target_synthesized_nM
baseline,39.25,12.934693675421396,18.47629647713699,67.74069841010828,7.960367689552926,8.080729495058293,12.138939784386249,8.792103195871304,2.653801338970722,0.5937277760503998,143.2468114534213,98.12500000000001
baseline,39.5,12.915098418121278,18.41724949303448,67.7794409363479,7.958760679242046,8.07295342197091,12.106366320923142,8.797994141857107,2.6511076650809393,0.5921375142652576,143.99508716704932,98.75000000000001
baseline,39.75,12.895721265722063,18.358846742407383,67.81780440624074,7.957169271851645,8.065255558254673,12.074109307356125,8.803827229914653,2.6484407481054753,0.5905627505735785,144.74206362802602,99.37500000000001
baseline,40.0,12.87655979891646,18.30108108921671,67.85579210842094,7.955593333128524,8.057635228100098,12.042165996607382,8.809602953775448,2.6458003640694714,0.5890033494719061,145.4877541740633,100.00000000000001
baseline,40.25,12.857611623102661,18.243945478970485,67.89340731208748,7.954032729647883,8.050091757893254,12.010533659667049,8.815321804878979,2.643186289544992,0.5874591763734969,146.2321720148934,100.62500000000001
baseline,40.5,12.838874367660843,18.187432938591794,67.93065326725565,7.952487328818941,8.042624475841288,11.979209585721904,8.820984272472728,2.640598301533529,0.5859300976201531,146.9753302334758,101.25000000000001
baseline,40.75,12.820345685112143,18.131536576710257,67.96753320522295,7.950956998888489,8.035232711403749,11.948191082261685,8.826590843781824,2.6380361772831353,0.5844159804919005,147.71724178718245,101.87500000000003
baseline,41.0,12.802023247689913,18.076249588126085,68.00405034076962,7.949441608963584,8.027915792343514,11.917475475850345,8.832142004885055,2.6354996933218464,0.5829166932748638,148.45791950983875,102.50000000000003
baseline,41.25,12.783904758911254,18.02156523345108,68.04020786393542,7.947941028931289,8.020673055810093,11.887060109185668,8.837638237394255,2.6329886291149878,0.5814321050048175,149.19737610896743,103.12500000000003
baseline,41.5,12.765987943727078,17.967476854198765,68.07600894668224,7.946455129525432,8.013503839383707,11.856942343459382,8.843080021126783,2.6305027641192367,0.5799620856738965,149.93562416988325,103.75000000000003
baseline,41.75,12.748270551154146,17.91397786721884,68.11145674088296,7.944983782307713,8.006407483795916,11.827119557628741,8.848467833285905,2.628041878684298,0.5785065061674317,150.67267615579595,104.37500000000003
baseline,42.0,12.730750349804238,17.861061771769833,68.1465543815866,7.943526859684212,7.999383328716754,11.797589149380757,8.853802149754786,2.6256057526505336,0.5770652383558167,151.4085444097674,105.00000000000003
baseline,42.25,12.713425134208869,17.808722136571497,68.18130498195157,7.9420842348803085,7.992430719345264,11.768348533583374,8.859083443061985,2.623194167553651,0.5756381549494025,152.14324115423327,105.62500000000003
baseline,42.5,12.696292723926502,17.756952600241984,68.21571163374925,7.94065578194341,7.9855490057772816,11.739395142416782,8.864312182572268,2.6208069064178474,0.5742251295118231,152.87677849215308,106.25000000000003
baseline,42.75,12.679350960662148,17.705746875421124,68.2497774094017,7.939241375753341,7.978737540384139,11.710726425967405,8.869488835290223,2.6184437528848328,0.5728260365169522,153.60916840860872,106.87500000000003
baseline,43.0,12.662597708861545,17.655098746645127,68.28350536140422,7.937840892017398,7.9719956786118304,11.682339852001247,8.874613865616906,2.6161044914816656,0.5714407513293773,154.34042277151454,107.50000000000003
baseline,43.25,12.646030852492027,17.60500207636466,68.31689852505649,7.9364542072694135,7.9653227756528135,11.654232906560003,8.879687736415674,2.613788906492837,0.5700691502674237,155.07055333261556,108.12500000000003
baseline,43.5,12.629648302828217,17.5554507860913,68.34995991117789,7.935081198870911,7.958718195427104,11.626403092265807,8.88471090612909,2.6114967850159165,0.5687111104294312,155.79957172838755,108.75000000000003
baseline,43.75,12.613447992077054,17.506438869547942,68.38269251171086,7.933721745009574,7.952181303724181,11.59884792957443,8.889683830977173,2.6092279146339306,0.56736650982467,156.5274894810631,109.37500000000003
baseline,44.0,12.597427874897782,17.45796038797615,68.41509929813881,7.9323757246992095,7.94571147017566,11.571564956384632,8.894606964322673,2.6069820840890556,0.5660352273344103,157.2543179995876,110.00000000000003
baseline,44.25,12.581585926965715,17.410009473361207,68.44718322314993,7.931043017768491,7.939308066572295,11.544551728046157,8.899480757241296,2.6047590827129814,0.5647171427225796,157.9800685800644,110.62500000000001
baseline,44.5,12.565920146184682,17.36258032316328,68.47894721876409,7.929723504871827,7.93297046885153,11.517805817256104,8.904305657849108,2.6025587011065596,0.5634121366178549,158.70475240726532,111.25000000000001
baseline,44.75,12.550428553431113,17.315667196550596,68.51039419508517,7.9284170674963175,7.926698058435976,11.491324813975057,8.909082110849685,2.6003807315985403,0.5621200905008066,159.42838055595323,111.87500000000001
baseline,45.0,12.53510919074147,17.269264418831316,68.54152704246744,7.927123587947353,7.920490220028889,11.465106325450922,8.913810558280952,2.598224967498432,0.560840886718612,160.15096399117567,112.50000000000001
baseline,45.25,12.519960121672034,17.223366378969033,68.57234863080575,7.9258429493517015,7.914346342406068,11.439147976139774,8.918491439248323,2.5960912033693937,0.5595744084759304,160.8725135694131,113.12500000000003
baseline,45.5,12.504979429385418,17.17796753602446,68.6028618126745,7.924575035620113,7.908265815598123,11.413447407347372,8.92312519090974,2.593979234078749,0.558320539836745,161.59304003817445,113.75000000000003
baseline,45.75,12.49016522032827,17.133062402321727,68.63306941634451,7.923319731526858,7.902248037321614,11.388002277860616,8.9277122462321,2.5918888569762237,0.5570791657101669,162.3125540399267,114.37500000000003
baseline,46.0,12.475515621177404,17.08864555463727,68.66297425098627,7.922076922648479,7.896292408274938,11.362810263387157,8.932253035634785,2.589819870306536,0.5558501718555483,163.03106611080648,115.00000000000003
baseline,46.25,12.461028779420836,17.044711630257197,68.69257910529291,7.920846495378565,7.890398333446986,11.33786905663856,8.93674798653427,2.587772073655344,0.5546334448771697,163.74858668214924,115.62500000000003
baseline,46.5,12.44670286242356,17.00125532959705,68.72188674884815,7.9196283369069524,7.884565220857235,11.313176367201452,8.941197523789828,2.585745267516924,0.5534288722316445,164.46512608061747,116.25000000000003
baseline,46.75,12.432536057694671,16.9582714134232,68.75089993131645,7.918422335230113,7.878792482379939,11.288729921533601,8.945602069414726,2.5837392535816943,0.552236342218815,165.18069452961342,116.87500000000003
baseline,47.0,12.418526574127398,16.915754695702358,68.77962137986934,7.91722837918678,7.87307953625613,11.264527463061192,8.94996204169258,2.581753835606708,0.55105574395928,165.89530215173227,117.50000000000003
baseline,47.25,12.404672640110723,16.87370005050897,68.80805380228314,7.916046358412395,7.867425804178419,11.240566751950722,8.954277856206451,2.5797888184115925,0.5498869674149106,166.60895896787,118.12500000000003
baseline,47.5,12.390972503889003,16.832102408830966,68.83619988596139,7.91487616335188,7.861830712275662,11.216845565114701,8.95854992549349,2.577844008221502,0.5487299033784756,167.321674898735,118.75000000000003
baseline,47.75,12.377424433229418,16.79095675897088,68.86406229850176,7.913717685250347,7.856293690738439,11.193361696010022,8.962778659188311,2.5759192125465247,0.5475844434601649,168.03345976548988,119.37500000000003
baseline,48.0,12.364026714862614,16.75025814866478,68.89164368909118,7.912570816131955,7.850814172822946,11.170112954217707,8.966964464399423,2.574014239854916,0.5464504800590553,168.74432328996332,120.00000000000003
no_degrader,0.0,30.0,70.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_degrader,0.25,30.425422642206506,69.5745773577935,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.6250000000000002,0.625
no_degrader,0.5,30.827575191156683,69.17242480884333,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.2500000000000002,1.25
no_degrader,0.75,31.20773186710335,68.79226813289667,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.8750000000000007,1.875
no_degrader,1.0,31.56709581606957,68.43290418393045,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.5000000000000013,2.5
no_degrader,1.25,31.906803723529716,68.0931962764703,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.1250000000000018,3.125
no_degrader,1.5,32.227929926450386,67.77207007354963,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.7500000000000018,3.75
no_degrader,1.75,32.531491232638885,67.46850876736113,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.375000000000002,4.375
no_degrader,2.0,32.81844872436732,67.1815512756327,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.000000000000002,5.0
no_degrader,2.25,33.08971046292554,66.91028953707448,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.625000000000003,5.625
no_degrader,2.5,33.346134904818314,66.6538650951817,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.250000000000003,6.25
no_degrader,2.75,33.58853342670776,66.41146657329224,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.875000000000002,6.875
no_degrader,3.0,33.817673329466885,66.18232667053312,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7.500000000000003,7.499999999999999
no_degrader,3.25,34.03427993013252,65.96572006986747,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.125000000000002,8.124999999999998
no_degrader,3.5,34.23903881484567,65.76096118515433,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.750000000000004,8.749999999999998
no_degrader,3.75,34.43259799273136,65.56740200726864,0.0,20.0,0.0,0.0,0.0,0.0,0.0,9.375000000000002,9.374999999999998
no_degrader,4.0,34.61557000331533,65.38442999668466,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.000000000000002,9.999999999999998
no_degrader,4.25,34.788533817091036,65.21146618290896,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.625000000000002,10.624999999999998
no_degrader,4.5,34.952036885276655,65.04796311472334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.250000000000002,11.249999999999998
no_degrader,4.75,35.106596624293765,64.89340337570623,0.0,20.0,0.0,0.0,0.0,0.0,0.0,11.875,11.874999999999998
no_degrader,5.0,35.25270237300534,64.74729762699465,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.5,12.499999999999998
no_degrader,5.25,35.390816447179915,64.60918355282007,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.125000000000002,13.125
no_degrader,5.5,35.5213762222967,64.47862377770329,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.750000000000002,13.75
no_degrader,5.75,35.64479466844611,64.35520533155386,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.375000000000002,14.375
no_degrader,6.0,35.76146265902847,64.23853734097152,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.000000000000002,15.000000000000002
no_degrader,6.25,35.87174914941906,64.12825085058091,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.625000000000002,15.625000000000002
no_degrader,6.5,35.97600341114069,64.02399658885929,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.250000000000004,16.250000000000004
no_degrader,6.75,36.074555138668664,63.925444861331314,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.875000000000004,16.875000000000004
no_degrader,7.0,36.167716484431665,63.832283515568314,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5
no_degrader,7.25,36.255782122523684,63.744217877476295,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.125000000000004,18.125
no_degrader,7.5,36.33903090901566,63.66096909098432,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.75,18.75
no_degrader,7.75,36.417726218830566,63.58227378116941,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.375,19.375
no_degrader,8.0,36.49211713579552,63.50788286420446,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
no_degrader,8.25,36.56243910481158,63.4375608951884,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.625,20.625
no_degrader,8.5,36.62891460810127,63.37108539189871,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.25,21.25
no_degrader,8.75,36.6917541321322,63.308245867867775,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.875,21.875
no_degrader,9.0,36.751156471282385,63.24884352871759,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5
no_degrader,9.25,36.80730970577396,63.19269029422602,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.125,23.125
no_degrader,9.5,36.860391508557164,63.139608491442814,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.75,23.75
no_degrader,9.75,36.91056987387187,63.08943012612811,0.0,20.0,0.0,0.0,0.0,0.0,0.0,24.375,24.375
no_degrader,10.0,36.95800363746705,63.04199636253293,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.000000000000004,25.0
no_degrader,10.25,37.00284286869968,62.9971571313003,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.625,25.625
no_degrader,10.5,37.04522956157297,62.95477043842701,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.25,26.25
no_degrader,10.75,37.08529777325729,62.91470222674269,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.875,26.875
no_degrader,11.0,37.123174419929754,62.876825580070225,0.0,20.0,0.0,0.0,0.0,0.0,0.0,27.499999999999996,27.499999999999996
no_degrader,11.25,37.158979285663655,62.841020714336324,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.124999999999996,28.124999999999996
no_degrader,11.5,37.1928257706224,62.80717422937758,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.75,28.749999999999996
no_degrader,11.75,37.22482092056942,62.77517907943056,0.0,20.0,0.0,0.0,0.0,0.0,0.0,29.375,29.374999999999996
no_degrader,12.0,37.25506605780155,62.74493394219843,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0
no_degrader,12.25,37.28365684924881,62.71634315075117,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.625,30.625
no_degrader,12.5,37.31068381062998,62.68931618937,0.0,20.0,0.0,0.0,0.0,0.0,0.0,31.25,31.25
no_degrader,12.75,37.336232431764245,62.663767568235734,0.0,20.0,0.0,0.0,0.0,0.0,0.0,31.875,31.875
no_degrader,13.0,37.36038364110169,62.63961635889829,0.0,20.0,0.0,0.0,0.0,0.0,0.0,32.5,32.5
no_degrader,13.25,37.383213796204906,62.61678620379507,0.0,20.0,0.0,0.0,0.0,0.0,0.0,33.125,33.125
no_degrader,13.5,37.40479525725154,62.595204742748436,0.0,20.0,0.0,0.0,0.0,0.0,0.0,33.75,33.75
no_degrader,13.75,37.42519622933444,62.57480377066554,0.0,20.0,0.0,0.0,0.0,0.0,0.0,34.375,34.375
no_degrader,14.0,37.44448138308496,62.555518616915016,0.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
no_degrader,14.25,37.46271165914648,62.5372883408535,0.0,20.0,0.0,0.0,0.0,0.0,0.0,35.625,35.625
no_degrader,14.5,37.47994483895578,62.5200551610442,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.25000000000001,36.25000000000001
no_degrader,14.75,37.49623538008011,62.50376461991987,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.87500000000001,36.87500000000001
no_degrader,15.0,37.51163491222288,62.4883650877771,0.0,20.0,0.0,0.0,0.0,0.0,0.0,37.50000000000001,37.50000000000001
no_degrader,15.25,37.52619210235786,62.47380789764212,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.12500000000001,38.12500000000001
no_degrader,15.5,37.539953079605986,62.46004692039399,0.0,20.0,0.0,0.0,0.0,0.0,0.0,38.75000000000001,38.75000000000001
no_degrader,15.75,37.552961331379706,62.44703866862027,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.37500000000001,39.375
no_degrader,16.0,37.5652580609654,62.43474193903458,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
no_degrader,16.25,37.57688221215364,62.42311778784634,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.625,40.625
no_degrader,16.5,37.587870510217314,62.412129489782664,0.0,20.0,0.0,0.0,0.0,0.0,0.0,41.25,41.25
no_degrader,16.75,37.59825783558024,62.40174216441974,0.0,20.0,0.0,0.0,0.0,0.0,0.0,41.875,41.875
no_degrader,17.0,37.608076955305876,62.3919230446941,0.0,20.0,0.0,0.0,0.0,0.0,0.0,42.5,42.5
no_degrader,17.25,37.617359034276305,62.38264096572367,0.0,20.0,0.0,0.0,0.0,0.0,0.0,43.125,43.125
no_degrader,17.5,37.62613341477715,62.37386658522283,0.0,20.0,0.0,0.0,0.0,0.0,0.0,43.75,43.75
no_degrader,17.75,37.63442785732144,62.36557214267854,0.0,20.0,0.0,0.0,0.0,0.0,0.0,44.375,44.375
no_degrader,18.0,37.64226864827967,62.35773135172031,0.0,20.0,0.0,0.0,0.0,0.0,0.0,45.0,44.99999999999999
no_degrader,18.25,37.64968054462398,62.350319455375995,0.0,20.0,0.0,0.0,0.0,0.0,0.0,45.625,45.625
no_degrader,18.5,37.65668706599303,62.343312934006946,0.0,20.0,0.0,0.0,0.0,0.0,0.0,46.24999999999999,46.24999999999999
no_degrader,18.75,37.66331031865356,62.33668968134642,0.0,20.0,0.0,0.0,0.0,0.0,0.0,46.87499999999999,46.87499999999999
no_degrader,19.0,37.669571313043775,62.3304286869562,0.0,20.0,0.0,0.0,0.0,0.0,0.0,47.49999999999999,47.49999999999999
no_degrader,19.25,37.675489839765554,62.324510160234425,0.0,20.0,0.0,0.0,0.0,0.0,0.0,48.12499999999999,48.12499999999999
no_degrader,19.5,37.68108460700812,62.31891539299186,0.0,20.0,0.0,0.0,0.0,0.0,0.0,48.74999999999999,48.74999999999999
no_degrader,19.75,37.68637339712197,62.31362660287801,0.0,20.0,0.0,0.0,0.0,0.0,0.0,49.37499999999999,49.37499999999999
no_degrader,20.0,37.69137285328614,62.30862714671384,0.0,20.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999,49.99999999999999
no_degrader,20.25,37.69609885758014,62.30390114241984,0.0,20.0,0.0,0.0,0.0,0.0,0.0,50.62499999999999,50.62499999999999
no_degrader,20.5,37.70056640549107,62.29943359450891,0.0,20.0,0.0,0.0,0.0,0.0,0.0,51.24999999999999,51.24999999999999
no_degrader,20.75,37.70478954974773,62.29521045025225,0.0,20.0,0.0,0.0,0.0,0.0,0.0,51.87499999999999,51.87499999999999
no_degrader,21.0,37.708781726938895,62.291218273061084,0.0,20.0,0.0,0.0,0.0,0.0,0.0,52.499999999999986,52.49999999999999
no_degrader,21.25,37.712555561972536,62.28744443802744,0.0,20.0,0.0,0.0,0.0,0.0,0.0,53.124999999999986,53.124999999999986
no_degrader,21.5,37.71612296106469,62.28387703893529,0.0,20.0,0.0,0.0,0.0,0.0,0.0,53.749999999999986,53.749999999999986
no_degrader,21.75,37.71949526590666,62.28050473409332,0.0,20.0,0.0,0.0,0.0,0.0,0.0,54.374999999999986,54.374999999999986
no_degrader,22.0,37.72268310026855,62.27731689973143,0.0,20.0,0.0,0.0,0.0,0.0,0.0,54.999999999999986,54.999999999999986
no_degrader,22.25,37.725696569474515,62.274303430525464,0.0,20.0,0.0,0.0,0.0,0.0,0.0,55.624999999999986,55.624999999999986
no_degrader,22.5,37.72854523482418,62.2714547651758,0.0,20.0,0.0,0.0,0.0,0.0,0.0,56.249999999999986,56.249999999999986
no_degrader,22.75,37.73123806012158,62.268761939878395,0.0,20.0,0.0,0.0,0.0,0.0,0.0,56.874999999999986,56.874999999999986
no_degrader,23.0,37.7337836067302,62.26621639326978,0.0,20.0,0.0,0.0,0.0,0.0,0.0,57.499999999999986,57.499999999999986
no_degrader,23.25,37.736189919171835,62.263810080828144,0.0,20.0,0.0,0.0,0.0,0.0,0.0,58.124999999999986,58.124999999999986
no_degrader,23.5,37.738464576897634,62.261535423102345,0.0,20.0,0.0,0.0,0.0,0.0,0.0,58.749999999999986,58.749999999999986
no_degrader,23.75,37.740614828910324,62.259385171089654,0.0,20.0,0.0,0.0,0.0,0.0,0.0,59.374999999999986,59.374999999999986
no_degrader,24.0,37.74264748393184,62.25735251606814,0.0,20.0,0.0,0.0,0.0,0.0,0.0,59.99999999999998,59.99999999999998
no_degrader,24.25,37.744568915186186,62.25543108481379,0.0,20.0,0.0,0.0,0.0,0.0,0.0,60.62499999999998,60.62499999999998
no_degrader,24.5,37.74638526507181,62.25361473492817,0.0,20.0,0.0,0.0,0.0,0.0,0.0,61.24999999999998,61.24999999999998
no_degrader,24.75,37.74810229791834,62.25189770208164,0.0,20.0,0.0,0.0,0.0,0.0,0.0,61.87499999999998,61.87499999999998
no_degrader,25.0,37.74972537741338,62.2502746225866,0.0,20.0,0.0,0.0,0.0,0.0,0.0,62.49999999999998,62.49999999999998
no_degrader,25.25,37.75125969448579,62.24874030551419,0.0,20.0,0.0,0.0,0.0,0.0,0.0,63.12499999999998,63.12499999999998
no_degrader,25.5,37.75271012268782,62.24728987731216,0.0,20.0,0.0,0.0,0.0,0.0,0.0,63.74999999999998,63.74999999999998
no_degrader,25.75,37.75408119001818,62.24591880998181,0.0,20.0,0.0,0.0,0.0,0.0,0.0,64.37499999999997,64.37499999999997
no_degrader,26.0,37.75537727447676,62.24462272552323,0.0,20.0,0.0,0.0,0.0,0.0,0.0,64.99999999999997,64.99999999999997
no_degrader,26.25,37.75660249374406,62.243397506255924,0.0,20.0,0.0,0.0,0.0,0.0,0.0,65.62499999999997,65.62499999999997
no_degrader,26.5,37.75776067425849,62.242239325741494,0.0,20.0,0.0,0.0,0.0,0.0,0.0,66.24999999999997,66.24999999999997
no_degrader,26.75,37.75885551064956,62.241144489350425,0.0,20.0,0.0,0.0,0.0,0.0,0.0,66.87499999999997,66.87499999999997
no_degrader,27.0,37.759890485239,62.24010951476099,0.0,20.0,0.0,0.0,0.0,0.0,0.0,67.49999999999997,67.49999999999997
no_degrader,27.25,37.76086882645341,62.239131173546575,0.0,20.0,0.0,0.0,0.0,0.0,0.0,68.12499999999997,68.12499999999997
no_degrader,27.5,37.76179365732718,62.238206342672804,0.0,20.0,0.0,0.0,0.0,0.0,0.0,68.74999999999997,68.74999999999997
no_degrader,27.75,37.76266792113308,62.237332078866906,0.0,20.0,0.0,0.0,0.0,0.0,0.0,69.37499999999997,69.37499999999997
no_degrader,28.0,37.76349433310596,62.236505666894026,0.0,20.0,0.0,0.0,0.0,0.0,0.0,69.99999999999997,69.99999999999997
no_degrader,28.25,37.764275530051485,62.2357244699485,0.0,20.0,0.0,0.0,0.0,0.0,0.0,70.62499999999997,70.62499999999997
no_degrader,28.5,37.765014007324446,62.23498599267554,0.0,20.0,0.0,0.0,0.0,0.0,0.0,71.24999999999997,71.24999999999997
no_degrader,28.75,37.76571211309439,62.23428788690559,0.0,20.0,0.0,0.0,0.0,0.0,0.0,71.87499999999999,71.87499999999999
no_degrader,29.0,37.76637199074253,62.23362800925746,0.0,20.0,0.0,0.0,0.0,0.0,0.0,72.49999999999999,72.49999999999999
no_degrader,29.25,37.76699577732713,62.233004222672854,0.0,20.0,0.0,0.0,0.0,0.0,0.0,73.12499999999999,73.12499999999999
no_degrader,29.5,37.76758546958209,62.2324145304179,0.0,20.0,0.0,0.0,0.0,0.0,0.0,73.74999999999999,73.74999999999999
no_degrader,29.75,37.76814291206046,62.23185708793953,0.0,20.0,0.0,0.0,0.0,0.0,0.0,74.37499999999999,74.37499999999999
no_degrader,30.0,37.7686698424337,62.23133015756629,0.0,20.0,0.0,0.0,0.0,0.0,0.0,74.99999999999999,74.99999999999999
no_degrader,30.25,37.769167962548075,62.23083203745192,0.0,20.0,0.0,0.0,0.0,0.0,0.0,75.62499999999999,75.62499999999999
no_degrader,30.5,37.769638867064906,62.23036113293509,0.0,20.0,0.0,0.0,0.0,0.0,0.0,76.24999999999999,76.24999999999999
no_degrader,30.75,37.770083996433286,62.22991600356671,0.0,20.0,0.0,0.0,0.0,0.0,0.0,76.87499999999999,76.87499999999999
no_degrader,31.0,37.77050477909329,62.229495220906706,0.0,20.0,0.0,0.0,0.0,0.0,0.0,77.49999999999999,77.49999999999999
no_degrader,31.25,37.77090255792543,62.22909744207456,0.0,20.0,0.0,0.0,0.0,0.0,0.0,78.12499999999999,78.12499999999999
no_degrader,31.5,37.77127859436321,62.22872140563678,0.0,20.0,0.0,0.0,0.0,0.0,0.0,78.75,78.75
no_degrader,31.75,37.77163404640909,62.2283659535909,0.0,20.0,0.0,0.0,0.0,0.0,0.0,79.375,79.375
no_degrader,32.0,37.77197005915865,62.228029940841346,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0
no_degrader,32.25,37.77228770399731,62.227712296002686,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.625,80.625
no_degrader,32.5,37.77258797434942,62.22741202565057,0.0,20.0,0.0,0.0,0.0,0.0,0.0,81.25,81.25
no_degrader,32.75,37.772871810181705,62.22712818981829,0.0,20.0,0.0,0.0,0.0,0.0,0.0,81.875,81.875
no_degrader,33.0,37.77314012480458,62.226859875195416,0.0,20.0,0.0,0.0,0.0,0.0,0.0,82.5,82.5
no_degrader,33.25,37.773393777688476,62.22660622231152,0.0,20.0,0.0,0.0,0.0,0.0,0.0,83.12500000000001,83.12500000000001
no_degrader,33.5,37.77363352603805,62.226366473961946,0.0,20.0,0.0,0.0,0.0,0.0,0.0,83.75,83.75
no_degrader,33.75,37.77386015221954,62.22613984778045,0.0,20.0,0.0,0.0,0.0,0.0,0.0,84.375,84.375
no_degrader,34.0,37.77407438386725,62.22592561613274,0.0,20.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0
no_degrader,34.25,37.774276913235816,62.22572308676418,0.0,20.0,0.0,0.0,0.0,0.0,0.0,85.625,85.625
no_degrader,34.5,37.77446836333701,62.225531636662986,0.0,20.0,0.0,0.0,0.0,0.0,0.0,86.25,86.25
no_degrader,34.75,37.77464931391846,62.22535068608153,0.0,20.0,0.0,0.0,0.0,0.0,0.0,86.875,86.875
no_degrader,35.0,37.774820368383516,62.22517963161648,0.0,20.0,0.0,0.0,0.0,0.0,0.0,87.5,87.5
no_degrader,35.25,37.774982079834196,62.2250179201658,0.0,20.0,0.0,0.0,0.0,0.0,0.0,88.125,88.125
no_degrader,35.5,37.77513497297397,62.22486502702602,0.0,20.0,0.0,0.0,0.0,0.0,0.0,88.74999999999999,88.74999999999999
no_degrader,35.75,37.77527947112848,62.224720528871515,0.0,20.0,0.0,0.0,0.0,0.0,0.0,89.37499999999999,89.37499999999999
no_degrader,36.0,37.77541606825738,62.224583931742615,0.0,20.0,0.0,0.0,0.0,0.0,0.0,89.99999999999999,89.99999999999999
no_degrader,36.25,37.77554520263747,62.224454797362526,0.0,20.0,0.0,0.0,0.0,0.0,0.0,90.62499999999999,90.62499999999999
no_degrader,36.5,37.77566729217635,62.22433270782364,0.0,20.0,0.0,0.0,0.0,0.0,0.0,91.24999999999999,91.24999999999999
no_degrader,36.75,37.77578270383732,62.22421729616267,0.0,20.0,0.0,0.0,0.0,0.0,0.0,91.87499999999999,91.87499999999999
no_degrader,37.0,37.77589179423089,62.224108205769106,0.0,20.0,0.0,0.0,0.0,0.0,0.0,92.49999999999999,92.49999999999999
no_degrader,37.25,37.775994922180466,62.22400507781953,0.0,20.0,0.0,0.0,0.0,0.0,0.0,93.12499999999999,93.12499999999999
no_degrader,37.5,37.77609241799611,62.22390758200388,0.0,20.0,0.0,0.0,0.0,0.0,0.0,93.74999999999999,93.74999999999999
no_degrader,37.75,37.77618459124899,62.223815408751,0.0,20.0,0.0,0.0,0.0,0.0,0.0,94.375,94.375
no_degrader,38.0,37.77627171091087,62.223728289089124,0.0,20.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0
no_degrader,38.25,37.776354066372505,62.22364593362749,0.0,20.0,0.0,0.0,0.0,0.0,0.0,95.625,95.625
no_degrader,38.5,37.776431920770165,62.22356807922983,0.0,20.0,0.0,0.0,0.0,0.0,0.0,96.25,96.25
no_degrader,38.75,37.77650552511159,62.223494474888405,0.0,20.0,0.0,0.0,0.0,0.0,0.0,96.875,96.875
