G0,G1,G2,G3,G4,mfpt_ns
-0.0,0.36061473041408687,0.5656167050700289,0.864972438733544,2.5774742043647354,2627.3586309523566
-0.0,0.3657577528532578,1.2654260840336082,1.778998362991733,2.210468714263799,5651.586854460147
-0.0,0.025671233382438187,0.10509898350959315,0.28140837146587744,1.1027669163024696,972.4150326797389
-0.0,0.6333471981913069,0.8570156173459686,1.0563703535405655,1.8715248108018452,2717.7168915541884
-0.0,0.24956263867449374,0.4862783713866234,0.49689032581272097,1.3400605956636895,1833.6667697381984
-0.0,0.5325441423011525,0.7381989228207594,0.8155894150317363,2.052238033375101,4046.6242146751797
-0.0,0.24716170171909602,0.3082968087361798,0.6791301488168107,1.8875598649498122,2542.8652173912833
-0.0,0.30308880701642704,0.44127451788904687,1.2333357037535542,2.5671922118419315,3959.9908163265036
-0.0,0.36800191304363056,0.695576032299243,0.8917581507405244,2.0967371585188754,2754.136376938857
-0.0,0.24283630783071575,0.30323424632218393,0.4106792724182961,0.9747301669903073,1122.448445171849
-0.0,0.41583134792369286,0.6319804046017585,0.6319804046017585,3.2245505835398003,10701.465201465044
-0.0,0.1587238261175469,0.5565424551617949,0.8227810784124252,2.3424749694863736,2721.4471916971775
-0.0,0.48261844147663385,1.0541108982340384,1.0291604769539964,1.8092347175153303,2799.0511393746656
-0.0,0.27280524908967824,0.4535928612515571,1.3242328268316212,3.219398508034404,10742.41681125866
-0.0,0.029355103229205304,0.31960308193615455,0.4572090549741761,1.6931320333619087,2923.1134259259215
-0.0,0.2896035832512708,0.5379598662203655,0.6007740506067006,2.013745899139427,3802.6192668371573
-0.0,0.4127840169042231,0.9218655571407408,1.4980340658039533,3.3427450272144945,10955.464620630724
-0.0,0.003714651351084812,0.23287181805148804,0.5026287236937671,1.6427170896731844,1891.0711702090991
-0.0,0.2740974741378318,0.24732768713822711,0.6603912080444967,1.6849393565070683,1952.7494505494371
-0.0,0.5776718381213154,0.4736815445523285,0.6279734808038782,1.8525585589154747,2518.367521367528
-0.0,0.152759866859599,0.19132998666271545,0.16788796401415534,2.0307508687357068,1857.8043775649785
-0.0,0.25214514212490396,0.5669592674685574,0.6822518910696028,2.526962852480144,3934.0416666666706
-0.0,0.39125179589189324,0.5792486453053904,0.46377312775329715,1.6958109450081855,1928.5397081059787
-0.0,0.1474671621375932,0.07711031332032993,0.19296238882326738,1.8058455587955748,1807.436431989074
-0.0,0.0608210413061974,0.5293952605974637,0.5139045756296021,2.8511468058061857,5606.778205128284
-0.0,0.30216048313940885,0.38163007468532134,0.6232811751799939,1.6165095518225636,1981.8040186681276
-0.0,0.26473429929730363,0.5977812982526594,1.1354951925132022,3.2334602995539314,10789.370005473182
-0.0,0.17931889638472598,0.2440178333933829,0.21892060116288756,1.2208232562696852,1079.6661925082983
-0.0,0.5216661918358863,0.6600794751905484,0.9959903448565388,2.6448472298853734,4020.5834498834347
-0.0,0.17873393610323293,0.4489173748690906,0.6282078962173075,1.510507893893834,1431.887747035574
-0.0,0.3724411699675017,0.8408612623243908,1.2753383099545228,1.9984674390176802,2216.99494949494
-0.0,0.32485315141184723,0.34231713003612224,0.9564162314377587,1.4513317486917747,1610.245370370381
-0.0,0.4444070332182886,0.8379824595875022,0.8379824595875022,1.9142029799411537,2177.4135338345745
-0.0,0.18073537747892301,0.5237302418234407,0.914547823734951,2.7658056467828467,3981.192032368461
