time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
6.557599980715923e-05,19.905598457740965,4423.466323942436,0.0016411214326856663,0.0069772462049942615,0.001055327419284718,0.9184220540081576,8.560244754284568e-05,99.52799228870482,0.0029540185788341994,0.0,0.002162946323548221,0.0014774583869986053,0.4592110270040788,0.005220893275638158,5.10018183900441e-08,0.000981316724410706,0.0,0.0013084222992142743
6.762918936465819e-05,19.902650016614356,4422.81111480319,0.0017444668472355366,0.00741626126516534,0.0011217946848801287,0.9463571268454,9.0994208576333e-05,99.51325008307177,0.003140040325023966,0.0,0.002299040992201255,0.0015705125588321802,0.4731785634227,0.00554973678107055,5.591919299326574e-08,0.0010119669293801262,0.0,0.0013492892391735016
6.974666444386341e-05,19.899609724085167,4422.135494241148,0.001854286126370495,0.007882742784526837,0.0011924266970282336,0.9751155932893047,9.672383856543245e-05,99.49804862042583,0.003337715027466891,0.0,0.0024436502632033197,0.001669397375839527,0.4875577966446524,0.005899186914105726,6.130983252826374e-08,0.0010435720392292297,0.0,0.0013914293856389726
7.193043782936473e-05,19.89647473397476,4421.438829772169,0.001970981523871307,0.008378394017528512,0.0012674823334096253,1.0047200647266745,0.000102812341993955,99.4823736698738,0.003547766742968353,0.0,0.0025973021454338387,0.0017744752667734752,0.5023600323633373,0.006270524738211315,6.721920839790702e-08,0.0010761616504430375,0.0,0.0014348822005907165
7.418258532619108e-05,19.893242112891603,4420.720469531467,0.0020949800114650197,0.008905022570303947,0.0013472363887554828,1.0351936670353927,0.00010928201506192477,99.46621056445801,0.003770964020637036,0.0,0.0027605569967942235,0.0018861309442576757,0.5175968335176964,0.006665110098626792,7.369707685280835e-08,0.001109766267066251,0.0,0.0014796883560883344
7.650524773298479e-05,19.88990883762504,4419.979741694454,0.002226734718155123,0.009464546423670525,0.0014319805032494937,1.066560045880889,0.00011615652107061644,99.44954418812519,0.0040081224926792215,0.0,0.0029340093913378627,0.002004772704549291,0.5332800229404445,0.007084386220096897,8.079797440946219e-08,0.0011444173279100299,0.0,0.0015258897705467062
7.890063287695763e-05,19.886471792463364,4419.215953880747,0.0023667264977676396,0.010059000511376157,0.0015220241731247548,1.0988433709189114,0.00012346097246806762,99.43235896231681,0.004260107695981751,0.0,0.0031182901585266086,0.0021308338423746565,0.5494216854594557,0.007529884710827444,8.858167723934954e-08,0.0011801472345355198,0.0,0.0015735296460473594
8.137101771255919e-05,19.88292776643545,4418.428392541211,0.002515465609071313,0.010690543777686455,0.0016176958336555278,1.1320683391402262,0.00013122201876713114,99.41463883217725,0.004527838096328364,0.0,0.003314068571082801,0.0022647741671177387,0.5660341695701131,0.008003230924607328,9.711366490832092e-08,0.0012169893800331232,0.0,0.0016226525067108307
8.391875048585711e-05,19.879273450476855,4417.61632232819,0.0026734934487560834,0.01136146643213047,0.001719343976916975,1.1662601782119468,0.00013946793730490223,99.39636725238427,0.0048122882077609504,0.0,0.0035220545939604457,0.0024070815676837647,0.5831300891059734,0.008506149496225987,1.0646570890590535e-07,0.001254978178615973,0.0,0.0016733042381546306
8.654625296668259e-05,19.875505434512732,4416.778985447274,0.0028413844759143532,0.012074198046655722,0.0018273383919503968,1.201444647886121,0.00014822873391118476,99.37752717256366,0.005114492056645836,0.0,0.003743001394463274,0.0025582737487305552,0.6007223239430605,0.009040470481243158,1.1671635032504344e-07,0.0012941490960506703,0.0,0.0017255321280675601
8.925602275066448e-05,19.871620204465405,4415.915600992313,0.0030197481138414532,0.012831315490295838,0.0019420713921752565,1.2376480424978826,0.00015753624259220574,99.35810102232702,0.005435546604914616,0.0,0.00397770780199171,0.002718899949045359,0.6188240212489413,0.009608135435698629,1.27951666710313e-07,0.0013345386809408323,0.0,0.0017793849079211096
9.205063563334193e-05,19.86761413917565,4415.025364261255,0.003209230838891916,0.013635551678667838,0.002063959162589456,1.274897191626963,0.00016742423491766394,99.33807069587824,0.005776615510005449,0.0,0.00422702102038703,0.0028895428276252385,0.6374485958134815,0.010211204087628325,1.4026596629751733e-07,0.001376184596888774,0.0,0.0018349127958516985
9.493274805860892e-05,19.86348350724004,4414.107446053342,0.0034105183677603425,0.014489804720123518,0.002193443170894001,1.3132194601831113,0.0001779285346103215,99.3174175362002,0.006138933061968617,0.0,0.004491839463238291,0.0030708204392516014,0.6566097300915557,0.010851861325883509,1.537625856486038e-07,0.0014191256555541542,0.0,0.0018921675407388722
9.790509964381984e-05,19.859224463757958,4413.1609919462135,0.0036243380495746876,0.015397147952110325,0.0023309917098343386,1.3526427464394655,0.0001890871427662584,99.29612231878978,0.0065238084892344375,0.0,0.0047731158651542005,0.0032633883937680736,0.6763213732197327,0.0115324248373141,1.6855461688428988e-07,0.0014634018506330814,0.0,0.001951202467510775
0.00010097051578395834,19.854833046995946,4412.185121554655,0.0038514612538908524,0.01636083988665137,0.0024771014389540443,1.3931954809619098,0.00020094036308312431,99.27416523497972,0.006932630257003534,0.0,0.005071860364861925,0.0034679420145356616,0.6965977404809549,0.012255352744439752,1.8476595900684285e-07,0.001509054392774422,0.0,0.002012072523699229
0.00010413191033733974,19.850305174958606,4411.178927768579,0.004092705961028342,0.017384335025890724,0.0026322990562474826,1.434906623554789,0.00021353093761956532,99.25152587479303,0.007366870729851017,0.0,0.005389143858026124,0.0036852186787464753,0.7174533117773945,0.01302325188541729,2.0253234175358186e-07,0.0015561257454593995,0.0,0.002074834327279199
0.00010739228839540625,19.84563664186668,4410.141475970373,0.004348939504007502,0.01847129530574406,0.002797143067803579,1.4778056589520372,0.00022690419051713692,99.2281832093334,0.007828091107213504,0.0,0.005726101544780659,0.00391600029492501,0.7389028294760186,0.013838886579640181,2.2200243431580638e-07,0.001604659661865221,0.0,0.0021395462158202948
0.00011075474913924204,19.840823114537656,4409.07180323059,0.004621081531229298,0.01962560248597444,0.0029722256992428934,1.5219225902998867,0.00024110818321991908,99.20411557268827,0.008317946756212738,0.0,0.006083936770652077,0.0041611159789400505,0.7609612951499434,0.014705188094582865,2.433389369447733e-07,0.0016547012227360932,0.0,0.0022062682969814576
0.00011422248878552749,19.835860128676888,4407.968917483753,0.004910106974141294,0.020851370472518418,0.00315817481285275,1.567287933475232,0.000256193870224125,99.17930064338444,0.00883819255345433,0.0,0.0064639248464807095,0.00442144473799385,0.783643966737616,0.015625264144969384,2.6672006728509956e-07,0.0017062968752790267,0.0,0.0022750625003720355
