id,smiles,genes,mw_g_mol,clogp,tpsa_A2,hbd,pka_assumed,logd74_proxy,cns_mpo_proxy,qed,sa_score,rotatable_bonds,fsp3,pocket_geometry_score,steric_overlap_per_atom_A2,pharmacophore_contact_proxy,mmff_status,predicted_kd_nM,confirmed_novel,synthetic_route_validated
Gb223247cd051,CC(=O)NN1CCC(CO)CC1,"[6, 8, 10]",172.22799999999998,-0.2582,52.57,2,9.0,-1.8689742255119568,5.0,0.6032172294025722,2.5782660369323125,2,0.875,11.603420326775126,0.04885131970798684,0.9972505233928867,0,,,False
Ga36b6f4a15b6,Cc1ccc(C(=O)NC2CC2)cc1,"[0, 3, 2]",175.23099999999997,1.8872200000000001,29.1,1,0.0,1.8872199827104257,5.288333333333333,0.7302573676547366,1.334816673085749,2,0.36363636363636365,15.326268972386668,0.09841218710493455,0.00011798127064642039,0,,,False
Ge075d68ce27e,O=C(NC1CCCC1)c1cc(Cl)cs1,"[4, 18, 1]",229.73199999999994,3.073900000000002,29.1,1,0.0,3.0738999827104276,4.714433341978118,0.8299154008251319,2.256369431845984,2,0.5,12.912092000330919,0.07437719113550789,5.001713200398404e-06,0,,,False
G9dab3f3f6712,CCNC(=O)C1CCN(c2ccncc2)CC1,"[6, 1, 13]",233.315,1.4341,45.230000000000004,1,9.0,-0.17667422551195688,5.333333333333333,0.8587937617721273,1.9123796116678715,3,0.5384615384615384,10.860854601371962,0.12403256996290019,3.4021783762378254e-06,0,,,False
Gbd2d90711152,CNC(=O)C1CCN(c2ccccc2)CC1,"[6, 0, 12]",218.3,1.6489999999999998,32.34,1,9.0,0.038225774488042985,4.950333333333334,0.8182865802966289,1.6328625221710755,2,0.46153846153846156,13.508795461998991,0.2053223411827096,0.9992480079437881,0,,,False
G5ae4936aa5e5,CCON1CCC(C(=O)NC)CC1,"[6, 0, 6]",186.25499999999997,0.3958999999999999,41.57000000000001,1,9.0,-1.214874225511957,5.333333333333333,0.6932134743025393,2.5217743653934424,3,0.8888888888888888,12.248554599896565,0.09018890997232899,0.9980452432732184,0,,,False
G52e45977781b,N#CN1CCC(C(=O)Nc2ccccc2)CC1,"[6, 2, 4]",229.28300000000002,1.81818,56.13,1,9.0,0.2074057744880431,5.333333333333333,0.7868667628439345,2.0871095959692845,2,0.38461538461538464,16.530265543300047,0.14671943063421714,0.7336255592935779,0,,,False
G1a665df9dea2,O=C(NC1CCN(N2CCOCC2)CC1)c1ccncc1,"[6, 6, 14]",290.3670000000001,0.5229999999999999,57.7,1,9.0,-1.087774225511957,5.333333333333333,0.8795003767595831,2.4634590050475538,3,0.6,8.12186317255955,0.1445957204924952,5.651871665771112e-06,1,,,False
Gc27b1b96d3ec,O=C(NC1CCCC1)c1ccc(C(F)(F)F)cc1,"[0, 18, 15]",257.25499999999994,3.3778000000000015,29.1,1,0.0,3.3777999827104273,4.410533341978119,0.8641983169317874,1.686592656761146,2,0.46153846153846156,7.237372446769379,0.24225664622978182,0.00026731898818236293,0,,,False
G1ab291f51219,CCOC1CCN(N2CCOCC2)CC1,"[6, 10, 14]",214.30899999999994,0.7344999999999999,24.94,0,9.0,-0.8762742255119569,4.747,0.6914280343215818,2.7063219299927272,3,1.0,7.805342846223515,0.12835386852004899,0.9617293939240873,0,,,False
G428647dbfbb8,CC(=O)NCCc1ccnc(C2CC2)c1,"[2, 16, 11]",204.27299999999997,1.6376,41.99,1,5.0,1.635874474971207,5.833333333333333,0.8096948760222623,2.1527254264962252,4,0.5,12.413355750358981,0.6347515924490634,1.4497262770360888,0,,,False
G248c524bdc80,O=C(Nc1cc(C(F)(F)F)co1)c1ccncc1,"[5, 6, 15]",256.183,2.9457000000000013,55.13,1,5.0,2.9439744749712085,5.361346095847729,0.898211189153709,2.6610157336842217,2,0.09090909090909091,14.117311723281539,0.03489120342914845,0.9994764898296924,0,,,False
G6fa39b8b9015,CCNC(=O)c1cc(CO)cs1,"[4, 1, 7]",185.24799999999996,0.9901,49.33,2,0.0,0.9900999827104257,5.5,0.7374344456347306,2.2603373656036414,3,0.375,12.866219917924338,0.18046350944070066,1.9650536524122426,0,,,False
Gb79853c87dc4,c1cc(N2CCOCC2)cc(N2CCOCC2)c1,"[1, 11, 14]",248.32599999999994,1.3598,24.94,0,9.0,-0.2509742255119569,4.747,0.7887606408015211,1.906717990094478,2,0.5714285714285714,12.237050079713384,0.12028269910066368,0.8988582706288525,0,,,False
G20ea83704d90,CNC(=O)c1coc(NC(=O)CO)c1,"[5, 19, 9]",198.178,-0.42999999999999994,91.57,3,0.0,-0.43000001728957427,5.114333333333334,0.6141442454079304,2.867582205125336,3,0.25,12.537653925926337,0.09911426610066523,0.8332451671543576,0,,,False
G39b67eda0e87,Fc1coc(-c2ccncc2)c1,"[5, 13, 0]",163.15099999999998,2.4807000000000006,26.03,0,5.0,2.4789744749712077,5.062012762514396,0.6450048234271843,2.6245270559133314,1,0.0,16.347368068317955,0.016543971018193646,0.8507873266317314,0,,,False
Gba0fb6262f87,N#Cc1coc(C(=O)Nc2ccccc2)c1,"[5, 2, 4]",212.20800000000003,2.4035800000000007,66.03,1,0.0,2.4035799827104265,5.63154334197812,0.8306554217416807,2.1761765689938173,2,0.0,17.986637752431122,0.04498933968818862,0.9932647046369051,0,,,False
G901de59c7ba5,O=C(Nc1ccccc1)c1cc(CO)co1,"[5, 2, 7]",217.22400000000002,2.0242,62.47,2,0.0,2.024199982710426,5.487900008644787,0.826322834658276,2.0646939602981647,3,0.08333333333333333,16.41981011460676,0.5030001997105734,1.8414570437269078,0,,,False
G2e0b47b6ee64,COc1ccnc(NC(C)=O)c1,"[2, 9, 10]",166.17999999999998,1.0486,51.22,1,5.0,1.0468744749712071,5.833333333333333,0.7139432951783905,1.832680022946299,2,0.25,13.345446091961815,0.23695125768243583,0.5736953459216524,0,,,False
Gf6e5db82eb6e,O=C(NC1CC1)c1ccnc(CO)c1,"[2, 3, 7]",192.21799999999996,0.4661,62.22,2,5.0,0.4643744749712072,5.5,0.7312149927710648,2.0049480413134404,3,0.4,12.99981806109919,0.1135970266479894,0.906104050553715,0,,,False
Ga268e04fb957,CNC(=O)c1csc(N2CCOCC2)c1,"[4, 11, 9]",226.301,0.9442999999999999,41.57,1,9.0,-0.6664742255119569,5.333333333333333,0.8158697455158243,2.5819266787323603,2,0.5,15.991268273412608,0.04868210225134758,1.9222833956344598,0,,,False
G1d2097d6186c,CC(=O)NCCc1cc(C(F)(F)F)cs1,"[4, 16, 15]",237.24599999999995,2.4455,29.1,1,0.0,2.445499982710426,5.065583341978121,0.8591422966673548,2.48784504188084,3,0.4444444444444444,13.860097532202712,0.3543435873771328,0.999053454789683,0,,,False
G5739b8db17da,O=C(Nc1ccccc1)c1cc(C(F)(F)F)cs1,"[4, 2, 15]",271.263,4.0192000000000005,29.1,1,0.0,4.019199982710426,3.7787333333333333,0.8777895590178102,2.022633272145761,2,0.08333333333333333,9.40395586534801,0.08661126273455275,0.00267106903784239,0,,,False
Gcf5762fca661,N#Cc1csc(N2CCCCC2)c1,"[4, 12, 4]",192.28699999999998,2.610080000000001,27.03,0,9.0,0.999305774488044,4.8515,0.683555317636949,2.6496988593205675,1,0.5,13.810472498660905,0.12362109617038025,0.0,0,,,False
Ge0d0bd1e8149,CCON1CCN(c2ccccc2)CC1,"[7, 14, 6]",206.289,1.7601,15.71,0,9.0,0.14932577448804318,4.5,0.7491944495812293,2.0599645873353865,3,0.5,11.526365666765907,0.1427651123763998,0.017291317816069483,0,,,False
Ga5bfe50fa6f6,CCNC(=O)c1ccnc(NC(C)=O)c1,"[2, 1, 10]",207.23299999999998,0.7897000000000001,71.09,2,5.0,0.7879744749712073,5.5,0.7693244312007462,1.9027319931003532,3,0.3,11.547761143115824,0.40867518307423967,0.6536952969887015,0,,,False
G32e19d4e02fa,O=C(Nc1ccc(-c2ccncc2)cc1)c1ccncc1,"[0, 6, 13]",275.31100000000004,3.395900000000001,54.88,1,5.0,3.394174474971208,4.938296095847729,0.7967084930001207,1.7063044144768327,3,0.0,13.15579827654917,0.39716355400622255,1.8357578041509024,0,,,False
