frame,assumed_time_ns,state,interpolation_q,z1,z2
379,3790.0,0,0.07399189783620677,-0.5256960492485914,0.1956461009742283
380,3800.0,0,0.08655452125982285,-0.5233690930093688,0.1835984265682674
381,3810.0,0,0.13332942402298126,-0.43170106233105376,-0.045174514362361765
382,3820.0,0,0.14425663452713927,-0.4143902543463707,-0.0733884701127559
383,3830.0,0,0.0027335969726291617,-0.5174087539323197,0.40449696730665335
384,3840.0,0,0.006926061272043299,-0.5206993057076574,0.39510515740179497
385,3850.0,1,0.34278259483792634,0.14441325216614734,-0.4379567950019576
386,3860.0,1,0.24688935752773652,-0.2548133654004556,-0.26200769285094366
387,3870.0,0,0.11937264208770988,-0.4575136226900089,0.00100330475780106
388,3880.0,0,0.05778584667212435,-0.5333691659034774,0.24471538208547397
389,3890.0,0,0.03004262117512175,-0.5330725082799678,0.33873752556425696
390,3900.0,1,0.2434823951731782,-0.18178543866505908,-0.31512993201602235
391,3910.0,1,0.24474425755551965,-0.18221525808220607,-0.31467986822796296
392,3920.0,0,0.1669274383327481,-0.4351593032246501,-0.037169855644149354
393,3930.0,0,0.1207291790838769,-0.451162612497892,-0.012398880757430536
394,3940.0,0,0.1556292428136757,-0.3894946211793638,-0.1089862082940689
395,3950.0,1,0.20043632267763659,-0.21491804621321794,-0.2993255468251954
396,3960.0,2,0.46273226243680254,0.6748082172180878,-0.132683942619116
397,3970.0,1,0.3108292583229188,0.20109433921334954,-0.4463400748480652
398,3980.0,0,0.059787085776932036,-0.5312743517091707,0.22321575543580371
399,3990.0,0,0.08183810038082182,-0.5221859362447008,0.18060871898506015
400,4000.0,0,0.15194534148595695,-0.40212079906787335,-0.08991239109442019
401,4010.0,0,0.1403818086228607,-0.4077425755494082,-0.08633549746816246
402,4020.0,0,0.11721608963071803,-0.48730218051061885,0.06960745933608148
403,4030.0,0,0.049650315525405456,-0.5355597392306156,0.2890178487198366
404,4040.0,0,0.11463007576456677,-0.46859052108257543,0.024705774177205115
405,4050.0,0,0.1901080772255536,-0.397390718442158,-0.09987962188503571
406,4060.0,1,0.379741691820023,0.40186874347969936,-0.37967894319944007
407,4070.0,1,0.35175825770405766,0.10438690087457816,-0.4352860783242133
408,4080.0,2,0.5657164693928233,0.7710854196140327,0.12002340727181206
409,4090.0,2,0.5111211616127873,0.6091307358166739,-0.22389125652347688
410,4100.0,2,0.4697851121367614,0.6467506140692512,-0.16672594171725458
411,4110.0,2,0.5393469984182498,0.6776091143474782,-0.10689742394499166
412,4120.0,3,0.6053327766040038,0.78417776112797,0.1764459092388659
413,4130.0,3,0.7311425877096625,0.7729622211418166,0.5532600781384293
414,4140.0,4,0.8843080356306696,0.5495519410729984,0.6711516704149664
415,4150.0,3,0.633264188651061,0.7963159293596409,0.4177161767315584
416,4160.0,3,0.6465478207519829,0.8008448433651287,0.37855434104826874
417,4170.0,2,0.5179007395041519,0.6852786400770321,-0.07191831895834784
418,4180.0,2,0.4891778061743771,0.6144652633027498,-0.20164073207608368
419,4190.0,1,0.2703078632087526,-0.15932918293058618,-0.33261170883845026
420,4200.0,0,0.17472710722432291,-0.3668674579505247,-0.13445287641256157
421,4210.0,0,0.04008729116946237,-0.5360893564239724,0.29312189721282056
422,4220.0,0,0.033931027553917956,-0.5343049138695916,0.32758822603591853
423,4230.0,0,0.09557277297894126,-0.5181464222054232,0.1635244430816023
424,4240.0,0,0.10308404069041102,-0.5095123665700633,0.13324407940842198
425,4250.0,0,0.11426123393784882,-0.4964835833591185,0.09493659639452455
426,4260.0,0,0.18917913232177413,-0.3658217543601726,-0.13908073396031626
427,4270.0,0,0.023925242465950795,-0.5308868713469166,0.35304978905617906
428,4280.0,0,0.16524141761341773,-0.39973506400472886,-0.08972423419356355
429,4290.0,0,0.04039045266961374,-0.5352726404017414,0.30955663705800646
430,4300.0,0,0.19414894581053693,-0.2770143513569822,-0.23990157210735044
431,4310.0,0,0.186770916517987,-0.4096346014380092,-0.08252918265697748
432,4320.0,0,0.08437377984126126,-0.5167750795271819,0.15762272135298316
433,4330.0,0,0.19857093317078772,-0.3559028265442894,-0.15135113283445567
434,4340.0,0,0.14979725073301248,-0.46286370489188716,0.01361804842981437
435,4350.0,0,0.062009018649416825,-0.5327316317703047,0.24091074536167012
436,4360.0,0,0.005551967172656875,-0.5196179930480495,0.3982887043282325
437,4370.0,0,0.11231351692060923,-0.5126320207575404,0.13890529705232205
438,4380.0,0,0.12508367327641862,-0.48053649631775386,0.05343909005666841
439,4390.0,0,0.01663244339036376,-0.5280236881047571,0.3681568628067249
440,4400.0,0,0.15019608318748728,-0.39092663618802154,-0.10879584777718163
441,4410.0,0,0.19486969769670964,-0.32710881439814127,-0.18463072669311234
442,4420.0,0,0.1827624755537795,-0.35736278196768523,-0.14663465839251696
443,4430.0,1,0.3141348724614413,0.1834022524453603,-0.4399529104606666
444,4440.0,1,0.28830791879495254,0.013588831530458936,-0.4111959234623984
445,4450.0,1,0.2204395784048621,-0.23195448987539827,-0.2772294862489004
446,4460.0,1,0.25473499900408125,0.00891162688380384,-0.42295597444092387
447,4470.0,1,0.28938779971262696,0.0854855453504454,-0.4327979376870899
448,4480.0,1,0.23422501748451935,-0.28533385476301454,-0.23167145330709663
449,4490.0,1,0.35339918237365386,0.4163819119217166,-0.39438154902702044
450,4500.0,1,0.3146750113935855,0.08615284843381585,-0.4299818205071408
451,4510.0,1,0.21328554435419797,-0.2513768409557719,-0.2603779663260548
452,4520.0,1,0.3648090775093216,0.2691794162973279,-0.4294279799050669
453,4530.0,1,0.22515638638240124,-0.24115944872265738,-0.26866019287974224
454,4540.0,1,0.38086953775546883,0.4880123006707446,-0.3440484116635633
455,4550.0,1,0.36127632523902564,0.17470220811100598,-0.43685955009740507
456,4560.0,1,0.22652581770735564,-0.3085837218199377,-0.20802119563471808
457,4570.0,1,0.23894281157322275,-0.11638523331531284,-0.3592355687650525
458,4580.0,1,0.35926806796078903,0.3079382900809985,-0.4239138486995081
459,4590.0,2,0.4594072189449833,0.516446843407108,-0.3138463802305226
460,4600.0,3,0.7847802486843534,0.6784799064919689,0.6701158049708512
461,4610.0,3,0.664224471095576,0.7909859612075933,0.4434577887048112
462,4620.0,3,0.689989463077586,0.8028414039389491,0.4006005719949086
463,4630.0,3,0.6279775826432855,0.8029797339858504,0.44993801570035274
464,4640.0,3,0.6056032127908404,0.7952278322747686,0.31187265526551233
465,4650.0,3,0.6519242572503287,0.8021575864836825,0.2775029900213042
466,4660.0,3,0.6079091550130301,0.7964230488904109,0.2629241149719016
467,4670.0,3,0.7536668803125023,0.7332169088076815,0.6078175014138645
468,4680.0,3,0.6353650333902415,0.7990611908789023,0.479690712537145
469,4690.0,3,0.6798548258949291,0.7894905856919339,0.48204177713539387
470,4700.0,3,0.7175400952038924,0.7624676666066479,0.5507809334389796
471,4710.0,3,0.6775113181156478,0.7687072511489826,0.5764635865542481
472,4720.0,3,0.6382904596458182,0.7993729690810378,0.3944145262671116
473,4730.0,3,0.6092560820608398,0.7887219002607005,0.2624005309150283
474,4740.0,2,0.453542218719024,0.5410211205259459,-0.28216606927247084
475,4750.0,3,0.6832599038163412,0.7921349707058472,0.4650311839205137
476,4760.0,3,0.7604387254602367,0.7389511819232477,0.6082742299855506
477,4770.0,3,0.6347043159463038,0.7971870163603361,0.46038283555558374
478,4780.0,3,0.7370478873666992,0.7873751896077718,0.5211132052808632
479,4790.0,3,0.630154067789551,0.7949512850868629,0.35349528150421167
480,4800.0,3,0.6026031949037682,0.7867213029000566,0.1940184738457978
481,4810.0,2,0.5505536643475659,0.7297230143466109,-0.007413533665690547
482,4820.0,3,0.6463182317379299,0.7956218507222815,0.45420776805349083
483,4830.0,3,0.7917950316987725,0.6645515879945174,0.6769079121274564
484,4840.0,3,0.7613211066080025,0.7055596779081497,0.6508060144431856
485,4850.0,3,0.788120639269116,0.7291186781798068,0.634156811101909
486,4860.0,3,0.7039109373620147,0.8064268555792425,0.4261644884778414
487,4870.0,3,0.6185552327519674,0.7770507477853364,0.11518371152924248
488,4880.0,3,0.7636139864394043,0.7039701818945877,0.6552447849542355
489,4890.0,3,0.6499830637504318,0.7955042912405401,0.3613107719922634
490,4900.0,2,0.5141008343442364,0.6389638932591906,-0.16677913284528154
491,4910.0,2,0.47799459020339635,0.5043235322560505,-0.31907628932503956
492,4920.0,2,0.5500409834943888,0.7947001918327989,0.19399434126206863
493,4930.0,2,0.4435174019614375,0.4776632880434105,-0.34109014864818893
494,4940.0,2,0.45330466050429347,0.515855513375613,-0.31328806100044954
495,4950.0,2,0.4597894618574414,0.5257083443693905,-0.29247111760482264
496,4960.0,2,0.41893578848376534,0.4110265150570241,-0.3696078051828747
497,4970.0,2,0.4183826058617585,0.5967502170067316,-0.24550668949510537
498,4980.0,1,0.23768742930038797,-0.2902380506417379,-0.22929095264824503
499,4990.0,1,0.35106044789138996,0.28571171185565225,-0.42224978696614296
