time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
3.4,0.2146881330804604,47.708474017880086,0.660323029657768,0.5130569761009428,1.3636984239353402,0.19873503552367466,1.2257792002916867,1.0734406654023019,1.1885814533839825,3.337327001035815,0.15904766259129227,1.9091777935094763,0.09936751776183733,74.76027342578998,7.093847942293156,0.7126692390332503,9.666267299896413,0.9502256520443337
3.433333333333333,0.21422902724258852,47.60645049835301,0.6560141358714388,0.5119490978318123,1.360241566144624,0.19830962214647832,1.227050089743756,1.0711451362129425,1.1808254445685897,3.2279164031489387,0.15870422032786183,1.9043381926024736,0.09915481107323916,74.83778497347168,7.124891782777451,0.7180306768292212,9.6772083596851,0.957374235772295
3.466666666666667,0.21378253706953393,47.507230459896434,0.6518400823261569,0.5108717229446031,1.3568826749499947,0.19789590098457313,1.2282640009669972,1.0689126853476696,1.1733121481870823,3.1220927149756785,0.15837023411282697,1.8996357449299925,0.09894795049228657,74.91182141897715,7.15573557963427,0.7233807955381144,9.687790728502426,0.9645077273841525
3.4926418426913393,0.21344308784652488,47.431797299227746,0.6486780650052346,0.5100526781164156,1.3543311029216092,0.19758136641860807,1.2291716530084096,1.0672154392326243,1.1676205170094223,3.042039996554404,0.15811633021608884,1.8960635440902527,0.09879068320930404,74.9671791169829,7.179636116582589,0.7275422564753705,9.695796000344554,0.9700563419671608
3.5,0.21334825043549666,47.41072231899926,0.6477964525749257,0.5098238549874603,1.3536185589283405,0.19749349008015277,1.2294228072137083,1.0667412521774833,1.1660336146348662,3.0197383394171475,0.1580453950461127,1.8950659824996765,0.09874674504007638,74.98249701196407,7.186385588477025,0.7287199053827722,9.69802616605828,0.971626540510363
3.533333333333333,0.21292576867318852,47.31683748293079,0.6438789749189524,0.5088045300425998,1.3504461296316634,0.19710201994850532,1.2305283202925328,1.0646288433659425,1.1589821548541144,2.9207395398541802,0.15772940431320595,1.8906245814843288,0.09855100997425266,75.04992225464157,7.216847859757171,0.7340483064381735,9.707926046014576,0.9787310752508981
3.5666666666666664,0.2125147061215464,47.225490249232536,0.6400835174799212,0.5078128156337443,1.3473623982779588,0.19672113315887144,1.2315822926657507,1.062573530607732,1.1521503314638581,2.824986307967963,0.15742197284646073,1.886307357589142,0.09836056657943572,75.11420402968413,7.247128245778362,0.7393662889772259,9.717501369203198,0.9858217186363013
3.6,0.21211468970699815,47.13659771266626,0.6364060836430074,0.5068478097145489,1.3443644726752155,0.19635048394639515,1.232586419388336,1.0605734485349907,1.1455309505574134,2.732372241566099,0.15712282101151015,1.8821102617453016,0.09817524197319757,75.17544571849461,7.277232407180497,0.7446741337905163,9.726762775843383,0.9928988450540216
3.6019967252792653,0.2120910707496937,47.13134905548748,0.6361894606002879,0.5067908328495414,1.3441875540708748,0.1963285990488888,1.2326450220226246,1.0604553537484684,1.1451410290805182,2.7269218874195222,0.15710515818335782,1.8818625756992244,0.0981642995244444,75.17901989315988,7.279030225449526,0.744991767174541,9.727307811258042,0.9933223562327214
3.6333333333333333,0.21172535853753832,47.05007967500852,0.6328428076461123,0.5059086396878881,1.3414495542231952,0.19598973783594115,1.2335423399842007,1.0586267926876916,1.1391170537630022,2.642794426409362,0.15683167830324532,1.878029375912473,0.09799486891797057,75.2337473156364,7.307165819212532,0.7499721124957651,9.735720557359057,0.9999628166610202
