scenario,time_h,radius_um,extracellular_nm,neighbor_intracellular_nm,hypothetical_neighbor_survival,neighbor_cell_volume_um3
High permeability,55.5,88.75,3.8281234581667434,3.1888078152229555,0.9258045727186962,173226.10992200216
High permeability,55.5,91.25,3.5281286022188816,2.9338913177304398,0.932050223897786,183122.12678081
High permeability,55.5,93.75,3.253167875335878,2.700585475587643,0.9377743487189484,193293.03299680696
High permeability,55.5,96.25,3.0008940529477046,2.4868475606425684,0.9430195238687687,203738.82856999306
High permeability,55.5,98.75,2.7692126190876425,2.2908553667413427,0.9478251568140835,214459.5135003682
High permeability,55.5,101.25,2.5562499940355075,2.1109794928101104,0.9522276536354191,225455.08778793245
High permeability,55.5,103.75,2.36032637533075,1.9457596475405048,0.9562605939345975,236725.55143268587
High permeability,55.5,106.25,2.1799324313861463,1.7938843127043667,0.9599549080607889,248270.90443462835
High permeability,55.5,108.75,2.0137092268591914,1.6541732240581493,0.9633390530590664,260091.14679375992
High permeability,55.5,111.25,1.8604308705735892,1.5255622260778856,0.966439184681048,272186.27851008065
High permeability,55.5,113.75,1.7189894663422747,1.4070901348077434,0.9692793235453355,284556.2995835904
High permeability,55.5,116.25,1.5883820192717313,1.2978873060446678,0.9718815141283976,297201.21001428936
High permeability,55.5,118.75,1.4676990086720303,1.1971656570966842,0.9742659757319189,310121.0098021774
High permeability,55.5,121.25,1.3561143863783531,1.1042099319009233,0.9764512449339773,323315.6989472545
High permeability,55.5,123.75,1.2528767983016302,1.018370033281244,0.9784543093084359,336785.27744952077
High permeability,55.5,126.25,1.157301859084545,0.9390542740600407,0.9802907324061101,350529.7453089761
High permeability,55.5,128.75,1.0687653361942682,0.865723421790687,0.9819747701462254,364549.10252562055
High permeability,55.5,131.25,0.9866971217020495,0.7978854309760578,0.983519478878579,378843.3490994541
High permeability,55.5,133.75,0.9105758882299199,0.7350907725234195,0.9849368154548149,393412.48503047676
High permeability,55.5,136.25,0.8399243407630057,0.6769282834464335,0.9862377296987369,408256.5103186885
High permeability,55.5,138.75,0.7743049887749405,0.6230214709339154,0.9874322496966071,423375.4249640894
High permeability,55.5,141.25,0.7133163738306355,0.5730252142432133,0.9885295603437277,438769.2289666794
High permeability,55.5,143.75,0.6565896968686599,0.5266228157515602,0.9895380755871354,454437.9223264585
High permeability,55.5,146.25,0.6037857970117025,0.48352335916165307,0.9904655047990039,470381.5050434267
High permeability,55.5,148.75,0.5545924402419913,0.4434593385118156,0.991318913703769,486599.977117584
High permeability,55.5,151.25,0.5087218818005607,0.406184526453297,0.9921047802659583,503093.3385489304
High permeability,55.5,153.75,0.46590867088207877,0.37147205436444486,0.9928290459267026,519861.58933746594
High permeability,55.5,156.25,0.4259076702301004,0.33911268038655557,0.9934971625560619,536904.7294831906
High permeability,55.5,158.75,0.388492266698196,0.30891322448247155,0.9941141354664951,554222.7589861043
High permeability,55.5,161.25,0.35345275181925273,0.28069515221383357,0.9946845628106837,571815.677846207
High permeability,55.5,163.75,0.32059485399226323,0.25429329117072785,0.9952126716649888,589683.4860634991
High permeability,55.5,166.25,0.28973840611478796,0.22955466592201096,0.9957023510784153,607826.1836379801
High permeability,55.5,168.75,0.2607161344116398,0.20633743903084667,0.9961571823463373,626243.7705696502
High permeability,55.5,171.25,0.23337255587952613,0.18450994713569394,0.9965804667485725,644936.2468585095
High permeability,55.5,173.75,0.20756297321986464,0.16394982236392627,0.996975250972777,663903.6125045579
High permeability,55.5,176.25,0.18315255739856212,0.144543190450246,0.997344350426638,683145.8675077953
High permeability,55.5,178.75,0.16001550907823126,0.1261839378977737,0.9976903706259804,702663.0118682219
High permeability,55.5,181.25,0.1380342911372315,0.10877304136538943,0.998015726830675,722455.0455858377
High permeability,55.5,183.75,0.1170989253398199,0.09221795320692655,0.9983226620861194,742521.9686606425
High permeability,55.5,186.25,0.09710634696859671,0.07643203774011612,0.9986132638150156,762863.7810926363
High permeability,55.5,188.75,0.07795981188800143,0.061334053397662236,0.9988894790921415,783480.4828818194
High permeability,55.5,191.25,0.05956835108755452,0.04684767641967905,0.9991531287237699,804372.0740281915
High permeability,55.5,193.75,0.04184626826588665,0.03290106219468727,0.9994059202432465,825538.5545317528
High permeability,55.5,196.25,0.02471267646998207,0.01942644075296699,0.9996494599249685,846979.9243925032
High permeability,55.5,198.75,0.008091070205914309,0.006359743267763446,0.9998852639105263,868696.1836104424
High permeability,56.0,1.25,115.76795830764914,0.0,1.0,0.0
High permeability,56.0,3.75,114.29806601254705,0.0,1.0,0.0
High permeability,56.0,6.25,111.35757982084188,0.0,1.0,0.0
High permeability,56.0,8.75,106.94505159463557,0.0,1.0,0.0
High permeability,56.0,11.25,101.05831368079575,0.0,1.0,0.0
High permeability,56.0,13.75,93.69447501971536,0.0,1.0,0.0
High permeability,56.0,16.25,84.84991907370623,0.0,1.0,0.0
High permeability,56.0,18.75,74.5203016651123,0.0,1.0,0.0
High permeability,56.0,21.25,62.70054848421424,54.265758922276945,0.35418237856449764,9941.831751672698
High permeability,56.0,23.75,53.481721117341436,46.24109257831171,0.3909884220102319,12415.83596637466
High permeability,56.0,26.25,46.11879084409701,39.834030540948284,0.42746794392806975,15164.729538265727
High permeability,56.0,28.75,40.12504830830505,34.62032785388293,0.46330205560303694,18188.512467345903
High permeability,56.0,31.25,35.169186028045644,30.31119279878655,0.49821843486918643,21487.184753615187
High permeability,56.0,33.75,31.017931165200437,26.70328415020665,0.531993383339094,25060.746397073577
High permeability,56.0,36.25,27.50233264785508,23.64932616530608,0.5644510567871973,28909.197397721073
High permeability,56.0,38.75,24.497058992634187,21.040064028281897,0.5954606703388732,33032.53775555768
High permeability,56.0,41.25,21.907204536303244,18.792763812404154,0.6249323795591812,37430.767470583385
High permeability,56.0,43.75,19.659608978451335,16.843646355807238,0.6528124171754008,42103.8865427982
High permeability,56.0,46.25,17.69698663330782,15.14277014835953,0.6790779387593053,47051.89497220213
High permeability,56.0,48.75,15.973858943319351,13.650485984702417,0.7037319115817388,52274.79275879515
High permeability,56.0,51.25,14.453675685521924,12.33492770978839,0.7267982766740324,57772.579902577294
High permeability,56.0,53.75,13.106738517993302,11.170202302355795,0.7483175283581069,63545.25640354854
High permeability,56.0,56.25,11.908677633899147,10.135062059259388,0.7683427885584309,69592.82226170889
High permeability,56.0,58.75,10.839316995982852,9.211915474894523,0.7869364035881445,75915.27747705833
High permeability,56.0,61.25,9.881817266948682,8.386080166195669,0.8041670563219222,82512.6220495969
High permeability,56.0,63.75,9.022020290860715,7.645211473657313,0.8201073639096587,89384.85597932458
High permeability,56.0,66.25,8.247941938985432,6.978860379851496,0.8348319177097291,96531.97926624135
High permeability,56.0,68.75,7.549375588158445,6.378127857567613,0.8484157154989491,103953.99191034725
High permeability,56.0,71.25,6.917579079975084,5.835391981670492,0.8609329342234001,111650.89391164223
High permeability,56.0,73.75,6.345025365125168,5.344090550450247,0.872455992981816,119622.68527012634
High permeability,56.0,76.25,5.825202224871229,4.898546483933153,0.8830548593562021,127869.36598579954
High permeability,56.0,78.75,5.352450168607556,4.493826497667791,0.8927965567249416,136390.93605866184
High permeability,56.0,81.25,4.921830287776096,4.1256258876079,0.9017448351795897,145187.3954887133
High permeability,56.0,83.75,4.529015808007778,3.7901739714717455,0.9099599736924413,154258.7442759538
High permeability,56.0,86.25,4.1702025316371145,3.4841559960439685,0.9174986859776689,163604.98242038343
High permeability,56.0,88.75,3.842034445613356,3.204648263733544,0.9244141068972866,173226.10992200216
High permeability,56.0,91.25,3.5415415858809562,2.949063942978075,0.9307558402065258,183122.12678081
High permeability,56.0,93.75,3.266087869625504,2.7151075677620424,0.9365700518871974,193293.03299680696
High permeability,56.0,96.25,3.0133270821804614,2.5007366458752043,0.9418995962924975,203738.82856999306
High permeability,56.0,98.75,2.7811655725299205,2.3041291155349723,0.9467841648534778,214459.5135003682
High permeability,56.0,101.25,2.5677304969369272,2.123655638918098,0.9512604492181702,225455.08778793245
High permeability,56.0,103.75,2.371342673913454,1.9578559161085107,0.9553623124558,236725.55143268587
High permeability,56.0,106.25,2.1904932900851164,1.805418356659554,0.9591209634077358,248270.90443462835
High permeability,56.0,108.75,2.0238238363703767,1.6651625678724111,0.9625651304486234,260091.14679375992
High permeability,56.0,111.25,1.8701087654816744,1.5360242161479691,0.9657212318766819,272186.27851008065
High permeability,56.0,113.75,1.7282404512769587,1.4170418957917792,0.968613540918172,284556.2995835904
High permeability,56.0,116.25,1.5972161026878293,1.3073457025752135,0.9712643439397557,297201.21001428936
High permeability,56.0,118.75,1.476126343470475,1.2061472603581629,0.9736940909416447,310121.0098021774
High permeability,56.0,121.25,1.3641452166869177,1.112730990616688,0.9759215377776883,323315.6989472545
High permeability,56.0,123.75,1.2605214118196144,1.0264464487043274,0.97796387983583,336785.27744952077
High permeability,56.0,126.25,1.1645705444677477,0.946701578603552,0.9798368771302833,350529.7453089761
High permeability,56.0,128.75,1.0756683450176983,0.8729567609699785,0.981554970919148,364549.10252562055
High permeability,56.0,131.25,0.9932446345899084,0.8047195483662455,0.983131392079355,378843.3490994541
High permeability,56.0,133.75,0.9167779847870099,0.7415399974633516,0.9845782615540948,393412.48503047676
High permeability,56.0,136.25,0.8457909729801248,0.6830065212444613,0.9859066832438045,408256.5103186885
High permeability,56.0,138.75,0.7798459576140564,0.6287421953523181,0.9871268297464887,423375.4249640894
High permeability,56.0,141.25,0.71854130872453,0.578401462057315,0.9882480213715535,438769.2289666794
High permeability,56.0,143.75,0.6615080378950089,0.5316671831967936,0.9892787988573907,454437.9223264585
High permeability,56.0,146.25,0.6084067795237519,0.4882480000973693,0.9902269902197917,470381.5050434267
High permeability,56.0,148.75,0.5589250817576019,0.4478759641447357,0.9910997721484067,486599.977117584
High permeability,56.0,151.25,0.5127749709687976,0.41030440647635724,0.9919037263538206,503093.3385489304
High permeability,56.0,153.75,0.46969075836204577,0.3753060193785597,0.9926448912499539,519861.58933746594
High permeability,56.0,156.25,0.4294270613306314,0.34267112548364287,0.9933288093365712,536904.7294831906
High permeability,56.0,158.75,0.39175701563954496,0.3122061138780727,0.9939605706256139,554222.7589861043
High permeability,56.0,161.25,0.3564706574892436,0.28373202482690185,0.9945448524335541,571815.677846207
High permeability,56.0,163.75,0.32337345707964654,0.2570832670567349,0.995085955840496,589683.4860634991
High permeability,56.0,166.25,0.2922849875119172,0.23210645347350198,0.995587839095725,607826.1836379801
High permeability,56.0,168.75,0.26303771478714716,0.2086593428670059,0.9960541482290656,626243.7705696502
High permeability,56.0,171.25,0.23547589632953178,0.18660987660942502,0.9964882451079649,644936.2468585095
High permeability,56.0,173.75,0.20945457691348124,0.16583530062143048,0.9968932331617701,663903.6125045579
High permeability,56.0,176.25,0.18483867214010888,0.14622136398414595,0.9972719809772926,683145.8675077953
High permeability,56.0,178.75,0.16150213071472466,0.1276615865404981,0.997627143953477,702663.0118682219
High permeability,56.0,181.25,0.1393271677454026,0.11005658867483689,0.9979611841878252,722455.0455858377
High permeability,56.0,183.75,0.11820356213217058,0.09331347720138555,0.9982763887531403,742521.9686606425
High permeability,56.0,186.25,0.098028011862883,0.0773452819440514,0.9985748865101257,762863.7810926363
High permeability,56.0,188.75,0.07870354168904531,0.06207043816430156,0.9988586635893567,783480.4828818194
High permeability,56.0,191.25,0.060138958234466834,0.04741231050036621,0.9991295776650814,804372.0740281915
High permeability,56.0,193.75,0.04224834810165136,0.03329875452871641,0.9993893711331614,825538.5545317528
High permeability,56.0,196.25,0.024950614993924956,0.01966171245509426,0.9996396832961613,846979.9243925032
High permeability,56.0,198.75,0.008169052272873002,0.0064368397938127635,0.9998820616500994,868696.1836104424
High permeability,56.5,1.25,115.75639970905272,0.0,1.0,0.0
High permeability,56.5,3.75,114.28705185232398,0.0,1.0,0.0
High permeability,56.5,6.25,111.34765530419436,0.0,1.0,0.0
High permeability,56.5,8.75,106.9367635092015,0.0,1.0,0.0
High permeability,56.5,11.25,101.05221118201344,0.0,1.0,0.0
High permeability,56.5,13.75,93.69111041938395,0.0,1.0,0.0
High permeability,56.5,16.25,84.84984862939322,0.0,1.0,0.0
High permeability,56.5,18.75,74.5240863701509,0.0,1.0,0.0
High permeability,56.5,21.25,62.708754858311075,54.29380144745913,0.34960313576303376,9941.831751672698
High permeability,56.5,23.75,53.493187158721135,46.270211103921135,0.38631912721323797,12415.83596637466
High permeability,56.5,26.25,46.13268726000874,39.86377168535609,0.4227542584751701,15164.729538265727
High permeability,56.5,28.75,40.14076363003406,34.65036015681214,0.45858603686140814,18188.512467345903
High permeability,56.5,31.25,35.18625747646457,30.34126828100253,0.493537842334811,21487.184753615187
High permeability,56.5,33.75,31.036001016875584,26.733214023138,0.5273812777967312,25060.746397073577
High permeability,56.5,36.25,27.521119586092667,23.67896485650264,0.5599356541886107,28909.197397721073
High permeability,56.5,38.75,24.51633865972497,21.069298313974095,0.5910654023374039,33032.53775555768
High permeability,56.5,41.25,21.92679594937223,18.821505205594324,0.6206761107344574,37430.767470583385
High permeability,56.5,43.75,19.679364802834247,16.87182563705678,0.6487097721268567,42103.8865427982
High permeability,56.5,46.25,17.71678606472622,15.170333346605405,0.6751396982522757,47051.89497220213
High permeability,56.5,48.75,15.993602397541252,13.677391363645443,0.6999654441762401,52274.79275879515
High permeability,56.5,51.25,14.473280767391165,12.361143466945155,0.7232079796479591,57772.579902577294
High permeability,56.5,53.75,13.126136913449228,11.195704783124803,0.7449052585699749,63545.25640354854
High permeability,56.5,56.25,11.927812679386363,10.159834349790872,0.7651082698176015,69592.82226170889
High permeability,56.5,58.75,10.858141752771537,9.235946278100654,0.7838776019761747,75915.27747705833
High permeability,56.5,61.25,9.900292977158847,8.409362892555977,0.8012805187467981,82512.6220495969
High permeability,56.5,63.75,9.040115125812743,7.6677434972254765,0.8173885180692881,89384.85597932458
High permeability,56.5,66.25,8.265629974121964,7.000642422960242,0.832275333727011,96531.97926624135
High permeability,56.5,68.75,7.566635955535381,6.399163477009207,0.8460153309145347,103953.99191034725
High permeability,56.5,71.25,6.934395261369308,5.85568713580343,0.8586822449344704,111650.89391164223
High permeability,56.5,73.75,6.361384597586877,5.363653231543451,0.8703482132209716,119622.68527012634
High permeability,56.5,76.25,5.841094997023802,4.91738640364211,0.8810830540196712,127869.36598579954
High permeability,56.5,78.75,5.3678697908259165,4.511954816207713,0.8909537493696517,136390.93605866184
High permeability,56.5,81.25,4.936772523011499,4.143054979200068,0.9000240948816401,145187.3954887133
High permeability,56.5,83.75,4.543478552792969,3.8069172201682173,0.9083544837465305,154258.7442759538
High permeability,56.5,86.25,4.184185538928136,3.5002276172087385,0.9160017971560142,163604.98242038343
High permeability,56.5,88.75,3.855539082766245,3.2200631473655887,0.923019377704743,173226.10992200216
High permeability,56.5,91.25,3.5545706223418057,2.9638375157693297,0.9294570662847385,183122.12678081
High permeability,56.5,93.75,3.278645289917872,2.7292556713392657,0.9353612864471018,193293.03299680696
High permeability,56.5,96.25,3.0254179205692635,2.514275429114676,0.9407751631989462,203738.82856999306
High permeability,56.5,98.75,2.7927957663738514,2.3170749391896073,0.9457386657524317,214459.5135003682
High permeability,56.5,101.25,2.5789067562483394,2.1360249910778872,0.9502887658875275,225455.08778793245
High permeability,56.5,103.75,2.3820723650529825,1.969665337242372,0.9544596053757062,236725.55143268587
High permeability,56.5,106.25,2.200784331849157,1.8166843731713596,0.958282667384204,248270.90443462835
High permeability,56.5,108.75,2.033684606998985,1.67590163325499,0.9617869479839475,260091.14679375992
High permeability,56.5,111.25,1.879548019335095,1.5462526589432433,0.9649991248595424,272186.27851008065
High permeability,56.5,113.75,1.7372672441105927,1.4267758736681764,0.9679437211034653,284556.2995835904
High permeability,56.5,116.25,1.6058397246056042,1.3166011619193743,0.9706432626009965,297201.21001428936
High permeability,56.5,118.75,1.484356258761437,1.2149399008499977,0.9731184280053128,310121.0098021774
High permeability,56.5,121.25,1.3719910098541015,1.1210762343176652,0.9753881906873146,323315.6989472545
High permeability,56.5,123.75,1.267992739197738,1.0343594132405696,0.9774699523422687,336785.27744952077
High permeability,56.5,126.25,1.171677090900052,0.9541970540695416,0.9793796681620149,350529.7453089761
High permeability,56.5,128.75,1.0824197851247641,0.8800491902167445,0.9811319636512917,364549.10252562055
High permeability,56.5,131.25,0.9996505982165073,0.8114230103709086,0.9827402432911898,378843.3490994541
High permeability,56.5,133.75,0.9228480262585798,0.7478681935056934,0.9842167913412975,393412.48503047676
High permeability,56.5,136.25,0.8515345438396216,0.688972763641454,0.9855728651324607,408256.5103186885
High permeability,56.5,138.75,0.7852723825437615,0.6343593985238885,0.9868187812404782,423375.4249640894
High permeability,56.5,141.25,0.7236597643867843,0.5836821357164628,0.9879639949525418,438769.2289666794
High permeability,56.5,143.75,0.666327534451479,0.5366234274749403,0.9890171734468309,454437.9223264585
High permeability,56.5,146.25,0.6129361446153428,0.4928915024317719,0.9899862631046282,470381.5050434267
High permeability,56.5,148.75,0.5631729467469493,0.4522179977692296,0.9908785513661802,486599.977117584
High permeability,56.5,151.25,0.516749759264852,0.41435583036980556,0.9917007235283072,503093.3385489304
High permeability,56.5,153.75,0.47340067566189303,0.37907727953734577,0.992458914865052,519861.58933746594
High permeability,56.5,156.25,0.43288008762768665,0.34617225739550833,0.9931587584336719,536904.7294831906
High permeability,56.5,158.75,0.3949608988598184,0.3154467460846887,0.9938054289079677,554222.7589861043
High permeability,56.5,161.25,0.35943290862871985,0.286721383471869,0.9944036827600251,571815.677846207
High permeability,56.5,163.75,0.3261013467260877,0.2598301813243235,0.9949578950904622,589683.4860634991
High permeability,56.5,166.25,0.2947855436437418,0.2346193618314371,0.9954720933866241,607826.1836379801
High permeability,56.5,168.75,0.26531772175056173,0.21094630003403905,0.995949988468128,626243.7705696502
High permeability,56.5,171.25,0.23754189490289365,0.18867856117535267,0.9963950028599432,644936.2468585095
High permeability,56.5,173.75,0.21131286537503233,0.16769302325368476,0.9968102968149173,663903.6125045579
High permeability,56.5,176.25,0.18649530826181174,0.14787507616110326,0.9971987921904102,683145.8675077953
High permeability,56.5,178.75,0.16296293461100508,0.1291178897572874,0.9975631943675174,702663.0118682219
High permeability,56.5,181.25,0.1405977255112139,0.11132174407268701,0.9979060123862549,722455.0455858377
High permeability,56.5,183.75,0.11928923020997922,0.09439341557646348,0.9982295774560358,742521.9686606425
High permeability,56.5,186.25,0.09893392208297137,0.07824561409633068,0.9985360599877589,762863.7810926363
High permeability,56.5,188.75,0.07943460693196674,0.06279646555127708,0.9988274852818152,783480.4828818194
High permeability,56.5,191.25,0.06069987866859167,0.0479690361644146,0.9991057479952627,804372.0740281915
High permeability,56.5,193.75,0.04264361795253807,0.03369089427060754,0.9993726255012465,825538.5545317528
High permeability,56.5,196.25,0.025184529805752722,0.019893706229593463,0.9996297902444361,846979.9243925032
High permeability,56.5,198.75,0.008245716625399477,0.0065128633064937685,0.999878821187721,868696.1836104424
High permeability,57.0,1.25,115.74233287786197,0.0,1.0,0.0
High permeability,57.0,3.75,114.2735495977541,0.0,1.0,0.0
High permeability,57.0,6.25,111.33528295973744,0.0,1.0,0.0
High permeability,57.0,8.75,106.9260879703949,0.0,1.0,0.0
High permeability,57.0,11.25,101.043801682101,0.0,1.0,0.0
High permeability,57.0,13.75,93.68553930863,0.0,1.0,0.0
High permeability,57.0,16.25,84.84769215588504,0.0,1.0,0.0
High permeability,57.0,18.75,74.52592546194728,0.0,1.0,0.0
High permeability,57.0,21.25,62.71517590697265,54.31949501679951,0.345082042385336,9941.831751672698
High permeability,57.0,23.75,53.50300046494392,46.29717724428065,0.38170416227628523,12415.83596637466
High permeability,57.0,26.25,46.145043693430715,39.89152710784933,0.4180907036481478,15164.729538265727
High permeability,57.0,28.75,40.15503699364765,34.678551038500146,0.45391573317126177,18188.512467345903
High permeability,57.0,31.25,35.20197372009238,30.369629400868416,0.4888984728878159,21487.184753615187
High permeability,57.0,33.75,31.05279356341819,26.76154294525728,0.5228059422042152,25060.746397073577
High permeability,57.0,36.25,27.538700002337983,23.70710495620536,0.5554526981467577,28909.197397721073
High permeability,57.0,38.75,24.534476749033672,21.097127234688664,0.5866984555805708,33032.53775555768
High permeability,57.0,41.25,21.945305848472813,18.848926777321196,0.6164442841929537,37430.767470583385
High permeability,57.0,43.75,19.698095028473084,16.898764073017173,0.6446279678594139,42103.8865427982
High permeability,57.0,46.25,17.73561223146783,15.19672898143649,0.6712189914199919,47051.89497220213
High permeability,57.0,48.75,16.012421786177953,13.703197460471117,0.6962135033571872,52274.79275879515
High permeability,57.0,51.25,14.492008203179292,12.386323781818069,0.7196294990405556,57772.579902577294
High permeability,57.0,53.75,13.144701589248976,11.220231676640527,0.7415023823977474,63545.25640354854
High permeability,57.0,56.25,11.946155672218264,10.183687301014679,0.7618809951483564,69592.82226170889
High permeability,57.0,58.75,10.876214057175991,9.259110699070291,0.7808241510531533,75915.27747705833
High permeability,57.0,61.25,9.918053929198823,8.431829170677773,0.7983976757954336,82512.6220495969
High permeability,57.0,63.75,9.057531126198986,7.689506212824867,0.8146719284757099,89384.85597932458
High permeability,57.0,66.25,8.282673443128818,7.021699703171437,0.8297197656118858,96531.97926624135
High permeability,57.0,68.75,7.583284469529518,6.419516457060501,0.8436149005905622,103953.99191034725
High permeability,57.0,71.25,6.950630833112482,5.875339505853202,0.8564306086759158,111650.89391164223
High permeability,57.0,73.75,6.3771930714651,5.382610852392849,0.8682387283128965,119622.68527012634
High permeability,57.0,76.25,5.856465536986131,4.935656978462444,0.879108912298308,127869.36598579954
High permeability,57.0,78.75,5.382794443760444,4.52954760826206,0.8891080864996069,136390.93605866184
High permeability,57.0,81.25,4.951245844011069,4.159980567678488,0.898300078508091,145187.3954887133
High permeability,57.0,83.75,4.55749728159618,3.8231872878829676,0.9067453834631459,154258.7442759538
High permeability,57.0,86.25,4.197748318995076,3.515854765144024,0.9145010389805337,163604.98242038343
High permeability,57.0,88.75,3.8686462161304416,3.235060732041989,0.9216205854817116,173226.10992200216
High permeability,57.0,91.25,3.5672238546913824,2.978219506135991,0.928154092158135,183122.12678081
High permeability,57.0,93.75,3.290847621389066,2.7430365224985445,0.9341482322773452,193293.03299680696
High permeability,57.0,96.25,3.037173438550156,2.527469970651997,0.9396463945470366,203738.82856999306
High permeability,57.0,98.75,2.804109497264643,2.329698276254359,0.9446888198233194,214459.5135003682
High permeability,57.0,101.25,2.5897845336439183,2.148092416660279,0.9493127546172433,225455.08778793245
High permeability,57.0,103.75,2.392520712231919,1.981192254332745,0.9535526146626995,236725.55143268587
High permeability,57.0,106.25,2.2108103567922472,1.827686225684608,0.9574401533039868,248270.90443462835
High permeability,57.0,108.75,2.043295908436555,1.6863938447631457,0.9610046306860915,260091.14679375992
High permeability,57.0,111.25,1.8887526025483126,1.55625057839118,0.9642729807255427,272186.27851008065
High permeability,57.0,113.75,1.7460734453980211,1.4362947273565343,0.9672699736409923,284556.2995835904
High permeability,57.0,116.25,1.6142561434800569,1.3256560111297016,0.9700183724626268,297201.21001428936
High permeability,57.0,118.75,1.4923916970699658,1.2235456045632174,0.9725390824460389,310121.0098021774
High permeability,57.0,121.25,1.3796544171206486,1.1292474165411688,0.9748512927132008,323315.6989472545
High permeability,57.0,123.75,1.2752931635774771,1.042110434513653,0.9769726097508962,336785.27744952077
High permeability,57.0,126.25,1.1786236352098574,0.9615419867633641,0.978919182632387,350529.7453089761
High permeability,57.0,128.75,1.0890215674781123,0.8870017972848936,0.9807058200053395,364549.10252562055
High permeability,57.0,131.25,1.0059167168454413,0.8179967272411417,0.982346099019792,378843.3490994541
High permeability,57.0,133.75,0.9287875281518111,0.7540761128334345,0.9838524664638166,393412.48503047676
High permeability,57.0,136.25,0.857156396865726,0.694827622671875,0.9852363324393437,408256.5103186885
High permeability,57.0,138.75,0.7905854507628561,0.6398735688325426,0.986508156952745,423375.4249640894
High permeability,57.0,141.25,0.7286727862839233,0.5888676151189199,0.9876775298193609,438769.2289666794
High permeability,57.0,143.75,0.6710491038510327,0.541491833914137,0.9887532442923366,454437.9223264585
High permeability,57.0,146.25,0.6173746940584036,0.49745406966816125,0.9897433648272119,470381.5050434267
High permeability,57.0,148.75,0.5673367331338693,0.4564855727135484,0.9906552893873218,486599.977117584
High permeability,57.0,151.25,0.5206468515827449,0.41833887191164254,0.9914958066832799,503093.3385489304
High permeability,57.0,153.75,0.47703894463269475,0.3827858587348272,0.992271148724276,519861.58933746594
High permeability,57.0,156.25,0.43626719712642936,0.34961605890252434,0.992987039040886,536904.7294831906
High permeability,57.0,158.75,0.39810429896538496,0.31863507070225655,0.9936487369195496,554222.7589861043
High permeability,57.0,161.25,0.36233983018070115,0.28966315171959983,0.9942610779685765,571815.677846207
High permeability,57.0,163.75,0.3287787972716309,0.26253393793660756,0.9948285113150501,589683.4860634991
High permeability,57.0,166.25,0.29724030466759627,0.2370932810909702,0.9953551337117338,607826.1836379801
High permeability,57.0,168.75,0.2675563470900154,0.2131981918627414,0.9958447208133595,626243.7705696502
High permeability,57.0,171.25,0.23957071025704513,0.1907158779096389,0.9963007558626898,644936.2468585095
High permeability,57.0,173.75,0.21313796882494918,0.16952286703747113,0.9967264560086546,663903.6125045579
High permeability,57.0,176.25,0.18812257172465002,0.14950420689593358,0.9971247964617473,683145.8675077953
High permeability,57.0,178.75,0.16439800615717154,0.13055273355454527,0.9974985326757854,702663.0118682219
High permeability,57.0,181.25,0.14184603247918906,0.11256840215807869,0.9978502207300926,722455.0455858377
High permeability,57.0,183.75,0.12035598305853132,0.09545767360182034,0.9981822360721683,742521.9686606425
High permeability,57.0,186.25,0.09982411892521338,0.07913295181831678,0.9984967907679199,762863.7810926363
High permeability,57.0,188.75,0.08015303870007258,0.06351206684081687,0.9987959493945335,783480.4828818194
High permeability,57.0,191.25,0.06125113486202062,0.04851779931459003,0.9990816436999961,804372.0740281915
High permeability,57.0,193.75,0.0430320929263407,0.03407744257443112,0.9993556861431062,825538.5545317528
High permeability,57.0,196.25,0.025414429558965838,0.02012239880245411,0.999619782418482,846979.9243925032
High permeability,57.0,198.75,0.008321066052700908,0.006587806131207358,0.9998755430625262,868696.1836104424
High permeability,57.5,1.25,115.72584879239533,0.0,1.0,0.0
High permeability,57.5,3.75,114.25764944606907,0.0,1.0,0.0
High permeability,57.5,6.25,111.32055142151458,0.0,1.0,0.0
High permeability,57.5,8.75,106.91311126455598,0.0,1.0,0.0
High permeability,57.5,11.25,101.0331683307315,0.0,1.0,0.0
High permeability,57.5,13.75,93.67784090401337,0.0,1.0,0.0
High permeability,57.5,16.25,84.84352412838163,0.0,1.0,0.0
High permeability,57.5,18.75,74.52588784849726,0.0,1.0,0.0
High permeability,57.5,21.25,62.71987412028971,54.342928785119376,0.3406184642282506,9941.831751672698
High permeability,57.5,23.75,53.511218232777566,46.32207112641378,0.37714302034683267,12415.83596637466
High permeability,57.5,26.25,46.155912836421194,39.91736930901374,0.4134768927459577,15164.729538265727
High permeability,57.5,28.75,40.16791716412213,34.70496643057091,0.4492908684503221,18188.512467345903
High permeability,57.5,31.25,35.21638003674869,30.396336344365807,0.4843001501313573,21487.184753615187
High permeability,57.5,33.75,31.06835094237006,26.788326015135883,0.5182672882745255,25060.746397073577
High permeability,57.5,36.25,27.555113175798585,23.733797013922388,0.5510021768531753,28909.197397721073
High permeability,57.5,38.75,24.551509916659676,21.12359723989734,0.5823598834813565,33032.53775555768
High permeability,57.5,41.25,21.962768467236828,18.875071257978526,0.6122370079808847,37430.767470583385
High permeability,57.5,43.75,19.715831640880268,16.924501003029885,0.6405671573171893,42103.8865427982
High permeability,57.5,46.25,17.753495024794756,15.221993287243231,0.667316007319171,47051.89497220213
High permeability,57.5,48.75,16.030345043806484,13.727937656952106,0.6924763064906027,52274.79275879515
High permeability,57.5,51.25,14.509884095106356,12.410499408271203,0.7160630736912131,57772.579902577294
