KD_apical_nM,time_h,plasma_antibody_nmol,surface_receptor_nmol,surface_complex_nmol,endosomal_receptor_nmol,endosomal_complex_nmol,endosomal_free_antibody_nmol,brain_free_antibody_nmol,systemic_cleared_nmol,lysosomal_degraded_nmol,brain_cleared_nmol
100.0,35.75,102.61030874524502,0.017763783777550498,0.005327354683821417,0.006820181651250104,8.867988756809802e-05,0.00546104752343949,0.033820716248702976,197.3236889019193,0.00753559108679008,0.013768963405168
100.0,36.0,101.84334679912128,0.01781219670134357,0.0053020642510661,0.006797567857035594,8.817119074485583e-05,0.005436125414803609,0.0339237834122588,198.09038650725523,0.007578223966480039,0.013938325387966872
100.0,36.25,101.08211689437032,0.017860515144523144,0.0052768267256824075,0.006774993799897493,8.766433008707217e-05,0.005411246609778115,0.03402509461071324,198.85135341510434,0.007620659936997611,0.014108198311919371
100.0,36.5,100.32657619352061,0.017908738074428235,0.005251642625667643,0.006752459988077727,8.71593120165135e-05,0.005386411677611581,0.034124660774572484,199.60663245930277,0.007662899361854462,0.01427857342471231
100.0,36.75,99.57668218170431,0.01795686446811727,0.005226512464624587,0.006729966924671718,8.66561427765407e-05,0.005361621180559586,0.034222492808915976,200.35626615106108,0.007704942609050648,0.01444944202851682
100.0,37.0,98.83239266074425,0.018004893311861014,0.005201436751030355,0.006707515108852365,8.615482844638341e-05,0.005336875676418183,0.0343186015921095,201.1002966848767,0.0077467900508756,0.014620795479998623
100.0,37.25,98.09366575603879,0.01805282360199793,0.005176415989539793,0.006685105033731702,8.565537492069069e-05,0.005312175713745736,0.03441299797777641,201.83876593165107,0.007788442064139335,0.014792625189850308
100.0,37.5,97.36045990461265,0.018100654344190194,0.005151450679575554,0.006662737188492715,8.51577879316527e-05,0.005287521836753671,0.034505692792565094,202.5717154506375,0.007829899029856851,0.014964922623003567
100.0,37.75,96.63273384373669,0.018148384552727992,0.005126541314000159,0.006640412060392129,8.46620730698359e-05,0.005262914589905055,0.03459669683404336,203.29918650082035,0.007871161332949043,0.015137679298820888
100.0,38.0,95.91044662323392,0.018196013251845278,0.00510168838120038,0.006618130131392979,8.416823575148062e-05,0.005238354510353431,0.034686020873879723,204.02122002861165,0.007912229362631293,0.01531088679043211
100.0,38.25,95.19355759802833,0.01824353947535774,0.005076892364325317,0.006595891879276607,8.367628123045573e-05,0.005213842130524391,0.034773675656614836,204.7378566753018,0.007953103512228468,0.01548453672478428
100.0,38.5,94.48202643372596,0.018290962266641772,0.005052153741959678,0.006573697776994633,8.318621459403402e-05,0.00518937797608436,0.034859671900226784,205.44913677147954,0.007993784179204867,0.015658620782258426
100.0,38.75,93.7758130984174,0.01833828067875255,0.0050274729875682675,0.00655154829310219,8.269804076710966e-05,0.005164962567430692,0.03494402029552726,206.15510034522933,0.008034271765073512,0.015833130696719787
100.0,39.0,93.07487784778714,0.01838549377460962,0.0050028505683435785,0.006529443892716404,8.221176452051653e-05,0.005140596422892266,0.03502673150498978,206.8557871370209,0.008074566675246841,0.016008058255778567
100.0,39.25,92.37918123909643,0.018432600626891085,0.004978286946628347,0.006507385036209029,8.172739046165583e-05,0.005116280054551087,0.035107816164027916,207.55123658572845,0.008114669319140223,0.01618339530014244
100.0,39.5,91.68868412358077,0.01847960031814566,0.004953782579413102,0.006485372179593003,8.124492303834903e-05,0.005092013969580327,0.03518728488044199,208.24148783623286,0.008154580110086474,0.01635913372364802
100.0,39.75,91.00334765012087,0.01852649194033683,0.004929337918694172,0.0064634057746159644,8.076436654315258e-05,0.005067798669869481,0.03526514823422578,208.92657973575143,0.0081942994652608,0.016535265472948413
