compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Quinidine,Metoprolol,312.0,19.875,0.011540293148712818
Quinidine,Metoprolol,312.0,20.0,0.01121248244812443
Quinidine,Metoprolol,312.0,20.125,0.01089132465918879
Quinidine,Metoprolol,312.0,20.25,0.010576743478803123
Quinidine,Metoprolol,312.0,20.375,0.010268663559094842
Quinidine,Metoprolol,312.0,20.5,0.009967010427871424
Quinidine,Metoprolol,312.0,20.625,0.009671710528517369
Quinidine,Metoprolol,312.0,20.75,0.009382691048182625
Quinidine,Metoprolol,312.0,20.875,0.009099879865489815
Quinidine,Metoprolol,312.0,21.0,0.00882320543645345
Quinidine,Metoprolol,312.0,21.125,0.008552596819690735
Quinidine,Metoprolol,312.0,21.25,0.008287983526663625
Quinidine,Metoprolol,312.0,21.375,0.008029295467615417
Quinidine,Metoprolol,312.0,21.5,0.007776462994596132
Quinidine,Metoprolol,312.0,21.625,0.007529416599751872
Quinidine,Metoprolol,312.0,21.75,0.0072880870001216826
Quinidine,Metoprolol,312.0,21.875,0.007052405031879519
Quinidine,Metoprolol,312.0,22.0,0.006822301898112163
Quinidine,Metoprolol,312.0,22.125,0.006597708597617312
Quinidine,Metoprolol,312.0,22.25,0.0063785560229085575
Quinidine,Metoprolol,312.0,22.375,0.006164774997008378
Quinidine,Metoprolol,312.0,22.5,0.005956296391450063
Quinidine,Metoprolol,312.0,22.625,0.005753051004078896
Quinidine,Metoprolol,312.0,22.75,0.005554969206348757
Quinidine,Metoprolol,312.0,22.875,0.005361981254122498
Quinidine,Metoprolol,312.0,23.0,0.005174017120744629
Quinidine,Metoprolol,312.0,23.125,0.004991006414936916
Quinidine,Metoprolol,312.0,23.25,0.004812878500171656
Quinidine,Metoprolol,312.0,23.375,0.004639562331366568
Quinidine,Metoprolol,312.0,23.5,0.004470986401392751
Quinidine,Metoprolol,312.0,23.625,0.004307079026716961
Quinidine,Metoprolol,312.0,23.75,0.004147767985609877
Quinidine,Metoprolol,312.0,23.875,0.0039929805676161825
Quinidine,Metoprolol,312.0,24.0,0.003842643909340652
Quinidine,Metoprolol,312.0,24.125,0.003696684540156735
Quinidine,Metoprolol,312.0,24.25,0.003555028555528308
Quinidine,Metoprolol,312.0,24.375,0.003417601935159111
Quinidine,Metoprolol,312.0,24.5,0.003284330024381582
Quinidine,Metoprolol,312.0,24.625,0.003155137838671514
Quinidine,Metoprolol,312.0,24.75,0.00302995029978893
Quinidine,Metoprolol,312.0,24.875,0.0029086917462786462
Quinidine,Metoprolol,312.0,25.0,0.0027912864135426385
Quinidine,Metoprolol,312.0,25.125,0.0026776583052796343
Quinidine,Metoprolol,312.0,25.25,0.0025677310260902152
Quinidine,Metoprolol,312.0,25.375,0.002461428410458883
Quinidine,Metoprolol,312.0,25.5,0.002358673687113016
Quinidine,Metoprolol,312.0,25.625,0.0022593904081311166
Quinidine,Metoprolol,312.0,25.75,0.0021635019444308855
Quinidine,Metoprolol,312.0,25.875,0.0020709315018726457
Quinidine,Metoprolol,312.0,26.0,0.001981602831426437
Quinidine,Metoprolol,312.0,26.125,0.0018954394032485887
Quinidine,Metoprolol,312.0,26.25,0.001812365008462674
Quinidine,Metoprolol,312.0,26.375,0.0017323036449684627
Quinidine,Metoprolol,312.0,26.5,0.0016551796187327596
Quinidine,Metoprolol,312.0,26.625,0.0015809176852872632
Quinidine,Metoprolol,312.0,26.75,0.001509442937071058
Quinidine,Metoprolol,312.0,26.875,0.0014406809483557181
Quinidine,Metoprolol,312.0,27.0,0.0013745578373133209
Quinidine,Metoprolol,312.0,27.125,0.001311000305065158
Quinidine,Metoprolol,312.0,27.25,0.0012499356744974524
Quinidine,Metoprolol,312.0,27.375,0.001191291978526397
Quinidine,Metoprolol,312.0,27.5,0.0011349979965574518
Quinidine,Metoprolol,312.0,27.625,0.0010809833120814516
Quinidine,Metoprolol,312.0,27.75,0.0010291783631183552
Quinidine,Metoprolol,312.0,27.875,0.0009795144865952553
Quinidine,Metoprolol,312.0,28.0,0.0009319239956020577
Quinidine,Metoprolol,312.0,28.125,0.0008863401668656655
Quinidine,Metoprolol,312.0,28.25,0.0008426973459749372
Quinidine,Metoprolol,312.0,28.375,0.0008009309462210786
Quinidine,Metoprolol,312.0,28.5,0.0007609774920150419
Quinidine,Metoprolol,312.0,28.625,0.0007227746811995983
Quinidine,Metoprolol,312.0,28.75,0.0006862613606050312
Quinidine,Metoprolol,312.0,28.875,0.0006513776347583023
Quinidine,Metoprolol,312.0,29.0,0.0006180647952897787
Quinidine,Metoprolol,312.0,29.125,0.0005862654495901366
Quinidine,Metoprolol,312.0,29.25,0.0005559234473251364
Quinidine,Metoprolol,312.0,29.375,0.0005269839667028325
Quinidine,Metoprolol,312.0,29.5,0.00049939349737285
Quinidine,Metoprolol,312.0,29.625,0.0004730998437781282
Quinidine,Metoprolol,312.0,29.75,0.00044805218149133845
Quinidine,Metoprolol,312.0,29.875,0.0004242009855833042
Quinidine,Metoprolol,312.0,30.0,0.00040149812835742465
Quinidine,Metoprolol,312.0,30.125,0.00037989678202458925
Quinidine,Metoprolol,312.0,30.25,0.00035935151361580304
Quinidine,Metoprolol,312.0,30.375,0.0003398181934090168
Quinidine,Metoprolol,312.0,30.5,0.0003212540623116459
Quinidine,Metoprolol,312.0,30.625,0.00030361767222891175
Quinidine,Metoprolol,312.0,30.75,0.00028686889888036355
Quinidine,Metoprolol,312.0,30.875,0.00027096893234847995
Quinidine,Metoprolol,312.0,31.0,0.0002558802379895799
Quinidine,Metoprolol,312.0,31.125,0.0002415665807996835
Quinidine,Metoprolol,312.0,31.25,0.0002279929563077102
Quinidine,Metoprolol,312.0,31.375,0.00021512562924151727
Quinidine,Metoprolol,312.0,31.5,0.00020293205838069328
Quinidine,Metoprolol,312.0,31.625,0.0001913809104791246
Quinidine,Metoprolol,312.0,31.75,0.00018044201747937096
Quinidine,Metoprolol,312.0,31.875,0.00017008636383185447
Quinidine,Metoprolol,312.0,32.0,0.00016028605757892247
Quinidine,Metoprolol,312.0,32.125,0.00015101430523115796
Quinidine,Metoprolol,312.0,32.25,0.0001422453873345528
Quinidine,Metoprolol,312.0,32.375,0.0001339546254486212
Quinidine,Metoprolol,312.0,32.5,0.00012611836246577963
Quinidine,Metoprolol,312.0,32.625,0.00011871392605581293
Quinidine,Metoprolol,312.0,32.75,0.0001117196069598369
Quinidine,Metoprolol,312.0,32.875,0.00010511462711421414
Quinidine,Metoprolol,312.0,33.0,9.887911453751993e-05
Quinidine,Metoprolol,312.0,33.125,9.299407186714399e-05
Quinidine,Metoprolol,312.0,33.25,8.744135152029205e-05
Quinidine,Metoprolol,312.0,33.375,8.220362421549609e-05
Quinidine,Metoprolol,312.0,33.5,7.726435302043234e-05
Quinidine,Metoprolol,312.0,33.625,7.260776512978736e-05
Quinidine,Metoprolol,312.0,33.75,6.821882372222178e-05
Quinidine,Metoprolol,312.0,33.875,6.408320071887139e-05
Quinidine,Metoprolol,312.0,34.0,6.018725430303101e-05
Quinidine,Metoprolol,312.0,34.125,5.6517993636109876e-05
Quinidine,Metoprolol,312.0,34.25,5.306306798876908e-05
Quinidine,Metoprolol,312.0,34.375,4.981072399544524e-05
Quinidine,Metoprolol,312.0,34.5,4.674979766840855e-05
Quinidine,Metoprolol,312.0,34.625,4.3869679512170046e-05
Quinidine,Metoprolol,312.0,34.75,4.116029175039444e-05
Quinidine,Metoprolol,312.0,34.875,3.861207868100481e-05
Quinidine,Metoprolol,312.0,35.0,3.6215959828939776e-05
Quinidine,Metoprolol,312.0,35.125,3.3963338584572766e-05
Quinidine,Metoprolol,312.0,35.25,3.184605466480568e-05
Quinidine,Metoprolol,312.0,35.375,2.985637725952969e-05
Quinidine,Metoprolol,312.0,35.5,2.79869919986731e-05
Quinidine,Metoprolol,312.0,35.625,2.623095828355095e-05
Quinidine,Metoprolol,312.0,35.75,2.458172620848303e-05
Quinidine,Metoprolol,312.0,35.875,2.3033081136917898e-05
Quinidine,Metoprolol,312.0,36.0,2.157915017556814e-05
Quinidine,Metoprolol,312.0,36.125,2.0214387417937283e-05
Quinidine,Metoprolol,312.0,36.25,1.893354740013762e-05
Quinidine,Metoprolol,312.0,36.375,1.7731675703670188e-05
Quinidine,Metoprolol,312.0,36.5,1.6604093044915633e-05
Quinidine,Metoprolol,312.0,36.625,1.5546379209998648e-05
Quinidine,Metoprolol,312.0,36.75,1.4554364810017202e-05
Quinidine,Metoprolol,312.0,36.875,1.3624112613870008e-05
Quinidine,Metoprolol,312.0,37.0,1.2751911812808304e-05
Quinidine,Metoprolol,312.0,37.125,1.1934261270062681e-05
Quinidine,Metoprolol,312.0,37.25,1.116786098455092e-05
Quinidine,Metoprolol,312.0,37.375,1.0449601897246587e-05
Quinidine,Metoprolol,312.0,37.5,9.776552863821048e-06
Quinidine,Metoprolol,312.0,37.625,9.1459558052207e-06
Quinidine,Metoprolol,312.0,37.75,8.555210981005256e-06
Quinidine,Metoprolol,312.0,37.875,8.00187273166881e-06
Quinidine,Metoprolol,312.0,38.0,7.483637445896641e-06
Quinidine,Metoprolol,312.0,38.125,6.998339149229687e-06
Quinidine,Metoprolol,312.0,38.25,6.543939193225417e-06
Quinidine,Metoprolol,312.0,38.375,6.118521011948066e-06
Quinidine,Metoprolol,312.0,38.5,5.72028258144486e-06
Quinidine,Metoprolol,312.0,38.625,5.347529098003904e-06
Quinidine,Metoprolol,312.0,38.75,4.99866910963665e-06
Quinidine,Metoprolol,312.0,38.875,4.672205246715005e-06
Quinidine,Metoprolol,312.0,39.0,4.366732878838922e-06
Quinidine,Metoprolol,312.0,39.125,4.080930687561583e-06
Quinidine,Metoprolol,312.0,39.25,3.8135596978376525e-06
Quinidine,Metoprolol,312.0,39.375,3.563455128180051e-06
Quinidine,Metoprolol,312.0,39.5,3.3295248218406834e-06
Quinidine,Metoprolol,312.0,39.625,3.110742872051438e-06
Quinidine,Metoprolol,312.0,39.75,2.906147163335249e-06
Quinidine,Metoprolol,312.0,39.875,2.714834835762858e-06
Quinidine,Metoprolol,312.0,40.0,2.535958804596503e-06
Quinidine,Metoprolol,312.0,40.125,2.368725230373821e-06
Quinidine,Metoprolol,312.0,40.25,2.2123886659645753e-06
Quinidine,Metoprolol,312.0,40.375,2.0662514811584833e-06
Quinidine,Metoprolol,312.0,40.5,1.9296582973318046e-06
Quinidine,Metoprolol,312.0,40.625,1.8019962272446037e-06
Quinidine,Metoprolol,312.0,40.75,1.682689630818284e-06
Quinidine,Metoprolol,312.0,40.875,1.571200309910147e-06
Quinidine,Metoprolol,312.0,41.0,1.4670229780644673e-06
Quinidine,Metoprolol,312.0,41.125,1.3696852729824588e-06
Quinidine,Metoprolol,312.0,41.25,1.278743908758807e-06
Quinidine,Metoprolol,312.0,41.375,1.193784507975497e-06
Quinidine,Metoprolol,312.0,41.5,1.114418445489724e-06
Quinidine,Metoprolol,312.0,41.625,1.04028241058344e-06
Quinidine,Metoprolol,312.0,41.75,9.710356629947621e-07
Quinidine,Metoprolol,312.0,41.875,9.063599331067255e-07
Quinidine,Metoprolol,312.0,42.0,8.459566108385448e-07
Quinidine,Metoprolol,312.0,42.125,7.895470085225344e-07
Quinidine,Metoprolol,312.0,42.25,7.368696242982774e-07
Quinidine,Metoprolol,312.0,42.375,6.876804943988098e-07
Quinidine,Metoprolol,312.0,42.5,6.417507350277321e-07
Quinidine,Metoprolol,312.0,42.625,5.988668620768826e-07
Quinidine,Metoprolol,312.0,42.75,5.588286011925319e-07
Quinidine,Metoprolol,312.0,42.875,5.214492215987248e-07
Quinidine,Metoprolol,312.0,43.0,4.865535673936852e-07
Quinidine,Metoprolol,312.0,43.125,4.539784437975497e-07
Quinidine,Metoprolol,312.0,43.25,4.235704776489383e-07
Quinidine,Metoprolol,312.0,43.375,3.951872011875055e-07
Quinidine,Metoprolol,312.0,43.5,3.68694480635766e-07
Quinidine,Metoprolol,312.0,43.625,3.439676854606862e-07
Quinidine,Metoprolol,312.0,43.75,3.2088990787045605e-07
Quinidine,Metoprolol,312.0,43.875,2.993519799396696e-07
Quinidine,Metoprolol,312.0,44.0,2.7925207361535294e-07
Quinidine,Metoprolol,312.0,44.125,2.604946841195908e-07
Quinidine,Metoprolol,312.0,44.25,2.4299102029529244e-07
Quinidine,Metoprolol,312.0,44.375,2.266576159643401e-07
Quinidine,Metoprolol,312.0,44.5,2.114170272490402e-07
Quinidine,Metoprolol,312.0,44.625,1.9719637734774176e-07
Quinidine,Metoprolol,312.0,44.75,1.8392813419195393e-07
Quinidine,Metoprolol,312.0,44.875,1.7154875899178277e-07
Quinidine,Metoprolol,312.0,45.0,1.5999893817184688e-07
Quinidine,Metoprolol,312.0,45.125,1.4922371466614513e-07
Quinidine,Metoprolol,312.0,45.25,1.3917106756022878e-07
Quinidine,Metoprolol,312.0,45.375,1.2979305393255044e-07
Quinidine,Metoprolol,312.0,45.5,1.210445722218709e-07
Quinidine,Metoprolol,312.0,45.625,1.1288342962147695e-07
Quinidine,Metoprolol,312.0,45.75,1.0527065599503126e-07
Quinidine,Metoprolol,312.0,45.875,9.816937059777065e-08
Quinidine,Metoprolol,312.0,46.0,9.154549528974185e-08
Quinidine,Metoprolol,312.0,46.125,8.536709251226299e-08
Quinidine,Metoprolol,312.0,46.25,7.960422463429622e-08
Quinidine,Metoprolol,312.0,46.375,7.422926417277175e-08
Quinidine,Metoprolol,312.0,46.5,6.921605414318675e-08
Quinidine,Metoprolol,312.0,46.625,6.454048438409899e-08
Quinidine,Metoprolol,312.0,46.75,6.017994271949099e-08
Quinidine,Metoprolol,312.0,46.875,5.6113084439276456e-08
Quinidine,Metoprolol,312.0,47.0,5.232039876862731e-08
Quinidine,Metoprolol,312.0,47.125,4.8783460642739766e-08
Quinidine,Metoprolol,312.0,47.25,4.548486078991993e-08
Quinidine,Metoprolol,312.0,47.375,4.24088186558988e-08
Quinidine,Metoprolol,312.0,47.5,3.954032308005186e-08
Quinidine,Metoprolol,312.0,47.625,3.6865252467907684e-08
Quinidine,Metoprolol,312.0,47.75,3.437080643634946e-08
Quinidine,Metoprolol,312.0,47.875,3.2044763966736915e-08
Quinidine,Metoprolol,312.0,48.0,2.9875688179757744e-08
Quinidine,Metoprolol,312.0,48.125,2.78531939681814e-08
Quinidine,Metoprolol,312.0,48.25,2.5967326914449218e-08
Quinidine,Metoprolol,312.0,48.375,2.420880516848033e-08
Quinidine,Metoprolol,312.0,48.5,2.2569224132568545e-08
Quinidine,Metoprolol,312.0,48.625,2.1040468408444868e-08
Quinidine,Metoprolol,312.0,48.75,1.9615009819604644e-08
Quinidine,Metoprolol,312.0,48.875,1.8286110087690142e-08
Quinidine,Metoprolol,312.0,49.0,1.7047117995971043e-08
Quinidine,Metoprolol,312.0,49.125,1.5891878920628803e-08
Quinidine,Metoprolol,312.0,49.25,1.4814807164679598e-08
Quinidine,Metoprolol,312.0,49.375,1.3810748649944755e-08
Quinidine,Metoprolol,312.0,49.5,1.2874609341198912e-08
Quinidine,Metoprolol,312.0,49.625,1.2001686487858964e-08
Quinidine,Metoprolol,312.0,49.75,1.118801351252364e-08
Quinidine,Metoprolol,312.0,49.875,1.04294178197953e-08
Quinidine,Metoprolol,312.0,50.0,9.722120018691423e-09
Quinidine,Metoprolol,312.0,50.125,9.062682741949756e-09
Quinidine,Metoprolol,312.0,50.25,8.447975363283131e-09
Quinidine,Metoprolol,312.0,50.375,7.874886873740092e-09
Quinidine,Metoprolol,312.0,50.5,7.34055929398117e-09
Quinidine,Metoprolol,312.0,50.625,6.842501145082798e-09
Quinidine,Metoprolol,312.0,50.75,6.378198723729378e-09
Quinidine,Metoprolol,312.0,50.875,5.9453378619645635e-09
Quinidine,Metoprolol,312.0,51.0,5.541802822011341e-09
Quinidine,Metoprolol,312.0,51.125,5.165678223629887e-09
Quinidine,Metoprolol,312.0,51.25,4.815049547460437e-09
Quinidine,Metoprolol,312.0,51.375,4.488153295366711e-09
Quinidine,Metoprolol,312.0,51.5,4.183536148975034e-09
Quinidine,Metoprolol,312.0,51.625,3.899622487793167e-09
Quinidine,Metoprolol,312.0,51.75,3.634968859637913e-09
Quinidine,Metoprolol,312.0,51.875,3.388214966283642e-09
Quinidine,Metoprolol,312.0,52.0,3.158211369455718e-09
Quinidine,Metoprolol,312.0,52.125,2.943919594483627e-09
Quinidine,Metoprolol,312.0,52.25,2.7441643571614877e-09
Quinidine,Metoprolol,312.0,52.375,2.5579124487900294e-09
Quinidine,Metoprolol,312.0,52.5,2.3842014925882803e-09
Quinidine,Metoprolol,312.0,52.625,2.2223985103107576e-09
Quinidine,Metoprolol,312.0,52.75,2.07156714793707e-09
Quinidine,Metoprolol,312.0,52.875,1.930941331485998e-09
Quinidine,Metoprolol,312.0,53.0,1.7997942686788392e-09
Quinidine,Metoprolol,312.0,53.125,1.6775601450205406e-09
Quinidine,Metoprolol,312.0,53.25,1.5636477915302049e-09
Quinidine,Metoprolol,312.0,53.375,1.45745651753298e-09
Quinidine,Metoprolol,312.0,53.5,1.3584507978195344e-09
Quinidine,Metoprolol,312.0,53.625,1.266146914847102e-09
Quinidine,Metoprolol,312.0,53.75,1.1801440987360433e-09
Quinidine,Metoprolol,312.0,53.875,1.0999803802356782e-09
Quinidine,Metoprolol,312.0,54.0,1.0252501179994658e-09
Quinidine,Metoprolol,312.0,54.125,9.555670557935667e-10
Quinidine,Metoprolol,312.0,54.25,8.906514499006559e-10
Quinidine,Metoprolol,312.0,54.375,8.30155182462183e-10
Quinidine,Metoprolol,312.0,54.5,7.737643213827444e-10
Quinidine,Metoprolol,312.0,54.625,7.211852829228854e-10
Quinidine,Metoprolol,312.0,54.75,6.722006301727702e-10
Quinidine,Metoprolol,312.0,54.875,6.26609826459669e-10
Quinidine,Metoprolol,312.0,55.0,5.841340476980662e-10
Quinidine,Metoprolol,312.0,55.125,5.445486709310887e-10
Quinidine,Metoprolol,312.0,55.25,5.076360191746023e-10
Quinidine,Metoprolol,312.0,55.375,4.731830430569822e-10
Quinidine,Metoprolol,312.0,55.5,4.4112136141175523e-10
Quinidine,Metoprolol,312.0,55.625,4.1129606372139204e-10
Quinidine,Metoprolol,312.0,55.75,3.8349992544305877e-10
Quinidine,Metoprolol,312.0,55.875,3.5757822598084944e-10
Quinidine,Metoprolol,312.0,56.0,3.333796289586332e-10
Quinidine,Metoprolol,312.0,56.125,3.1075458626826314e-10
Quinidine,Metoprolol,312.0,56.25,2.8973226267031803e-10
Quinidine,Metoprolol,312.0,56.375,2.701544871820264e-10
Quinidine,Metoprolol,312.0,56.5,2.518977033715286e-10
Quinidine,Metoprolol,312.0,56.625,2.348643624206997e-10
Quinidine,Metoprolol,312.0,56.75,2.189605576485368e-10
Quinidine,Metoprolol,312.0,56.875,2.0409734923277523e-10
Quinidine,Metoprolol,312.0,57.0,1.9028050118883395e-10
Quinidine,Metoprolol,312.0,57.125,1.773947844446374e-10
Quinidine,Metoprolol,312.0,57.25,1.6537545314210956e-10
Quinidine,Metoprolol,312.0,57.375,1.5416095725448697e-10
Quinidine,Metoprolol,312.0,57.5,1.4369232762221725e-10
Quinidine,Metoprolol,312.0,57.625,1.3392077272310185e-10
Quinidine,Metoprolol,312.0,57.75,1.2483226303742736e-10
Quinidine,Metoprolol,312.0,57.875,1.1636119202795674e-10
Quinidine,Metoprolol,312.0,58.0,1.0846561798633315e-10
Quinidine,Metoprolol,312.0,58.125,1.0110530858549054e-10
Quinidine,Metoprolol,312.0,58.25,9.424128494262935e-11
Quinidine,Metoprolol,312.0,58.375,8.784521343249429e-11
Quinidine,Metoprolol,312.0,58.5,8.18987155746661e-11
Quinidine,Metoprolol,312.0,58.625,7.635972574450339e-11
Quinidine,Metoprolol,312.0,58.75,7.119779941844323e-11
Quinidine,Metoprolol,312.0,58.875,6.638282848764015e-11
Quinidine,Metoprolol,312.0,59.0,6.188468243269005e-11
Quinidine,Metoprolol,312.0,59.125,5.7717924735922247e-11
Quinidine,Metoprolol,312.0,59.25,5.387378839415254e-11
Quinidine,Metoprolol,312.0,59.375,5.0302661342104396e-11
Quinidine,Metoprolol,312.0,59.5,4.698218060289366e-11
Quinidine,Metoprolol,312.0,59.625,4.388955746037071e-11
Quinidine,Metoprolol,312.0,59.75,4.100129092081174e-11
Quinidine,Metoprolol,312.0,59.875,3.829288117461011e-11
Quinidine,Metoprolol,312.0,60.0,3.5738543057967664e-11
Quinidine,Metoprolol,312.0,60.125,3.334095542683938e-11
Quinidine,Metoprolol,312.0,60.25,3.1189322479531924e-11
Quinidine,Metoprolol,312.0,60.375,2.9188969906400266e-11
Quinidine,Metoprolol,312.0,60.5,2.732613363455787e-11
Quinidine,Metoprolol,312.0,60.625,2.5586821350488335e-11
Quinidine,Metoprolol,312.0,60.75,2.3956657690488434e-11
Quinidine,Metoprolol,312.0,60.875,2.2420729431111038e-11
Quinidine,Metoprolol,312.0,61.0,2.0963430679608102e-11
Quinidine,Metoprolol,312.0,61.125,1.9568308064373637e-11
Quinidine,Metoprolol,312.0,61.25,1.831364114572703e-11
Quinidine,Metoprolol,312.0,61.375,1.714910059119181e-11
Quinidine,Metoprolol,312.0,61.5,1.6058111136470793e-11
Quinidine,Metoprolol,312.0,61.625,1.5034153922248986e-11
Quinidine,Metoprolol,312.0,61.75,1.4070858022927279e-11
Quinidine,Metoprolol,312.0,61.875,1.3161936090798153e-11
Quinidine,Metoprolol,312.0,62.0,1.2301120000221398e-11
Quinidine,Metoprolol,312.0,62.125,1.1482096491799821e-11
Quinidine,Metoprolol,312.0,62.25,1.0716758427653453e-11
Quinidine,Metoprolol,312.0,62.375,1.0008932230275158e-11
Quinidine,Metoprolol,312.0,62.5,9.344123074601383e-12
Quinidine,Metoprolol,312.0,62.625,8.719997792527613e-12
Quinidine,Metoprolol,312.0,62.75,8.134440739644603e-12
Quinidine,Metoprolol,312.0,62.875,7.585519842243122e-12
Quinidine,Metoprolol,312.0,63.0,7.071452644318715e-12
Quinidine,Metoprolol,312.0,63.125,6.5905723545764664e-12
Quinidine,Metoprolol,312.0,63.25,6.141315052939352e-12
Quinidine,Metoprolol,312.0,63.375,5.7222367031359485e-12
Quinidine,Metoprolol,312.0,63.5,5.331764253418918e-12
Quinidine,Metoprolol,312.0,63.625,4.968369335370323e-12
Quinidine,Metoprolol,312.0,63.75,4.63047138379233e-12
Quinidine,Metoprolol,312.0,63.875,4.3164037845101054e-12
Quinidine,Metoprolol,312.0,64.0,4.0243800221746995e-12
Quinidine,Metoprolol,312.0,64.125,3.752459828065935e-12
Quinidine,Metoprolol,312.0,64.25,3.498515327895298e-12
Quinidine,Metoprolol,312.0,64.375,3.263226882333143e-12
Quinidine,Metoprolol,312.0,64.5,3.0455202098418675e-12
Quinidine,Metoprolol,312.0,64.625,2.844243897663041e-12
Quinidine,Metoprolol,312.0,64.75,2.6585877907033363e-12
Quinidine,Metoprolol,312.0,64.875,2.4878348622369516e-12
Quinidine,Metoprolol,312.0,65.0,2.331361213905606e-12
Quinidine,Metoprolol,312.0,65.125,2.1886360757185425e-12
Quinidine,Metoprolol,312.0,65.25,2.059221806052529e-12
Quinidine,Metoprolol,312.0,65.375,1.9340091835769833e-12
Quinidine,Metoprolol,312.0,65.5,1.810308623180406e-12
Quinidine,Metoprolol,312.0,65.625,1.694315944094527e-12
Quinidine,Metoprolol,312.0,65.75,1.5854383739787973e-12
Quinidine,Metoprolol,312.0,65.875,1.4831532075648493e-12
Quinidine,Metoprolol,312.0,66.0,1.3870078066564948e-12
Quinidine,Metoprolol,312.0,66.125,1.2966196001297253e-12
Quinidine,Metoprolol,312.0,66.25,1.2116760839327132e-12
Quinidine,Metoprolol,312.0,66.375,1.1319348210858098e-12
Quinidine,Metoprolol,312.0,66.5,1.057223441681547e-12
Quinidine,Metoprolol,312.0,66.625,9.87439642884637e-13
Quinidine,Metoprolol,312.0,66.75,9.225511889319714e-13
Quinidine,Metoprolol,312.0,66.875,8.625959111326223e-13
Quinidine,Metoprolol,312.0,67.0,8.076817078678413e-13
Quinidine,Metoprolol,312.0,67.125,7.506837203660594e-13
Quinidine,Metoprolol,312.0,67.25,6.923002893621765e-13
Quinidine,Metoprolol,312.0,67.375,6.363060048022922e-13
Quinidine,Metoprolol,312.0,67.5,5.827217580833584e-13
Quinidine,Metoprolol,312.0,67.625,5.316225245367901e-13
Quinidine,Metoprolol,312.0,67.75,4.831373634284661e-13
Quinidine,Metoprolol,312.0,67.875,4.374494179587282e-13
Quinidine,Metoprolol,312.0,68.0,3.9479591526238173e-13
Quinidine,Metoprolol,312.0,68.125,3.554681664086956e-13
Quinidine,Metoprolol,312.0,68.25,3.198115664014019e-13
Quinidine,Metoprolol,312.0,68.375,2.882255941786962e-13
Quinidine,Metoprolol,312.0,68.5,2.611638126132374e-13
Quinidine,Metoprolol,312.0,68.625,2.3913386851214804e-13
Quinidine,Metoprolol,312.0,68.75,2.226974926170138e-13
Quinidine,Metoprolol,312.0,68.875,1.973468142391284e-13
Quinidine,Metoprolol,312.0,69.0,1.6842709447218881e-13
Quinidine,Metoprolol,312.0,69.125,1.4104828018903288e-13
Quinidine,Metoprolol,312.0,69.25,1.153368115958711e-13
Quinidine,Metoprolol,312.0,69.375,9.144497672854393e-14
Quinidine,Metoprolol,312.0,69.5,6.955091145252152e-14
Quinidine,Metoprolol,312.0,69.625,4.985859946290379e-14
Quinidine,Metoprolol,312.0,69.75,3.259787228442041e-14
Quinidine,Metoprolol,312.0,69.875,1.802440927143086e-14
Quinidine,Metoprolol,312.0,70.0,6.419737607924459e-15
Quinidine,Metoprolol,312.0,70.125,-1.908767692479844e-15
Quinidine,Metoprolol,312.0,70.25,-6.627883786533215e-15
Quinidine,Metoprolol,312.0,70.375,-7.378540001357079e-15
Quinidine,Metoprolol,312.0,70.5,-3.775817834443091e-15
Quinidine,Metoprolol,312.0,70.625,-8.712048510584287e-15
Quinidine,Metoprolol,312.0,70.75,-1.5132897233964173e-14
Quinidine,Metoprolol,312.0,70.875,-2.057397858160596e-14
Quinidine,Metoprolol,312.0,71.0,-2.504733815894613e-14
Quinidine,Metoprolol,312.0,71.125,-2.8560762548035184e-14
Quinidine,Metoprolol,312.0,71.25,-3.111777930753768e-14
Quinidine,Metoprolol,312.0,71.375,-3.271765697273219e-14
Quinidine,Metoprolol,312.0,71.5,-3.3355405055511306e-14
Quinidine,Metoprolol,312.0,71.625,-3.302177404438165e-14
Quinidine,Metoprolol,312.0,71.75,-3.1703255404463906e-14
Quinidine,Metoprolol,312.0,71.875,-2.9382081577492745e-14
Quinidine,Metoprolol,312.0,72.0,-2.60362259818169e-14
Quinidine,Metoprolol,312.0,72.125,-2.163940301239911e-14
Quinidine,Metoprolol,312.0,72.25,-1.6161068040816153e-14
Quinidine,Metoprolol,312.0,72.375,-1.311172789230018e-14
Quinidine,Metoprolol,312.0,72.5,-1.0132733667099056e-14
Quinidine,Metoprolol,312.0,72.625,-7.0260278780956455e-15
Quinidine,Metoprolol,312.0,72.75,-3.851847668027529e-15
Quinidine,Metoprolol,312.0,72.875,-6.704301796327734e-16
Quinidine,Metoprolol,312.0,73.0,2.4579874443515264e-15
Quinidine,Metoprolol,312.0,73.125,5.473168061187224e-15
Quinidine,Metoprolol,312.0,73.25,8.314874528136737e-15
Quinidine,Metoprolol,312.0,73.375,1.0922869702462486e-14
Quinidine,Metoprolol,312.0,73.5,1.3236916441426567e-14
Quinidine,Metoprolol,312.0,73.625,1.519677760229148e-14
Quinidine,Metoprolol,312.0,73.75,1.674221604231948e-14
Quinidine,Metoprolol,312.0,73.875,1.781299461877293e-14
Quinidine,Metoprolol,312.0,74.0,1.840610150466083e-14
Quinidine,Metoprolol,312.0,74.125,2.1129539720660515e-14
Quinidine,Metoprolol,312.0,74.25,2.370221066795181e-14
