time_min,salt_m,dar_0_signal,dar_1_signal,dar_2_signal,dar_3_signal,dar_4_signal,dar_5_signal,dar_6_signal,dar_7_signal,dar_8_signal,total_signal
15.1,0.8528571428571428,1.435555583111519e-07,3.834124765823753e-06,4.191166487973734e-05,0.0002548374163461123,0.001265737473343191,0.138196882199122,0.0004877975327627172,1.5444520974820924e-05,3.488883215186401e-07,0.1402669373760742
15.105,0.852642857142857,1.4344581035905719e-07,3.830662981757196e-06,4.186308972463193e-05,0.00025441078553860324,0.0012617121436543231,0.13666912056216954,0.000489792339882153,1.547222770443369e-05,3.492889484540293e-07,0.13873669454641427
15.11,0.8524285714285714,1.433361882988579e-07,3.827205888496747e-06,4.181459910227481e-05,0.00025398522878486,0.0012577062315031098,0.13514007808754366,0.0004917996865398347,1.5500009347622794e-05,3.49690266925963e-07,0.1372052040751651
15.115,0.8522142857142856,1.432266919379473e-07,3.823753477563166e-06,4.176619281632221e-05,0.00025356074247042044,0.001253719610538923,0.13361026754960634,0.0004938196806573965,1.5527866175765118e-05,3.500922785294513e-07,0.13567297871471318
15.120000000000001,0.8519999999999999,1.431173210840868e-07,3.8203057404963805e-06,4.171787067100106e-05,0.00025313732299606594,0.0012497521554514226,0.13208019500976131,0.0004958524313516597,1.5555798461472348e-05,3.5049498486411277e-07,0.13414052450673938
15.125,0.8517857142857143,1.4300807554540564e-07,3.816862668855441e-06,4.1669632471106965e-05,0.0002527149667777441,0.001245803741960141,0.1305503595637815,0.0004978980489510622,1.558380647859782e-05,3.5089838753419025e-07,0.1326083405295521
15.13,0.8515714285714284,1.4289895513039965e-07,3.8134242542184505e-06,4.1621478022002095e-05,0.00025229367024649183,0.001241874246804195,0.12902125309884355,0.0004999566450123143,1.5611890502243407e-05,3.513024881485679e-07,0.1310769186551283
15.135,0.8513571428571429,1.4278995964793082e-07,3.809990488182537e-06,4.157340712961338e-05,0.00025187342984835933,0.0012379635477321271,0.12749336006039252,0.0005020283323373661,1.5640050808766187e-05,3.5170728832078596e-07,0.1295467433159849
15.14,0.8511428571428571,1.4268108890722603e-07,3.8065613623637845e-06,4.152541960043044e-05,0.0002514542420443334,0.001234071523491852,0.1259671572289247,0.0005041132249906377,1.5668287675785587e-05,3.5211278966905814e-07,0.1280182912819687
15.145,0.8509285714285715,1.4257234271787645e-07,3.8031368683971907e-06,4.147751524150374e-05,0.0002510361033102626,0.0012301980538207392,0.12444311350679284,0.0005062114383165492,1.5696601382190137e-05,3.525189938162867e-07,0.126492031447069
15.15,0.8507142857142858,1.4246372088983677e-07,3.799716997936612e-06,4.142969386044243e-05,0.0002506190101367815,0.0012263430194357904,0.12292168971509168,0.00050832308895734,1.5724992208144578e-05,3.5292590239008015e-07,0.1249684246263114
15.155000000000001,0.8504999999999999,1.4235522323342412e-07,3.796301742654707e-06,4.138195526541258e-05,0.00025020295902923687,0.001222506302023955,0.12140333840070114,0.0005104482948711977,1.5753460435096883e-05,3.533335170227686e-07,0.12344792336280895
15.16,0.8502857142857143,1.4224684955931748e-07,3.7928910942429026e-06,4.133429926513526e-05,0.00024978794650761275,0.0012186877842325448,0.11988850365351987,0.0005125871753506636,1.578200634578532e-05,3.53741839351421e-07,0.12193097174500477
15.165000000000001,0.8500714285714286,1.421385996785567e-07,3.789485044411322e-06,4.128672566888441e-05,0.00024937396910645676,0.0012148873496597556,0.1183776209339291,0.0005147398510414151,1.581063022424563e-05,3.5415087101786113e-07,0.12041800523414496
15.17,0.8498571428571428,1.4203047340254188e-07,3.786083584888755e-06,4.123923428648516e-05,0.0002489610233748075,0.001211104882845322,0.11687111691051148,0.0005169064439612807,1.5839332355818158e-05,3.545606136686839e-07,0.11890945050200716
15.175,0.8496428571428571,1.419224705430322e-07,3.782686707422583e-06,4.1191824928311735e-05,0.00024854910587612035,0.001207340269261251,0.11536940930801962,0.0005190870775196674,1.5868113027155138e-05,3.549710689552733e-07,0.11740572527887905
15.18,0.8494285714285714,1.418145909121453e-07,3.7792944037787596e-06,4.114449740528571e-05,0.0002481382131881968,0.0012035933953026914,0.11387290676560442,0.0005212818765372417,1.589697252622789e-05,3.5538223853381733e-07,0.1159072382117973
15.185,0.8492142857142856,1.417068343223566e-07,3.775906665741729e-06,4.1097251528873904e-05,0.0002477283419031103,0.0011998641482788865,0.11238200870526796,0.0005234909672660278,1.592591114233423e-05,3.557941240653273e-07,0.11441438873301132
15.19,0.8490000000000001,1.4159920058649838e-07,3.7725234851144e-06,4.1050087111086724e-05,0.0002473194886271367,0.0011961524164042483,0.11089710521052726,0.0005257144774097825,1.5954929166105758e-05,3.562067272156521e-07,0.11292756693865853
15.195,0.8487857142857143,1.4149168951775854e-07,3.769144853718083e-06,4.10030039644761e-05,0.00024691164998068125,0.0011924580887895191,0.10941857691522858,0.0005279525361447629,1.598402688951536e-05,3.566200496554968e-07,0.11144715347759043
15.200000000000001,0.8485714285714284,1.4138430092968062e-07,3.7657707633924456e-06,4.0956001902133736e-05,0.0002465048225982093,0.0011887810554330532,0.10794679490247397,0.0005302052741408559,1.6013204605884546e-05,3.5703409306043865e-07,0.10997351945031147
15.205,0.8483571428571429,1.4127703463616245e-07,3.7624012059954642e-06,4.0909080737689155e-05,0.00024609900312817513,0.0011851212072121844,0.10648212061357985,0.0005324728235830358,1.6042462609891132e-05,3.574488591109453e-07,0.10850702631795058
15.21,0.8481428571428571,1.411698904514551e-07,3.759036173403367e-06,4.0862240285307876e-05,0.0002456941882329518,0.0011814784358746906,0.10502490576699562,0.0005347553181932765,1.6071801197576663e-05,3.578643494923912e-07,0.10704802582119277
15.215,0.8479285714285714,1.4106286819016286e-07,3.7556756575105936e-06,4.081548035968959e-05,0.0002452903745887625,0.0011778526340303775,0.10357549228709745,0.0005370528932527437,1.610122066635408e-05,3.5828056589507463e-07,0.10559685990908697
15.22,0.8477142857142858,1.4095596766724168e-07,3.752319650229745e-06,4.0768800776066204e-05,0.0002448875588856106,0.001174243695142729,0.10213421224274573,0.0005393656856244867,1.6130721315015414e-05,3.586975100142362e-07,0.10415386067761755
15.225,0.8474999999999999,1.4084918869799876e-07,3.7489681434915296e-06,4.072220135020023e-05,0.0002444857378272113,0.001170651513520679,0.10070138779551123,0.0005416938337764291,1.616030344373942e-05,3.5911518355007436e-07,0.10271935031794523
15.23,0.8472857142857142,1.4074253109809163e-07,3.7456211292447155e-06,4.067568189838268e-05,0.0002440849081309229,0.0011670759843104592,0.09927733115743374,0.0005440374778048627,1.6189967354099436e-05,3.595335882077645e-07,0.10129364107418101
15.235,0.8470714285714286,1.4063599468352745e-07,3.742278599456085e-06,4.062924223743147e-05,0.00024368506652767976,0.0011635170034875512,0.09786234455819995,0.0005463967594582771,1.6219713349071082e-05,3.5995272569747576e-07,0.09987703521057979
15.24,0.8468571428571428,1.4052957927066208e-07,3.73894054611039e-06,4.0582882184689386e-05,0.00024328620976192373,0.0011599744678487186,0.09645672022158482,0.0005487718221616834,1.624954173304026e-05,3.603725977343887e-07,0.09846982498799797
15.245000000000001,0.846642857142857,1.4042328467619933e-07,3.735606961210291e-06,4.0536601558022585e-05,0.00024288833459153733,0.0011564482750041443,0.09506074035102428,0.0005511628110413115,1.6279452811810967e-05,3.6079320603871303e-07,0.09707229264948303
15.25,0.8464285714285714,1.4031711071719037e-07,3.7322778367763263e-06,4.049040017581846e-05,0.00024249143778777785,0.0011529383233696443,0.09367467712415023,0.0005535698729498182,1.630944689261328e-05,3.612145523357048e-07,0.09568471041482572
15.255,0.8462142857142856,1.402110572110325e-07,3.7289531648468446e-06,4.0444277856984045e-05,0.00024209551613520937,0.001149444512158969,0.09229879269612783,0.0005559931564918836,1.6339524284111443e-05,3.616366383556853e-07,0.0943073404839154
15.26,0.8460000000000001,1.4010512397546884e-07,3.7256329374779734e-06,4.039823442094425e-05,0.00024170056643163813,0.0011459667413762063,0.0909333392116277,0.0005584328120503283,1.6369685296411867e-05,3.6205946583405796e-07,0.09294043504873054
15.265,0.8457857142857143,1.3999931082858708e-07,3.7223171467435603e-06,4.03522696876399e-05,0.00024130658548804617,0.001142504911808249,0.08957855882524068,0.0005608889918126648,1.6399930241071317e-05,3.624830365113269e-07,0.09158423631377244
15.27,0.8455714285714286,1.3989361758881928e-07,3.719005784735139e-06,4.030638347752617e-05,0.00024091357012852706,0.0011390589250173692,0.08823468373016366,0.0005633618497981668,1.6430259431105024e-05,3.629073521331145e-07,0.09023897652477081
15.275,0.8453571428571429,1.3978804407494053e-07,3.7156988435618657e-06,4.0260575611570714e-05,0.00024052151719021933,0.0011356286833338505,0.08690193619494715,0.0005658515418854031,1.646067318099499e-05,3.633324144501801e-07,0.08890487800545127
15.280000000000001,0.8451428571428571,1.396825901060684e-07,3.71239631535048e-06,4.021484591125185e-05,0.0002401304235232441,0.0011322140898487295,0.08558052860812025,0.0005683582258403061,1.6491171806698258e-05,3.637582252184374e-07,0.08758215320218117
15.285,0.8449285714285715,1.3957725550166226e-07,3.7090981922452618e-06,4.0169194198557e-05,0.00023974028599063965,0.0011288150484066008,0.08427066353047546,0.0005708820613447455,1.6521755625655223e-05,3.6418478619897304e-07,0.08627100473627561
15.290000000000001,0.8447142857142858,1.394720400815223e-07,3.7058044664079764e-06,4.012362029598078e-05,0.00023935110146829728,0.0011254314635985021,0.08297253375480747,0.0005734232100256191,1.655242495679809e-05,3.6461209915806553e-07,0.0849716254637583
15.295,0.8444999999999999,1.3936694366578898e-07,3.7025151300178336e-06,4.007812402652328e-05,0.00023896286684490004,0.0011220632407548923,0.08168632237289535,0.0005759818354845217,1.6583180120559296e-05,3.6504016586720303e-07,0.08368419854236629
15.3,0.8442857142857143,1.3926196607494188e-07,3.6992301752714325e-06,4.003270521368844e-05,0.00023857557902185695,0.0011187102859386922,0.08041220284949521,0.0005785581033279225,1.6614021438880023e-05,3.6546898810310136e-07,0.0824088975055657
15.305,0.8440714285714286,1.3915710712979964e-07,3.695949594382736e-06,3.9987363681482216e-05,0.00023818923491324305,0.0011153725059384122,0.0791503391031353,0.0005811521811979562,1.6644949235218764e-05,3.658985676477238e-07,0.08114588634337078
15.31,0.8438571428571428,1.390523666515183e-07,3.6926733795829958e-06,3.994209925441085e-05,0.00023780383144573485,0.0011120498082613501,0.07790088559346865,0.000583764238803746,1.6675963834560004e-05,3.663289062882992e-07,0.07989531958972097
15.315,0.8436428571428572,1.3894774446159122e-07,3.6894015231207245e-06,3.9896911757479384e-05,0.00023741936555855028,0.0011087421011268738,0.07666398741496869,0.0005863944479533612,1.6707065563422785e-05,3.6676000581733947e-07,0.07865734241620179
15.32,0.8434285714285714,1.3884324038184814e-07,3.6861340172616453e-06,3.985180101618962e-05,0.00023703583420338573,0.00110544929345976,0.07543978039671752,0.0005890429825863513,1.6738254749869625e-05,3.671918680326609e-07,0.07743209073185876
15.325000000000001,0.8432142857142856,1.3873885423445396e-07,3.6828708542886513e-06,3.9806766856538676e-05,0.00023665323434435585,0.0011021712948836291,0.07422839120806542,0.0005917100188069206,1.6769531723515134e-05,3.676244947374003e-07,0.07621969128888363
15.33,0.8430000000000001,1.3863458584190895e-07,3.6796120265017502e-06,3.976180910501723e-05,0.000236271562957932,0.0010989080157144354,0.0730299374699105,0.0005943957349177145,1.6800896815534976e-05,3.6805788774003594e-07,0.07502026179392121
15.335,0.8427857142857142,1.3853043502704698e-07,3.676357526218022e-06,3.971692758860776e-05,0.0002358908170328821,0.0010956593669540317,0.07184452787136364,0.0005971003114542973,1.6832350358674822e-05,3.6849204885440606e-07,0.07383391102476225
15.34,0.8425714285714285,1.384264016130354e-07,3.6731073457715766e-06,3.967212213478304e-05,0.00023551099357021072,0.0010924252602838133,0.0706722622915602,0.0005998239312202194,1.6863892687259204e-05,3.689269798997268e-07,0.07266073895218376
15.345,0.8423571428571429,1.3832248542337404e-07,3.669861477513508e-06,3.962739257150424e-05,0.0002351320895830981,0.0010892056080584194,0.06951323192636573,0.0006025667793228714,1.689552413720068e-05,3.693626827006135e-07,0.07150083686668447
15.35,0.8421428571428571,1.3821868628189458e-07,3.6666199138118462e-06,3.958273872721954e-05,0.00023475410209684278,0.0010860003232995145,0.06836751941974495,0.0006053290432099156,1.692724504600885e-05,3.697991590870983e-07,0.07035428750988362
15.355,0.8419285714285714,1.381150040127596e-07,3.66338264705151e-06,3.9538160430862185e-05,0.00023437702814880007,0.0010828093196896269,0.06723519899953738,0.0006081109127065469,1.695905575279957e-05,3.7023641089465013e-07,0.06922116521032796
15.36,0.8417142857142857,1.3801143844046206e-07,3.6601496696342765e-06,3.949365751184911e-05,0.0002340008647883254,0.0010796325115660639,0.06611633661740893,0.0006109125800533696,1.6990956598304135e-05,3.7067443996419346e-07,0.06810153602347488
15.365,0.8414999999999999,1.3790798938982455e-07,3.6569209739787134e-06,3.9449229800079025e-05,0.0002336256090767139,0.0010764698139148847,0.06501099009272392,0.0006137342399451268,1.7022947924878603e-05,3.7111324814212966e-07,0.06699545787559712
15.370000000000001,0.8412857142857142,1.3780465668599828e-07,3.6536965525201583e-06,3.940487712593105e-05,0.0002332512580871441,0.001073321142364949,0.0639192092601074,0.000616576089570106,1.7055030076513093e-05,3.715528372803541e-07,0.06590298071137853
15.375,0.8410714285714286,1.3770144015446266e-07,3.6504763977106537e-06,3.9360599320262894e-05,0.00023287780890461908,0.001070186413182018,0.06284103612044666,0.0006194383286504025,1.7087203398841224e-05,3.719932092362774e-07,0.0648241466449499
15.38,0.8408571428571427,1.3759833962102433e-07,3.6472605020189107e-06,3.9316396214409305e-05,0.00023250525862590898,0.0010670655432629258,0.06177650499509673,0.0006223211594829208,1.711946823914964e-05,3.724343658728449e-07,0.06375899011412955
15.385,0.8406428571428572,1.3749535491181658e-07,3.6440488579302775e-06,3.927226764018048e-05,0.00023213360435949432,0.0010639584501298187,0.0607256426830554,0.0006252247869812591,1.7151824946387415e-05,3.7287630905855623e-07,0.06270753803763444
15.39,0.8404285714285714,1.3739248585329859e-07,3.6408414579466735e-06,3.9228213429860385e-05,0.00023176284322550873,0.0010608650519244416,0.05968846862086215,0.000628149418718376,1.71842738711758e-05,3.7331904066748597e-07,0.061669809975015984
15.395,0.8402142857142858,1.372897322722545e-07,3.637638294586557e-06,3.9184233416205157e-05,0.00023139297235568333,0.0010577852674025039,0.05866499504499993,0.0006310952649701643,1.7216815365817797e-05,3.73762562579302e-07,0.06064581828909974
15.4,0.8400000000000001,1.371870939957929e-07,3.6344393603848777e-06,3.9140327432441615e-05,0.00023102398889328916,0.0010547190159280904,0.05765522715655649,0.000634062538759912,1.7249449784307937e-05,3.742068766792876e-07,0.059635568310685595
15.405000000000001,0.8397857142857142,1.3708457085134619e-07,3.6312446478930437e-06,3.909649531226555e-05,0.00023065588999308245,0.001051666217468145,0.056659163287928395,0.0006370514559036077,1.728217748234206e-05,3.7465198485836046e-07,0.05863905850529144
15.41,0.8395714285714286,1.369821626666695e-07,3.6280541496788593e-06,3.905273688984017e-05,0.00023028867282124925,0.001048626792587002,0.055676795071334224,0.0006400622350562697,1.7314998817327157e-05,3.750978890130927e-07,0.05765628064170727
15.415000000000001,0.8393571428571429,1.3687986926984023e-07,3.6248678583264997e-06,3.900905199979458e-05,0.00022992233455534873,0.001045600662440983,0.05470810760891893,0.0006430950977591381,1.7347914148391396e-05,3.755445910457326e-07,0.056687219962141225
15.42,0.8391428571428571,1.3677769048925734e-07,3.6216857664364556e-06,3.896544047722211e-05,0.00022955687238425992,0.0010425877487730511,0.05375307964423463,0.0006461502684879138,1.7380923836393988e-05,3.759920928642231e-07,0.05573185535374326
15.425,0.8389285714285715,1.366756261536404e-07,3.6185078666254963e-06,3.8921902157678866e-05,0.00022919228350812631,0.001039587973907517,0.052811683734875554,0.0006492279747019456,1.741402824393538e-05,3.7644039638222405e-07,0.054790159521283924
15.43,0.8387142857142857,1.3657367609202913e-07,3.6153341515266227e-06,3.8878436877182064e-05,0.00022882856513830162,0.0010366012607448104,0.05188388642606718,0.0006523284468944815,1.7447227735367295e-05,3.768895035191315e-07,0.053862099160788456
15.435,0.8384999999999999,1.3647184013378254e-07,3.6121646137890258e-06,3.883504447220852e-05,0.00022846571449729576,0.0010336275327562918,0.050969648424993234,0.0006554519186439457,1.748052267680304e-05,3.7733941620009953e-07,0.052947635133909904
15.44,0.8382857142857144,1.3637011810857822e-07,3.6089992460780512e-06,3.8791724779693166e-05,0.00022810372881872155,0.0010306667139791427,0.0500689247756697,0.0006585986266663205,1.751391343612765e-05,3.7779013635605984e-07,0.052046722642850256
15.445,0.8380714285714286,1.362685098464117e-07,3.6058380410751387e-06,3.8748477637027344e-05,0.00022774260534724077,0.0010277187290112814,0.04918166503415838,0.0006617688108686113,1.7547400383008377e-05,3.7824166592374383e-07,0.05115931140562239
15.450000000000001,0.8378571428571427,1.3616701517759574e-07,3.6026809914778016e-06,3.8705302882057484e-05,0.0002273823413385117,0.0010247835030063573,0.04830781344393798,0.0006649627144034761,1.7580983888905008e-05,3.786940068457026e-07,0.0502853458314708
15.455,0.8376428571428572,1.3606563393275942e-07,3.5995280899995736e-06,3.8662200353083384e-05,0.00022702293405913574,0.0010218609616687848,0.047447309111237616,0.0006681805837249832,1.7614664327080374e-05,3.7914716107032796e-07,0.04942476519625569
15.46,0.8374285714285714,1.3596436594284758e-07,3.5963793293699538e-06,3.8619169888856805e-05,0.00022666438078660514,0.001018951031248828,0.04660008618015332,0.0006714226686456251,1.764844207261097e-05,3.7960113055187474e-07,0.04857750381762171
15.465,0.8372142857142857,1.3586321103912032e-07,3.5932347023343947e-06,3.857621132857993e-05,0.00022630667880925117,0.0010160536385377492,0.045766074007374,0.0006746892223944772,1.7682317502397496e-05,3.800559172504803e-07,0.04774349122977708
15.47,0.8370000000000001,1.3576216905315187e-07,3.5900942016542328e-06,3.853332451190377e-05,0.0002259498254261916,0.001013168710862994,0.04494519733633715,0.0006779805016767181,1.7716290995175653e-05,3.805115231321876e-07,0.04692265235770398
15.475,0.8367857142857142,1.3566123981683027e-07,3.5869578201066605e-06,3.849050927892688e-05,0.00022559381794727968,0.0010102961760834381,0.04413737647065721,0.000681296766734356,1.7750362931526823e-05,3.8096795016896516e-07,0.046114907690642824
15.48,0.8365714285714285,1.3556042316235634e-07,3.583825550484683e-06,3.8447765470193484e-05,0.00022523865369305224,0.0010074359625846737,0.04334252744665606,0.0006846382814083313,1.7784533693889078e-05,3.814252003387293e-07,0.04532017345468019
15.485000000000001,0.8363571428571429,1.3545971892224336e-07,3.580697385597071e-06,3.840509292669239e-05,0.0002248843299946793,0.0010045879992743574,0.04256056220484957,0.000688005313201992,1.7818803666567917e-05,3.818832756253652e-07,0.044538361784294
15.49,0.8361428571428571,1.3535912692931595e-07,3.5775733182683234e-06,3.836249148985531e-05,0.00022453084419391285,0.001001752215577595,0.04179138876023239,0.0006913981333459131,1.785317323574741e-05,3.823421780187493e-07,0.043769380892698634
15.495000000000001,0.8359285714285714,1.3525864701670963e-07,3.5744533413386284e-06,3.831996100155525e-05,0.0002241781936430364,0.000998928541432376,0.041034911371220374,0.0006948170168642575,1.7887642789501273e-05,3.8280190951477057e-07,0.043013135240848974
15.5,0.8357142857142857,1.351582790178702e-07,3.5713374476638214e-06,3.827750130410534e-05,0.0002238263757048152,0.000996116907285069,0.04029103070711456,0.0006982622426424959,1.792221271780391e-05,3.8326247211535135e-07,0.04226952570496765
15.505,0.8354999999999999,1.3505802276655282e-07,3.568225630115337e-06,3.8235112240257035e-05,0.00022347538775244563,0.0009933172440859408,0.039559644013946856,0.0007017340934967631,1.7956883412541835e-05,3.83723867828473e-07,0.04153844974245551
15.51,0.8352857142857144,1.3495787809682147e-07,3.565117881580179e-06,3.819279365319893e-05,0.00022312522716950653,0.0009905294832847447,0.03884064527858896,0.0007052328562446707,1.799165526752479e-05,3.841860986681921e-07,0.040819801556066945
15.515,0.8350714285714286,1.3485784484304807e-07,3.5620141949608674e-06,3.815054538655516e-05,0.00022277589134990887,0.000987753556826337,0.03813392539099505,0.0007087588217778299,1.8026528678497298e-05,3.8464916665466826e-07,0.04011347225622063
15.52,0.834857142857143,1.347579228399123e-07,3.5589145631754103e-06,3.810836728438389e-05,0.00022242737769784745,0.0009849893971463509,0.03743937230447047,0.0007123122851359158,1.8061504043150007e-05,3.8511307381418275e-07,0.039419350021337944
15.525,0.8346428571428572,1.3465811192240003e-07,3.555818979157256e-06,3.8066259191176054e-05,0.00022207968362775174,0.0009822369371669058,0.03675687119384886,0.0007158935455825463,1.8096581761131355e-05,3.8557782217916227e-07,0.038737320256091626
15.530000000000001,0.8344285714285714,1.3455841192580366e-07,3.552727435855249e-06,3.802422095185374e-05,0.0002217328065642371,0.000979496110292367,0.036086304611481726,0.0007195029066827759,1.81317622340591e-05,3.86043413788201e-07,0.03806726574746859
15.535,0.8342142857142858,1.344588226857208e-07,3.5496399262336045e-06,3.7982252411768804e-05,0.00022138674394205738,0.0009767668504051504,0.03542755264093572,0.0007231406763825173,1.8167045865532093e-05,3.8650985068608273e-07,0.03740906681854236
15.540000000000001,0.8340000000000001,1.3435934403805356e-07,3.5465564432718503e-06,3.7940353416701516e-05,0.0002210414932060557,0.0009740490918615577,0.03478049304830779,0.0007268071670896878,1.8202433061142085e-05,3.869771349238046e-07,0.036762601479865174
15.545,0.8337857142857142,1.342599758190082e-07,3.543476979964795e-06,3.789852381285904e-05,0.00022069705181111777,0.000971342769487672,0.03414500143107356,0.0007305026957573433,1.8237924228485517e-05,3.8744526855859883e-07,0.03612774557839538
15.55,0.8335714285714286,1.3416071786509422e-07,3.540401529322492e-06,3.785676344687402e-05,0.000220353417222124,0.0009686478185752812,0.033520951364382094,0.0007342275839687033,1.827351977717561e-05,3.879142536539561e-07,0.03550437294387309
15.555,0.8333571428571429,1.3406157001312388e-07,3.5373300843701948e-06,3.781507216580326e-05,0.0002200105869139023,0.0009659641748778531,0.03290821454472843,0.0007379821580242264,1.8309220118854283e-05,3.8838409227964735e-07,0.03489235553257573
15.56,0.8331428571428571,1.339625321002112e-07,3.534262638148313e-06,3.7773449817126166e-05,0.00021966855837118098,0.0009632917746065397,0.032306660930926316,0.0007417667490307045,1.834502566720439e-05,3.8885478651174855e-07,0.03429156356837583
15.565,0.8329285714285716,1.338636039637718e-07,3.531199183712386e-06,3.773189624874351e-05,0.0002193273290885426,0.000960630554426238,0.03171615888232404,0.0007455816929925591,1.8380936837961808e-05,3.8932633843266195e-07,0.0337018656810442
15.57,0.8327142857142857,1.3376478544152166e-07,3.5281397141330295e-06,3.7690411308975865e-05,0.00021898689657037692,0.000957980451451674,0.031136575294196393,0.0007494273309052167,1.8416954048927877e-05,3.8979875013114085e-07,0.03312312904173127
15.575000000000001,0.8324999999999999,1.336660763714769e-07,3.525084222495902e-06,3.7648994846562385e-05,0.00021864725833083495,0.000955341403243541,0.03056777573026605,0.0007533040088508569,1.8453077719981666e-05,3.9027202370231164e-07,0.0325552194955804
15.58,0.8322857142857144,1.3356747659195295e-07,3.5220327019016728e-06,3.7607646710659255e-05,0.00021830841189378366,0.0009527133478046668,0.030009624552299673,0.0007572120780963813,1.8489308273092517e-05,3.9074616124769845e-07,0.031998001691418
15.585,0.8320714285714286,1.3346898594156364e-07,3.518985145465967e-06,3.756636675083841e-05,0.0002179703547927589,0.000950096223576222,0.0294619850467373,0.0007611518951938169,1.8525646132332608e-05,3.9122116487524504e-07,0.03145133920847955
15.59,0.8318571428571427,1.3337060425922104e-07,3.5159415463193367e-06,3.7525154817086184e-05,0.00021763308457092154,0.0009474899694339733,0.028924719548318354,0.0007651238220831837,1.8562091723889497e-05,3.9169703669933993e-07,0.030915094680134685
15.595,0.8316428571428572,1.3327233138413446e-07,3.5129018976072255e-06,3.748401075980174e-05,0.00021729659878101104,0.0009448945246845627,0.02839768956066524,0.0007691282261978533,1.859864547607906e-05,3.921737788408392e-07,0.03038912991457238
15.6,0.8314285714285714,1.3317416715580977e-07,3.5098661924899207e-06,3.744293442979606e-05,0.00021696089498530186,0.0009423098290618371,0.027880755873801778,0.000773165480572567,1.8635307819358074e-05,3.926513934270907e-07,0.02987330601242371
15.605,0.8312142857142856,1.3307611141404897e-07,3.5068344241425234e-06,3.740192567829018e-05,0.000216625970755557,0.000939735822723202,0.02737377867857548,0.0007772359639540958,1.8672079186337368e-05,3.9312988259195826e-07,0.02936748348129111
15.610000000000001,0.8310000000000001,1.3297816399894918e-07,3.5038065857548994e-06,3.736098435691415e-05,0.00021629182367298541,0.0009371724462460222,0.02687661767797047,0.0007813400609146976,1.8708960011794663e-05,3.936092484758442e-07,0.028871522347171115
15.615,0.8307857142857142,1.3288032475090264e-07,3.5007826705316525e-06,3.7320110317705595e-05,0.00021595845132819705,0.0009346196406240549,0.02638913219529013,0.000785478161968386,1.8745950732687744e-05,3.940894932257148e-07,0.02838528226274967
15.620000000000001,0.8305714285714284,1.3278259351059518e-07,3.4977626716920797e-06,3.727930341310819e-05,0.00021562585132115801,0.0009320773472639125,0.025911181279200994,0.0007896506636902179,1.878305178816769e-05,3.9457061899512505e-07,0.027908622612561756
15.625,0.8303571428571429,1.326849701190062e-07,3.494746582470133e-06,3.7238563495970633e-05,0.00021529402126114884,0.000929545507981574,0.025442623805632336,0.0007938579688384792,1.882026361959209e-05,3.9505262794424086e-07,0.027441402615009634
15.63,0.8301428571428571,1.3258745441740786e-07,3.491734396114379e-06,3.719789041954507e-05,0.00021496295876671906,0.0009270240649989162,0.024983318576524395,0.0007981004864801502,1.8857586670538473e-05,3.95535522239866e-07,0.026983481421233038
15.635,0.8299285714285713,1.3249004624736446e-07,3.488726105887974e-06,3.7157284037485836e-05,0.00021463266146564544,0.000924512960940292,0.02453312441543197,0.000802378632119422,1.889502138681775e-05,3.960193040554638e-07,0.02653471821083782
15.64,0.8297142857142857,1.323927454507315e-07,3.4857217050686073e-06,3.711674420384821e-05,0.000214303126994888,0.0009220121388291332,0.024091900259982594,0.0008066928278296852,1.8932568216487884e-05,3.965039755711852e-07,0.026094972284482727
15.645,0.8294999999999999,1.322955518696556e-07,3.482721186948475e-06,3.7076270773086945e-05,0.00021397435300054784,0.000919521542084595,0.023659505251203184,0.0008110435023888018,1.8970227609867416e-05,3.969895389738901e-07,0.025664103153337878
15.65,0.8292857142857142,1.3219846534657343e-07,3.4797245448342457e-06,3.703586360005508e-05,0.00021364633713782442,0.0009170411145182242,0.023235798819722535,0.0008154310914180202,1.9008000019549356e-05,3.974759964571742e-07,0.025241970625422844
15.655000000000001,0.8290714285714286,1.3210148572421093e-07,3.476731772047012e-06,3.6995522540002574e-05,0.00021331907707097328,0.0009145708003306742,0.02282064076886978,0.0008198560375244159,1.9045885900415002e-05,3.9796335022139363e-07,0.02482843488884425
15.66,0.8288571428571427,1.3200461284558337e-07,3.473742861922262e-06,3.6955247448575066e-05,0.00021299257047326412,0.000912110544108437,0.022413891354683625,0.0008243187904471939,1.9083885709647894e-05,3.984516024736902e-07,0.024423356591947984
15.665000000000001,0.828642857142857,1.3190784655399395e-07,3.470757807809833e-06,3.691503818181245e-05,0.00021266681502693838,0.0009096602908206162,0.022015411362856518,0.0008288198072077499,1.9121999906747925e-05,3.9894075542801526e-07,0.024026596920410176
15.67,0.8284285714285714,1.3181118669303357e-07,3.4677766030738918e-06,3.687489459614771e-05,0.00021234180842316885,0.0009072199858157347,0.021625062182639106,0.0008333595522638105,1.916022895354547e-05,3.9943081130515675e-07,0.023638017671292588
15.675,0.8282142857142856,1.3171463310658007e-07,3.464799241092872e-06,3.6834816548405545e-05,0.00021201754836201666,0.0009047895748185624,0.021242705877730205,0.0008379384976676418,1.919857331421568e-05,3.999217723327634e-07,0.02325748132408758
