scenario,time_h,radius_um,extracellular_nm,neighbor_intracellular_nm,hypothetical_neighbor_survival,neighbor_cell_volume_um3
High permeability,66.5,56.25,12.170676279728985,10.492908640685988,0.7022295708070281,69592.82226170889
High permeability,66.5,58.75,11.10144140340266,9.562999306653317,0.7241264447666023,75915.27747705833
High permeability,66.5,61.25,10.142946320425146,8.729788216347318,0.7446331400521722,82512.6220495969
High permeability,66.5,63.75,9.28120097149942,7.981049619305343,0.7637953912628141,89384.85597932458
High permeability,66.5,66.25,8.50436430956874,7.306435518943757,0.7816663003361994,96531.97926624135
High permeability,66.5,68.75,7.802352213727406,6.697133120394354,0.7983041147898217,103953.99191034725
High permeability,66.5,71.25,7.166527953873812,6.145594398694494,0.813770368731608,111650.89391164223
High permeability,66.5,73.75,6.5894556314060475,5.645320685787072,0.828128353220259,119622.68527012634
High permeability,66.5,76.25,6.064702150967401,5.190689656403743,0.8414418790980476,127869.36598579954
High permeability,66.5,78.75,5.586676943765755,4.776815295316427,0.853774294815806,136390.93605866184
High permeability,66.5,81.25,5.150501314371642,4.399433744843993,0.8651877230755474,145187.3954887133
High permeability,66.5,83.75,4.7519012225791535,4.054809626117454,0.875742482609365,154258.7442759538
High permeability,66.5,86.25,4.387118745995282,3.739658680502785,0.8854966645624786,163604.98242038343
High permeability,66.5,88.75,4.052838539807249,3.451083513077525,0.8945058363758243,173226.10992200216
High permeability,66.5,91.25,3.746126417117872,3.186519925045128,0.9028228495117534,183122.12678081
High permeability,66.5,93.75,3.4643777866409384,2.9436918578716775,0.9104977306685472,193293.03299680696
High permeability,66.5,96.25,3.205274154646067,2.720573382631153,0.9175776391858728,203738.82856999306
High permeability,66.5,98.75,2.9667462610905035,2.515356485221953,0.924106876102044,214459.5135003682
High permeability,66.5,101.25,2.7469427022890502,2.326423644847252,0.9301269327660721,225455.08778793245
High permeability,66.5,103.75,2.544203113670907,2.152324396399567,0.9356765690358152,236725.55143268587
High permeability,66.5,106.25,2.357035160549246,1.9917552197324517,0.9407919129246074,248270.90443462835
High permeability,66.5,108.75,2.184094723143298,1.8435422196382785,0.9455065751168114,260091.14679375992
High permeability,66.5,111.25,2.02416877244347,1.7066261567565804,0.9498517730858722,272186.27851008065
High permeability,66.5,113.75,1.87616052204037,1.5800494669797425,0.9538564606456322,284556.2995835904
High permeability,66.5,116.25,1.7390765124388625,1.4629449692992487,0.9575474596752155,297201.21001428936
High permeability,66.5,118.75,1.6120153422532686,1.3545260125957637,0.9609495915061412,310121.0098021774
High permeability,66.5,121.25,1.4941578078170978,1.2540778530555303,0.9640858060715924,323315.6989472545
High permeability,66.5,123.75,1.384758251308599,1.1609500875881116,0.966977307413406,336785.27744952077
High permeability,66.5,126.25,1.2831369491883078,1.0745499963085476,0.9696436745412129,350529.7453089761
High permeability,66.5,128.75,1.188673398900726,0.9943366699960553,0.972102976956557,364549.10252562055
High permeability,66.5,131.25,1.1008003834639881,0.9198158173729062,0.9743718844067174,378843.3490994541
High permeability,66.5,133.75,1.018998711596824,0.8505351627931331,0.9764657706302576,393412.48503047676
High permeability,66.5,136.25,0.9427925460801844,0.7860803580757176,0.9783988110090034,408256.5103186885
High permeability,66.5,138.75,0.8717452456578546,0.7260713432292861,0.9801840741576124,423375.4249640894
High permeability,66.5,141.25,0.8054556563782903,0.6701591000726692,0.9818336075691182,438769.2289666794
High permeability,66.5,143.75,0.7435547972180673,0.6180227505630831,0.9833585174985742,454437.9223264585
High permeability,66.5,146.25,0.6857028923894373,0.5693669582490033,0.9847690433119846,470381.5050434267
High permeability,66.5,148.75,0.6315867091517928,0.5239195968700925,0.986074626557954,486599.977117584
High permeability,66.5,151.25,0.5809171654085785,0.4814296548970997,0.9872839750381498,503093.3385489304
High permeability,66.5,153.75,0.5334271760327283,0.4416653488762444,0.9884051221623062,519861.58933746594
High permeability,66.5,156.25,0.48886971085309644,0.40441242192704696,0.9894454818762342,536904.7294831906
High permeability,66.5,158.75,0.4470160406574572,0.3694726067324025,0.9904118994488066,554222.7589861043
High permeability,66.5,161.25,0.40765415051229326,0.3366622349316235,0.9913106983975308,571815.677846207
High permeability,66.5,163.75,0.3705873022388323,0.30581097704500265,0.9921477238231666,589683.4860634991
High permeability,66.5,166.25,0.3356327300796268,0.27676069897547867,0.992928382412765,607826.1836379801
High permeability,66.5,168.75,0.3026204554914313,0.2493644227938156,0.9936576793581505,626243.7705696502
High permeability,66.5,171.25,0.2713922086510866,0.2234853809557271,0.9943402524237723,644936.2468585095
High permeability,66.5,173.75,0.2418004456976208,0.19899615435414772,0.9949804033844216,663903.6125045579
High permeability,66.5,176.25,0.2137074519862688,0.17577788570392608,0.9955821270398402,683145.8675077953
High permeability,66.5,178.75,0.1869845227243583,0.15371956071209733,0.996149137999982,702663.0118682219
High permeability,66.5,181.25,0.16151121331684445,0.13271735032367624,0.9966848954217858,722455.0455858377
High permeability,66.5,183.75,0.1371746525892852,0.112674008066813,0.9971926258659032,742521.9686606425
High permeability,66.5,186.25,0.1138689127940642,0.09349831716599802,0.9976753444299808,762863.7810926363
High permeability,66.5,188.75,0.0914944309552074,0.07510458265961466,0.9981358743038758,783480.4828818194
High permeability,66.5,191.25,0.0699574766797904,0.05741216425861232,0.9985768648816062,804372.0740281915
High permeability,66.5,193.75,0.04916966206962102,0.04034504612510058,0.9990008085549331,825538.5545317528
High permeability,66.5,196.25,0.02904748981415199,0.023831440140691804,0.9994100563042225,846979.9243925032
High permeability,66.5,198.75,0.009511935941784186,0.007803419580874241,0.999806832193637,868696.1836104424
High permeability,67.0,1.25,115.04697991596741,0.0,1.0,0.0
High permeability,67.0,3.75,113.59277479966663,0.0,1.0,0.0
High permeability,67.0,6.25,110.68367840521849,0.0,1.0,0.0
High permeability,67.0,8.75,106.31827446035554,0.0,1.0,0.0
High permeability,67.0,11.25,100.49444300358645,0.0,1.0,0.0
High permeability,67.0,13.75,93.20935657068767,0.0,1.0,0.0
High permeability,67.0,16.25,84.45947815817647,0.0,1.0,0.0
High permeability,67.0,18.75,74.24055909591134,0.0,1.0,0.0
High permeability,67.0,21.25,62.547636594212385,54.45285461558073,0.26590925975099033,9941.831751672698
High permeability,67.0,23.75,53.4248810750369,46.48638779761165,0.30002652887872244,12415.83596637466
High permeability,67.0,26.25,46.13606532099692,40.12229896793123,0.3347259976744703,15164.729538265727
High permeability,67.0,28.75,40.20023598240735,34.94036109118508,0.3696436594666612,18188.512467345903
High permeability,67.0,31.25,35.290009289931724,30.65452491412431,0.40444270528235415,21487.184753615187
High permeability,67.0,33.75,31.17488004739504,27.063386600952942,0.43882149239572377,25060.746397073577
High permeability,67.0,36.25,27.687906126373598,24.0210791415722,0.4725182519984368,28909.197397721073
High permeability,67.0,38.75,24.705250286199774,21.419397532447395,0.5053130247914845,33032.53775555768
High permeability,67.0,41.25,22.133141894296372,19.176406912493317,0.5370273831574268,37430.767470583385
High permeability,67.0,43.75,19.89929875721277,17.228947610000976,0.5675225002982941,42103.8865427982
High permeability,67.0,46.25,17.947125543666072,15.527566167263494,0.5966960811769245,47051.89497220213
High permeability,67.0,48.75,16.231694216785236,14.033003350512798,0.624478597262129,52274.79275879515
High permeability,67.0,51.25,14.716899151353061,12.713708510543928,0.6508291830796956,57772.579902577294
High permeability,67.0,53.75,13.373405137675807,11.544046707105993,0.6757314688803284,63545.25640354854
High permeability,67.0,56.25,12.177141977444794,10.50298340322549,0.69918954751321,69592.82226170889
High permeability,67.0,58.75,11.108183083711479,9.573104672365405,0.7212242085513807,75915.27747705833
High permeability,67.0,61.25,10.149898507314516,8.73987717770803,0.7418695200834526,82512.6220495969
High permeability,67.0,63.75,9.288307142233164,7.991082177966788,0.7611697979896601,89384.85597932458
High permeability,67.0,66.25,8.511575550000146,7.316377636919401,0.7791769726702529,96531.97926624135
High permeability,67.0,68.75,7.80962611577397,6.7069558577976816,0.7959483423896334,103953.99191034725
High permeability,67.0,71.25,7.173827704169467,6.155273198903927,0.8115446888568317,111650.89391164223
High permeability,67.0,73.75,6.596749252255728,5.654834778203304,0.8260287227124049,119622.68527012634
High permeability,67.0,76.25,6.071961863662725,5.200021553821145,0.8394638227785651,127869.36598579954
High permeability,67.0,78.75,5.59387863098597,4.785950368044074,0.85191303204896,136390.93605866184
High permeability,67.0,81.25,5.157624063418261,4.4083598575659755,0.8634382744905571,145187.3954887133
High permeability,67.0,83.75,4.7589269350166825,4.063516826414876,0.8740997590698997,154258.7442759538
High permeability,67.0,86.25,4.394031802206831,3.7481389302114,0.883955540457146,163604.98242038343
High permeability,67.0,88.75,4.059625509247741,3.4593304553980944,0.8930612092162398,173226.10992200216
High permeability,67.0,91.25,3.752775806822147,3.194528681683594,0.9014696876921513,183122.12678081
High permeability,67.0,93.75,3.470879821939237,2.9514588515552163,0.9092311110827885,193293.03299680696
High permeability,67.0,96.25,3.2116205871437917,2.728096181192123,0.9163927762285851,203738.82856999306
High permeability,67.0,98.75,2.9729301998491007,2.5226336641156135,0.922999143410611,214459.5135003682
High permeability,67.0,101.25,2.7529584648502534,2.3334546655091786,0.9290918788960328,225455.08778793245
High permeability,67.0,103.75,2.5500460941353054,2.159109498284024,0.9347099281081843,236725.55143268587
High permeability,67.0,106.25,2.362701712381179,1.9982953242258596,0.9398896111421008,248270.90443462835
High permeability,67.0,108.75,2.1895820547497697,1.849838844329412,0.9446647339180666,260091.14679375992
High permeability,67.0,111.25,2.0294748538823986,1.7126813387806057,0.9490667095926881,272186.27851008065
High permeability,67.0,113.75,1.8812840014665586,1.585865694346913,0.9531246859576166,284556.2995835904
High permeability,67.0,116.25,1.7440166411052191,1.4685251192792468,0.9568656754782403,297201.21001428936
High permeability,67.0,118.75,1.6167719070583393,1.359873296361631,0.9603146853846756,310121.0098021774
High permeability,67.0,121.25,1.4987310705345727,1.2591957659020259,0.9634948458491985,323315.6989472545
High permeability,67.0,123.75,1.3891488937554166,1.1658423641321825,0.9664275347893436,336785.27744952077
High permeability,67.0,126.25,1.2873460236895389,1.0792205701576705,0.9691324982430916,350529.7453089761
High permeability,67.0,128.75,1.192702283494994,0.9987896374361224,0.9716279655882791,364549.10252562055
High permeability,67.0,131.25,1.1046507413655655,0.9240554046831744,0.9739307591366216,378843.3490994541
High permeability,67.0,133.75,1.0226724544919563,0.8545656968432939,0.976056397835526,393412.48503047676
High permeability,67.0,136.25,0.9462918008874742,0.7899062399007261,0.9780191949682777,408256.5103186885
High permeability,67.0,138.75,0.87507232442721,0.7296970243123955,0.9798323498636824,423375.4249640894
High permeability,67.0,141.25,0.8086130290412159,0.6735890610970686,0.9815080337168989,438769.2289666794
High permeability,67.0,143.75,0.7465450669349774,0.6212614824184126,0.9830574696898667,454437.9223264585
High permeability,67.0,146.25,0.688528773268047,0.5724189451014587,0.9844910075072455,470381.5050434267
High permeability,67.0,148.75,0.6342510061351933,0.5267893011243712,0.985818192796114,486599.977117584
High permeability,67.0,151.25,0.5834227561528975,0.4841215038954999,0.9870478314380712,503093.3385489304
High permeability,67.0,153.75,0.5357769946128177,0.44418372319520594,0.9881880492134764,519861.58933746594
High permeability,67.0,156.25,0.4910667331508721,0.4067616451445949,0.9892463470215144,536904.7294831906
High permeability,67.0,158.75,0.44906327130169144,0.3716569365515995,0.9902296519582832,554222.7589861043
High permeability,67.0,161.25,0.40955461125110226,0.33868585555545855,0.9911443645295769,571815.677846207
High permeability,67.0,163.75,0.3723440216370725,0.3076779927073318,0.9919964022665793,589683.4860634991
High permeability,67.0,166.25,0.33724873444309206,0.2784751285408354,0.9927912400021534,607826.1836379801
High permeability,67.0,168.75,0.30409876092833266,0.2509301953462526,0.9935339470535327,626243.7705696502
High permeability,67.0,171.25,0.2727358141889163,0.2249063323034579,0.9942292215444926,644936.2468585095
High permeability,67.0,173.75,0.2430123273802957,0.20027602438270242,0.9948814220869558,663903.6125045579
High permeability,67.0,176.25,0.21479055788251747,0.17692031651591458,0.9954945970287633,683145.8675077953
High permeability,67.0,178.75,0.1879417687837455,0.15472809549654395,0.9960725114612659,702663.0118682219
High permeability,67.0,181.25,0.16234548001470347,0.13359543290231035,0.9966186721676478,722455.0455858377
High permeability,67.0,183.75,0.13788878230621457,0.11342498306872588,0.9971363506805958,742521.9686606425
High permeability,67.0,186.25,0.11446570787959506,0.09412543078573904,0.9976286046061771,762863.7810926363
High permeability,67.0,188.75,0.09197665242881725,0.07561098395714538,0.9980982973596341,783480.4828818194
High permeability,67.0,191.25,0.0703278435256628,0.057800906962589486,0.9985481164482839,804372.0740281915
High permeability,67.0,193.75,0.04943085108447238,0.04061909090374836,0.9989805904268373,825538.5545317528
High permeability,67.0,196.25,0.029202135970090436,0.023993657307071883,0.9993981046412272,846979.9243925032
High permeability,67.0,198.75,0.009562633228565322,0.007856592201688727,0.9998029158684555,868696.1836104424
High permeability,67.5,1.25,114.9957733732839,0.0,1.0,0.0
High permeability,67.5,3.75,113.5424279446855,0.0,1.0,0.0
High permeability,67.5,6.25,110.63505159596866,0.0,1.0,0.0
High permeability,67.5,8.75,106.27222943850691,0.0,1.0,0.0
High permeability,67.5,11.25,100.45184358207025,0.0,1.0,0.0
High permeability,67.5,13.75,93.17106932522735,0.0,1.0,0.0
High permeability,67.5,16.25,84.4263731210779,0.0,1.0,0.0
High permeability,67.5,18.75,74.21351045230999,0.0,1.0,0.0
High permeability,67.5,21.25,62.527523381243725,54.444880623035864,0.26246632326706404,9941.831751672698
High permeability,67.5,23.75,53.41009353279932,46.482331377932304,0.296434538008847,12415.83596637466
High permeability,67.5,26.25,46.12545453100218,40.12127288417203,0.33102119419834425,15164.729538265727
High permeability,67.5,28.75,40.192954201715764,34.94171089571601,0.3658617443221841,18188.512467345903
High permeability,67.5,31.25,35.28541390039054,30.657754811822073,0.40061781721749057,21487.184753615187
High permeability,67.5,33.75,31.172472963376652,27.06811267401543,0.4349854188743277,25060.746397073577
High permeability,67.5,36.25,27.687294039352327,24.026998653117317,0.4686998723475321,28909.197397721073
High permeability,67.5,38.75,24.706117703856734,21.42626810305798,0.5015379674457093,33032.53775555768
High permeability,67.5,41.25,22.135232333061733,19.18403198844425,0.5333178680337557,37430.767470583385
High permeability,67.5,43.75,19.902401298556082,17.237166070551346,0.5638973323892387,42103.8865427982
High permeability,67.5,46.25,17.951065017511866,15.536244731000668,0.5931707608352834,47051.89497220213
High permeability,67.5,48.75,16.23632389755332,14.042030920797853,0.6210655149228788,52274.79275879515
High permeability,67.5,51.25,14.722095232007261,12.722991893244648,0.6475378701176175,57772.579902577294
High permeability,67.5,53.75,13.37906248597861,11.55350731808201,0.6725688810108557,63545.25640354854
High permeability,67.5,56.25,12.183170832668765,10.512554701902086,0.6961603619585083,69592.82226170889
High permeability,67.5,58.75,11.114506453752007,9.58273013620062,0.7183311206987831,75915.27747705833
High permeability,67.5,61.25,10.156450094683393,8.749508685238412,0.739113529328136,82512.6220495969
High permeability,67.5,63.75,9.295029674473444,8.000678704427271,0.7585504757802454,89384.85597932458
High permeability,67.5,66.25,8.518419422932453,7.325904191792218,0.7766927084563922,96531.97926624135
High permeability,67.5,68.75,7.816548281301087,6.7163826116330645,0.7935965652503174,103953.99191034725
High permeability,67.5,71.25,7.180790751142765,6.164574759696681,0.8093220641413151,111650.89391164223
High permeability,67.5,73.75,6.603720641136862,5.663989587042346,0.823931324137263,119622.68527012634
High permeability,67.5,76.25,6.078913284737312,5.209011376487852,0.8374872811789609,127869.36598579954
High permeability,67.5,78.75,5.600785462618026,4.794759864426225,0.8500526624572432,136390.93605866184
High permeability,67.5,81.25,5.164464911908895,4.416976214666468,0.8616891834782311,145187.3954887133
High permeability,67.5,83.75,4.765683241492979,4.071929443711453,0.87245693439604,154258.7442759538
High permeability,67.5,86.25,4.400687504932918,3.756339148409342,0.8824139250629951,163604.98242038343
High permeability,67.5,88.75,4.06616675204696,3.467311321387393,0.8916157615276392,173226.10992200216
High permeability,67.5,91.25,3.7591906860918867,3.2022847438929287,0.9001154300660182,183122.12678081
High permeability,67.5,93.75,3.477158166149425,2.958985980980253,0.9079631680813482,193293.03299680696
High permeability,67.5,96.25,3.21775376382577,2.7353914142346047,0.9152064042402823,203738.82856999306
High permeability,67.5,98.75,2.9789109459706413,2.529695064053886,0.9218897529698896,214459.5135003682
High permeability,67.5,101.25,2.7587807371851594,2.340281199969138,0.9280550508924522,225455.08778793245
High permeability,67.5,103.75,2.5557049368106846,2.165700930521521,0.9337414249230647,236725.55143268587
High permeability,67.5,106.25,2.3681931392513547,2.004652116389896,0.9389853836106167,248270.90443462835
High permeability,67.5,108.75,2.1949029446254014,1.8559620711674167,0.9438209248876608,260091.14679375992
High permeability,67.5,111.25,2.0346228569542744,1.718572610486156,0.9482796547351586,272186.27851008065
High permeability,67.5,113.75,1.886257455519281,1.5915270874469871,0.9523909123919106,284556.2995835904
High permeability,67.5,116.25,1.7488144963273469,1.4739591146206958,0.9561818986731515,297201.21001428936
High permeability,67.5,118.75,1.6213936584309567,1.3650827233915697,0.9596778047343332,310121.0098021774
High permeability,67.5,121.25,1.5031766969263958,1.2641837525494017,0.9629019392484048,323315.6989472545
High permeability,67.5,123.75,1.3934188029747947,1.1706122916920434,0.9658758524793564,336785.27744952077
High permeability,67.5,126.25,1.2914410028463628,1.0837760326588834,0.9686194561502934,350529.7453089761
High permeability,67.5,128.75,1.196623454112011,1.003134405040164,0.9711511383373138,364549.10252562055
High permeability,67.5,131.25,1.1083995187517457,0.9281933907182883,0.9734878728850574,378843.3490994541
High permeability,67.5,133.75,1.0262505109526159,0.8585009281264906,0.9756453230480845,393412.48503047676
High permeability,67.5,136.25,0.9497010323986992,0.7936428300412606,0.9776379392243656,408256.5103186885
High permeability,67.5,138.75,0.878314820447243,0.733239149725609,0.979479050771714,423375.4249640894
High permeability,67.5,141.25,0.8116910451701378,0.6769409394878211,0.9811809519920917,438769.2289666794
High permeability,67.5,143.75,0.7494610001672418,0.6244273535195177,0.9827549824383142,454437.9223264585
High permeability,67.5,146.25,0.6912851396110791,0.5754030534752309,0.9842116017476742,470381.5050434267
High permeability,67.5,148.75,0.6368504203920362,0.5295958808551338,0.9855604592414129,486599.977117584
High permeability,67.5,151.25,0.5858679136883853,0.486754765018142,0.9868104585511204,503093.3385489304
High permeability,67.5,153.75,0.5380706549414448,0.4466478397199736,0.987969817545707,519861.58933746594
High permeability,67.5,156.25,0.49321170520085106,0.409060744551587,0.9890461238377575,536904.7294831906
High permeability,67.5,158.75,0.4510624002239626,0.373795090640156,0.9900463861476118,554222.7589861043
High permeability,67.5,161.25,0.41141076665459797,0.340667072544016,0.9909770817988358,571815.677846207
High permeability,67.5,163.75,0.3740600871425665,0.30950621048854565,0.9918442006109784,589683.4860634991
High permeability,67.5,166.25,0.3388275984577082,0.280154209004996,0.9926532854455621,607826.1836379801
High permeability,67.5,168.75,0.3055433085514069,0.25246391969338766,0.9934094696498355,626243.7705696502
High permeability,67.5,171.25,0.27404892016756155,0.22629839727111764,0.9941175116304759,644936.2468585095
High permeability,67.5,173.75,0.24419685003983227,0.20153003932237054,0.9947818267766134,663903.6125045579
High permeability,67.5,176.25,0.21584933396301093,0.17803980125635638,0.9954065169385719,683145.8675077953
High permeability,67.5,178.75,0.18887760911933202,0.15571647893725613,0.9959953976558493,702663.0118682219
High permeability,67.5,181.25,0.1631611659972603,0.13445605228464153,0.9965520233152706,722455.0455858377
High permeability,67.5,183.75,0.138587063079314,0.11416108387623602,0.9970797104080701,742521.9686606425
High permeability,67.5,186.25,0.11504929821262538,0.09474016722900666,0.9975815590430105,762863.7810926363
High permeability,67.5,188.75,0.09244823122471237,0.07610742000154852,0.998060472861556,783480.4828818194
High permeability,67.5,191.25,0.07069005291889628,0.058182017860612605,0.9985191774906553,804372.0740281915
High permeability,67.5,193.75,0.049686296088878125,0.040887765196128675,0.9989602376588518,825538.5545317528
High permeability,67.5,196.25,0.029353384638704592,0.024152699259619027,0.9993860730922413,846979.9243925032
High permeability,67.5,198.75,0.0096122172900681,0.007908724646912365,0.9997989732982303,868696.1836104424
High permeability,68.0,1.25,114.94330146502244,0.0,1.0,0.0
High permeability,68.0,3.75,113.49082601027249,0.0,1.0,0.0
High permeability,68.0,6.25,110.5851902801139,0.0,1.0,0.0
High permeability,68.0,8.75,106.22498077060577,0.0,1.0,0.0
High permeability,68.0,11.25,100.4080816641796,0.0,1.0,0.0
High permeability,68.0,13.75,93.13167102373392,0.0,1.0,0.0
High permeability,68.0,16.25,84.39221876028584,0.0,1.0,0.0
High permeability,68.0,18.75,74.1854845099748,0.0,1.0,0.0
High permeability,68.0,21.25,62.50651518626788,54.435832834360916,0.2590682211183269,9941.831751672698
High permeability,68.0,23.75,53.394477802452435,46.47728165088508,0.2928857344061152,12415.83596637466
High permeability,68.0,26.25,46.11407130724138,40.11932133369906,0.3273574758988481,15164.729538265727
High permeability,68.0,28.75,40.18494762210849,34.942193720646664,0.3621184709700307,18188.512467345903
High permeability,68.0,31.25,35.28013520667925,30.660169095574908,0.3968288930119439,21487.184753615187
High permeability,68.0,33.75,31.169419315823827,27.072068939923593,0.4311824926207635,25060.746397073577
High permeability,68.0,36.25,27.686068372176077,24.032189729488337,0.46491176749152474,28909.197397721073
High permeability,68.0,38.75,24.706401500724684,21.43244800299358,0.4977903253138801,33032.53775555768
High permeability,68.0,41.25,22.13676663608833,19.191001171712255,0.5296329763693635,37430.767470583385
High permeability,68.0,43.75,19.904973133763647,17.244760903966235,0.5602941060095413,42103.8865427982
High permeability,68.0,46.25,17.954497483090407,15.54432978804433,0.5896648403416547,47051.89497220213
High permeability,68.0,48.75,16.24046878947063,14.050493248169873,0.6176694514391938,52274.79275879515
High permeability,68.0,51.25,14.726827465129245,12.731736669379027,0.6442613678143271,57772.579902577294
High permeability,68.0,53.75,13.38427581001639,11.562454515592938,0.6694190737625512,63545.25640354854
High permeability,68.0,56.25,12.188774497835674,10.52163648650159,0.6931421052229432,69592.82226170889
High permeability,68.0,58.75,11.120422583706814,9.59188881422653,0.7154472841704715,75915.27747705833
High permeability,68.0,61.25,10.162611593545472,8.758695065572164,0.736365279869562,82512.6220495969
High permeability,68.0,63.75,9.301378542220196,8.009850777413407,0.7559375434627468,89384.85597932458
High permeability,68.0,66.25,8.524905386682988,7.335026053495708,0.7742136312360579,96531.97926624135
High permeability,68.0,68.75,7.823127673537028,6.72542358001746,0.7912489099026837,103953.99191034725
High permeability,68.0,71.25,7.187425582859408,6.1735086424338865,0.8071026226530086,111650.89391164223
High permeability,68.0,73.75,6.610377830268723,5.672794070233896,0.8218362858857295,119622.68527012634
High permeability,68.0,76.25,6.085564009314627,5.217667510636717,0.8355123820060968,127869.36598579954
High permeability,68.0,78.75,5.6074046149094245,4.803251629264302,0.8481933122358842,136390.93605866184
High permeability,68.0,81.25,5.171030634930581,4.425290148411814,0.8599405740490937,145187.3954887133
High permeability,68.0,83.75,4.772176533165406,4.080054325349664,0.8708141298730719,154258.7442759538
High permeability,68.0,86.25,4.407091878161517,3.7642657239123682,0.8808719365127552,163604.98242038343
High permeability,68.0,88.75,4.0724679413232305,3.475032066578463,0.8901696079592214,173226.10992200216
High permeability,68.0,91.25,3.7653763930217057,3.209793658067132,0.8987601875497276,183122.12678081
High permeability,68.0,93.75,3.483217837738899,2.9662784064915213,0.9066940086674614,193293.03299680696
High permeability,68.0,96.25,3.2236783984818977,2.7424638781312978,0.9140186261887747,203738.82856999306
High permeability,68.0,98.75,2.984692923072029,2.536545138539443,0.9207788036385756,214459.5135003682
High permeability,68.0,101.25,2.7644136667978847,2.3469073790207156,0.9270165434717222,225455.08778793245
High permeability,68.0,103.75,2.5611835267049043,2.172102520448056,0.9327711500549192,236725.55143268587
High permeability,68.0,106.25,2.3735130768448225,2.010829138474684,0.9380793167906915,248270.90443462835
High permeability,68.0,108.75,2.2000607918635904,1.8619151748365392,0.9429752304227649,260091.14679375992
High permeability,68.0,111.25,2.039615956450872,1.7243029956867126,0.9474906869158853,272186.27851008065
High permeability,68.0,113.75,1.8910838465391957,1.5970364351187396,0.9516552144398964,284556.2995835904
High permeability,68.0,116.25,1.7534728394079355,1.4792495243097012,0.9554961999348824,297201.21001428936
High permeability,68.0,118.75,1.6258831676143715,1.3701566571914092,0.9590390165171336,310121.0098021774
High permeability,68.0,121.25,1.5074970787236435,1.269043984669796,0.9623071496283631,323315.6989472545
High permeability,68.0,123.75,1.3975702013056095,1.1752618630502842,0.9653223203543774,336785.27744952077
High permeability,68.0,126.25,1.2954239493027198,1.0882182099698794,0.9681046047631794,350529.7453089761
High permeability,68.0,128.75,1.2004388229805032,1.0073726439487167,0.9706725484527388,364549.10252562055
High permeability,68.0,131.25,1.1120484863039484,0.9322313025746715,0.9730432757696164,378843.3490994541
High permeability,68.0,133.75,1.0297345185752729,0.8623422500552553,0.9752325933733946,393412.48503047676
High permeability,68.0,136.25,0.953021753188931,0.7972913979948792,0.977255087988726,408256.5103186885
High permeability,68.0,138.75,0.8814741289435718,0.7366988742502898,0.9791242183154109,423375.4249640894
High permeability,68.0,141.25,0.8146909899291656,0.6802157839595314,0.9808524011644763,438769.2289666794
High permeability,68.0,143.75,0.7523037789293768,0.6275213146347545,0.9824510919607562,454437.9223264585
High permeability,68.0,146.25,0.6939730768276312,0.5783201438040213,0.983930859804957,470381.5050434267
High permeability,68.0,148.75,0.6393859469110055,0.5323401132837084,0.985301457324699,486599.977117584
High permeability,68.0,151.25,0.588253548417951,0.48933013892611066,0.9865718855679401,503093.3385489304
High permeability,68.0,153.75,0.5403089883290222,0.44905832875208074,0.9877504542062256,519861.58933746594
High permeability,68.0,156.25,0.4953053843820251,0.41131028585750595,0.9888448373216114,536904.7294831906
High permeability,68.0,158.75,0.4530141157099996,0.3758875754675803,0.9898621250516697,554222.7589861043
High permeability,68.0,161.25,0.41322324043985603,0.34260633808075397,0.9908088713631534,571815.677846207
High permeability,68.0,163.75,0.3757360621242272,0.31129603285859264,0.9916911382178378,589683.4860634991
High permeability,68.0,166.25,0.3403698290700516,0.2817982973318168,0.992514536384683,607826.1836379801
High permeability,68.0,168.75,0.30695455252551257,0.25396591115101996,0.9932842631415215,626243.7705696502
High permeability,68.0,171.25,0.27533193133500977,0.22766185305032202,0.9940051370975211,644936.2468585095
High permeability,68.0,173.75,0.2453543721058117,0.20275844144499866,0.99468163035517,663903.6125045579
High permeability,68.0,176.25,0.21688409518033624,0.17913655017646485,0.9953178982178095,683145.8675077953
High permeability,68.0,178.75,0.1897923178003219,0.15668489187233955,0.9959178066360718,702663.0118682219
High permeability,68.0,181.25,0.1639585068053057,0.13529936222474043,0.9964849575741469,722455.0455858377
High permeability,68.0,183.75,0.1392696940463472,0.11488243922265792,0.9970227124647603,742521.9686606425
High permeability,68.0,186.25,0.11561984843264254,0.09534263201801339,0.9975342139101817,762863.7810926363
High permeability,68.0,188.75,0.09290929917705008,0.0765939746716579,0.9980224057755817,783480.4828818194
High permeability,68.0,191.25,0.07104420537817047,0.05855556052516161,0.9984900518106349,804372.0740281915
High permeability,68.0,193.75,0.049936067581387425,0.04115111338548174,0.9989397529254798,825538.5545317528
High permeability,68.0,196.25,0.029501277407722026,0.024308592099900245,0.9993739632379692,846979.9243925032
High permeability,68.0,198.75,0.00966070173481592,0.007959825444414587,0.9997950050006015,868696.1836104424
High permeability,68.5,1.25,114.88959591357631,0.0,1.0,0.0
High permeability,68.5,3.75,113.43800049508638,0.0,1.0,0.0
High permeability,68.5,6.25,110.5341255079013,0.0,1.0,0.0
High permeability,68.5,8.75,106.17655883193956,0.0,1.0,0.0
High permeability,68.5,11.25,100.36318672109658,0.0,1.0,0.0
High permeability,68.5,13.75,93.09119000106816,0.0,1.0,0.0
High permeability,68.5,16.25,84.35704203895281,0.0,1.0,0.0
High permeability,68.5,18.75,74.1565066222028,0.0,1.0,0.0
