total_BiTE_nM,KD_CD3_nM,KD_TAA_nM,free_CD3_nM,free_TAA_nM,free_BiTE_nM,CD3_BiTE_nM,TAA_BiTE_nM,trimer_nM,trimer_complexes_per_target,max_mass_balance_error_nM
1.7782794100389228,100.0,1.0,8.16840741332981,14.938681307908828,0.10314476183696439,0.008425284372351976,1.5408467256625678,0.1258626381670708,75.79625234670489,3.219646771412954e-14
2.154434690031882,100.0,1.0,8.140515518765186,14.589156829487948,0.12779747453430904,0.010403373247055415,1.8644573983935266,0.15177644385699068,91.40191089590351,1.7763568394002505e-15
2.6101572156825332,100.0,1.0,8.106959203630582,14.16732427239283,0.15918569683635947,0.01290511950053872,2.2552353866075223,0.18283101273811225,110.1034094002265,1.7763568394002505e-15
3.1622776601683795,100.0,1.0,8.066646771037139,13.65883800014941,0.19962217300624105,0.016102815573082116,2.726606922330045,0.2199457492590117,132.4544261601434,4.440892098500626e-16
3.831186849557285,100.0,1.0,8.018302645923626,13.04694545570139,0.2524957593661119,0.0202458741540979,3.2942984002455655,0.2641468157915099,159.07293060022633,4.440892098500626e-16
4.641588833612772,100.0,1.0,7.960448437911863,12.312466661236819,0.3229560715576623,0.025708751553453445,3.97638586409773,0.31653814640391587,190.62372735538693,1.0658141036401503e-14
5.623413251903491,100.0,1.0,7.891387854172512,11.434230050598613,0.4191739857632638,0.03307864500037302,4.792931784443506,0.3782288366963487,227.77472940764653,1.7763568394002505e-15
6.812920690579608,100.0,1.0,7.8091989232054475,10.390588397255863,0.5547934889332189,0.043324927163786865,5.764630788982603,0.4501714854999991,271.09960518192935,8.881784197001252e-16
8.254041852680173,100.0,1.0,7.711738290543639,9.163476614110312,0.7539826280227424,0.05814516702927704,6.909102179331835,0.5328118782963182,320.8668129700417,1.7763568394002505e-15
10.0,100.0,1.0,7.596663798264357,7.748450264840303,1.0623559808926661,0.08070361220916938,8.231612481502458,0.6253279253957076,376.581278789173,3.552713678800501e-15
12.115276586285876,100.0,1.0,7.461482956554981,6.177958435054676,1.5706505281380578,0.11719382146406199,9.703413678833597,0.7240185578501935,436.01416682260685,3.375077994860476e-14
14.677992676220676,100.0,1.0,7.303635864449351,4.5649680004288085,2.4580434611208446,0.17952654379017413,11.22088974367993,0.8195329276297262,493.53426476411045,1.7763568394002505e-14
17.78279410038923,100.0,1.0,7.1206209985173725,3.129196114512284,4.020327275009592,0.28627226815345425,12.580392488027774,0.8958020691984078,539.4646153812073,1.7763568394002505e-15
21.54434690031882,100.0,1.0,6.9101701634392025,2.0726633893753834,6.558421530184369,0.4531980877713731,13.593400197704424,0.9393270846586566,565.6759923494866,3.552713678800501e-15
26.10157215682533,100.0,1.0,6.6704737341681435,1.3962938876317759,10.21133120666888,0.6811441660497626,14.258019348455365,0.951077435651327,572.7522191152134,3.552713678800501e-15
31.622776601683793,100.0,1.0,6.40044823132804,0.9771043663130302,15.032352365174546,0.9621379310838131,14.688177131968056,0.9401091734573791,566.1469772327594,3.552713678800501e-15
38.31186849557285,100.0,1.0,6.10002515528372,0.7091582156362327,21.126890409935363,1.2887456295352808,14.982307905052,0.9139245510502333,550.3782290444311,2.842170943040401e-14
46.41588833612773,100.0,1.0,5.770424379821508,0.5298408209442087,28.68508721907113,1.6552512662623438,15.198530161008875,0.8770196897853811,528.1536021179099,0.0
56.23413251903491,100.0,1.0,5.41436115362872,0.40467965052874205,37.977198798825235,2.0562226989999464,15.368599537969159,0.832111483240565,501.1092480087064,1.7763568394002505e-15
68.12920690579608,100.0,1.0,5.036129049418475,0.3142693473659174,49.35262375961535,2.485461821808193,15.510016859729983,0.781104464642565,470.392103434197,1.4210854715202004e-14
82.54041852680173,100.0,1.0,4.641508822688273,0.24716950804673368,63.24660080662028,2.935596556489713,15.632631207000484,0.7255899566912477,436.9604853236998,1.7763568394002505e-15
100.0,100.0,1.0,4.237479012192629,0.19630230188724185,80.1927602454499,3.3981513846988936,15.742023430873514,0.6670649389777111,401.71589585845874,2.842170943040401e-14
121.15276586285876,100.0,1.0,3.831745319030079,0.15709260939732153,100.8405160471935,3.8639517533241126,15.841299798826103,0.6069982635150405,365.5428983963146,1.7763568394002505e-15
146.77992676220674,100.0,1.0,3.4321510194952163,0.1264681163107291,125.97727391574746,4.323730291031608,15.93210853008533,0.546814025342408,329.2991030154188,2.842170943040401e-14
177.82794100389228,100.0,1.0,3.0460635637949363,0.10229728175217409,156.55605079376096,4.768796820145045,16.015258438057042,0.4878349519292497,293.78107481657753,3.552713678800501e-15
215.44346900318823,100.0,1.0,2.679839552822073,0.0830597046158414,193.72949831474332,5.191639721322263,16.091114905397724,0.43121606172489635,259.6843821680174,3.552713678800501e-15
261.0157215682533,100.0,1.0,2.338448346319651,0.06764513436288776,238.8916189187754,5.586357112102346,16.15985565992834,0.37788987744723684,227.570603376641,0.0
316.22776601683796,100.0,1.0,2.0252928341562275,0.05522656348971005,293.72873488902405,5.948867019565147,16.221628626100898,0.32853548214785677,197.84869181488605,1.7763568394002505e-15
383.1186849557285,100.0,1.0,1.7422206055252902,0.04517754845631236,360.2815720463445,6.276899786101858,16.27663817904012,0.28357494424203333,170.77282302346762,5.1514348342607263e-14
464.1588833612773,100.0,1.0,1.4896845467881006,0.037016812259760674,441.02069239899294,6.569817102805681,16.325180173203183,0.24319368627552268,146.45466106944778,7.105427357601002e-14
562.341325190349,100.0,1.0,1.2669958885908514,0.030370179232085334,538.937982616043,6.828322081799743,16.367643127027716,0.20737736547866423,124.8855685350481,1.1368683772161603e-13
681.2920690579608,100.0,1.0,1.0726137531891633,0.024943819692849156,657.6574974394995,7.054124766415741,16.40449003578128,0.17595681626433593,105.96367152252883,7.105427357601002e-15
825.4041852680173,100.0,1.0,0.9044272134634058,0.020505056719262876,801.5696852844129,7.249614368585208,16.43623186119858,0.14865375382062282,89.52138300101785,1.1368683772161603e-13
1000.0,100.0,1.0,0.7600018130358641,0.01686834321661585,975.9939062885654,7.41757138291265,16.463400188601128,0.12512213992071847,75.35031387949819,1.1368683772161603e-13
1211.5276586285877,100.0,1.0,0.636777280712122,0.013884847140715242,1187.375217184155,7.560935619834916,16.486523389275554,0.10498243532219685,63.221900283786546,1.7763568394002505e-15
1467.7992676220676,100.0,1.0,0.5322142390950436,0.011434602627903226,1443.5226783144017,7.682633238555387,16.50610821089176,0.08784785821880209,52.9032167658149,0.0
1778.2794100389228,100.0,1.0,0.4438945601192862,0.00942051777193881,1753.897982152141,7.785457732815282,16.52262711103186,0.0733430429346648,44.1682128319275,3.552713678800501e-15
2154.4346900318824,100.0,1.0,0.3695833297907376,0.007763747392525702,2129.9650672884723,7.87199581906426,16.536510737331707,0.06111618701423338,36.80502809141975,1.7763568394002505e-15
2610.157215682533,100.0,1.0,0.30726122294004354,0.006400084034009895,2585.613637013237,7.9445880815914105,16.548144556366676,0.0508460313377785,30.620195780347323,3.552713678800501e-15
3162.2776601683795,100.0,1.0,0.2551354722916359,0.005277118619796343,3137.6722317478275,8.005314867433333,16.557868556974405,0.04224499614426493,25.44053131864207,3.552713678800501e-15
3831.1868495572853,100.0,1.0,0.21163631425720436,0.004351989837159187,3806.529811481263,8.055999394120654,16.565979054409933,0.03505962749137366,21.11340117462179,1.7763568394002505e-15
4641.588833612773,100.0,1.0,0.17540430530972312,0.0035895886769613024,4616.888810784232,8.098221745478419,16.572731797980413,0.029069285081091127,17.50593265508988,3.552713678800501e-15
5623.413251903491,100.0,1.0,0.14527250545170792,0.002961118197061432,5598.677483297801,8.133339052147342,16.57834577527122,0.02408377827018387,14.503590277567659,9.094947017729282e-13
6812.920690579608,100.0,1.0,0.12024634454440056,0.00244293283026649,6788.155234309445,8.162508531256497,16.58300727883986,0.019940460068336805,12.008425735068347,9.094947017729282e-13
8254.041852680173,100.0,1.0,0.0994830560907047,0.002015599280964752,8229.25176645705,8.186711150669773,16.586873943348746,0.016501129108756115,9.937212219186268,1.8189894035458565e-12
10000.0,100.0,1.0,0.08227186565963661,0.0016631341764285865,9975.189497959384,8.206774503055323,16.590078570407766,0.013648967154274036,8.219600143165488,3.552713678800501e-15
12115.276586285852,100.0,1.0,0.06801562081473699,0.001372383473884909,12090.449173932646,8.223394064940528,16.59273263815061,0.011285650113967625,6.796377355442307,1.8189894035458565e-12
14677.992676220676,100.0,1.0,0.05621420453812346,0.0011325160811644808,14653.15126564127,8.23715242374821,16.594929448074403,0.009328707582897828,5.617879017309009,1.7763568394002505e-15
17782.794100389227,100.0,1.0,0.046449846162559184,0.0009346098625699186,17757.941108001047,8.248536326304343,16.596746898473565,0.007709163402330284,4.642566715067349,0.0
21544.34690031878,100.0,1.0,0.0383743004559388,0.0007713126226804488,21519.484329386538,8.257951573127457,16.598249896829948,0.0063694622858370764,3.835779845082223,0.0
26101.572156825332,100.0,1.0,0.031697781373122506,0.0006365641118607114,26076.701666834033,8.265735883674445,16.59949243680494,0.005261670821666436,3.1686522320860138,3.552713678800501e-15
31622.776601683792,100.0,1.0,0.026179493018639772,0.0005253678124140939,31597.899566468823,8.272169911040512,16.600519372115972,0.004345931810081044,2.617181309366964,3.552713678800501e-15
38311.86849557277,100.0,1.0,0.021619582684049773,0.0004336034155144876,38286.98605189773,8.277486606720634,16.6013679218584,0.0035891464645494923,2.1614345217773394,0.0
46415.888336127726,100.0,1.0,0.01785233964396081,0.0003578726139059425,46391.00142419012,8.281879138481118,16.60206894138922,0.0029638577353413324,1.784876847484033,8.812506280264643e-12
56234.13251903491,100.0,1.0,0.014740471980705517,0.0002953722097090664,56209.24191618016,8.285507555221518,16.602647990853608,0.0024473086751469436,1.4738037324904008,8.137490681292547e-12
68129.20690579595,100.0,1.0,0.012170307548396483,0.0002437896432273949,68104.31325453705,8.288504376800509,16.60312623057033,0.002020651524908897,1.2168647909910026,4.581224288813246e-12
82540.41852680173,100.0,1.0,0.010047781353229117,0.00020121694312543972,82515.52235807791,8.290979269014555,16.603521169291312,0.0016682855040275016,1.0046650133121162,2.5792701308091637e-12
100000.0,100.0,1.0,0.00829508827541772,0.0001660798238468978,99975.10175246428,8.293022943805601,16.603847288124953,0.001377303789665516,0.8294317290647171,1.4512835377900046e-12
0.0001,100.0,10.0,8.30268766968121,16.605328258194465,3.470500761460629e-05,2.881448387979842e-06,5.762880436436759e-05,4.784739634145057e-06,0.002881437557677243,3.552713678800501e-15
0.00012115276586285888,100.0,10.0,8.302686048072083,16.60531505602623,4.204609811200961e-05,3.490955521704521e-06,6.981887060265093e-05,5.796841628447799e-06,0.003490939624994027,3.552713678800501e-15
0.0001467799267622069,100.0,10.0,8.302684083448556,16.605299061244835,5.0940042349066985e-05,4.229390788217938e-06,8.458746373987341e-05,7.023029888523289e-06,0.004229367455037435,3.552713678800501e-15
0.00017782794100389227,100.0,10.0,8.302681703253965,16.605279683140296,6.171531654528524e-05,5.124026294910665e-06,0.00010248000919679972,8.50858897307567e-06,0.005123992046484553,6.1790037062664505e-15
0.00021544346900318845,100.0,10.0,8.302678819584072,16.605256206053443,7.47698809262655e-05,6.2079030670932775e-06,0.0001241573029276747,1.0308382093142884e-05,0.006207852797276988,1.0987901127162969e-14
0.0002610157215682536,100.0,10.0,8.302675325940719,16.605227762946807,9.058587854223964e-05,7.5210513865131575e-06,0.0001504199145300525,1.2488877128987787e-05,0.0075209776005109134,1.953949155253376e-14
0.00031622776601683794,100.0,10.0,8.302671093298798,16.605193303385477,0.00010974744377486603,9.111969289930154e-06,0.00018223775184340795,1.5130601143380228e-05,0.009111860986885267,3.47464028035982e-14
0.00038311868495572853,100.0,10.0,8.302665965341385,16.605151554745838,0.00013296227854267,1.1039413847304672e-05,0.00022078587862653658,1.8331114001005394e-05,0.011039254880166126,6.178808549875403e-14
0.00046415888336127773,100.0,10.0,8.302659752686989,16.60510097521999,0.00016108779345833332,1.3374571393956584e-05,0.0002674879076251007,2.2208610849693783e-05,0.013374338062091916,3.4193405485521966e-14
0.0005623413251903491,100.0,10.0,8.302652225895844,16.605039696880528,0.00019516278032964568,1.6203686925159543e-05,0.0003240685714727341,2.690628646280982e-05,0.016203344440792324,3.552713678800501e-15
0.0006812920690579609,100.0,10.0,8.30264310699708,16.604965456705166,0.00023644578600390628,1.963124975343839e-05,0.00039261741089783653,3.259762240277963e-05,0.019630747055086835,3.552713678800501e-15
0.0008254041852680181,100.0,10.0,8.30263205922378,16.604875513013607,0.0002864616071751067,2.3783853234688095e-05,0.00047566593264004517,3.9492792218178185e-05,0.023783115374330165,1.7763568394002505e-15
0.001,100.0,10.0,8.302618674577234,16.60476654423422,0.00034705762460452723,2.8814871151959633e-05,0.0005762810833954653,4.78464208480479e-05,0.028813788120914303,1.7763568394002505e-15
0.0012115276586285877,100.0,10.0,8.302602458761124,16.604634526264256,0.00042047206076524914,3.491012365549914e-05,0.0006981784897512138,5.7966984456625554e-05,0.03490853398305312,3.552713678800501e-15
0.0014677992676220691,100.0,10.0,8.30258281292975,16.604474583899307,0.0005094166862272303,4.229474223689829e-05,0.0008458596419074253,7.022819725051501e-05,0.04229240891636464,3.552713678800501e-15
0.0017782794100389228,100.0,10.0,8.302559011576669,16.604280810852,0.0006171770359594962,5.124148761643694e-05,0.001024778081508078,8.508280495491141e-05,0.0512380627694102,7.105427357601002e-15
0.002154434690031882,100.0,10.0,8.3025301757479,16.60404605172318,0.0007477338465061137,6.208082824045058e-05,0.0012415407221819624,0.00010307929310335583,0.062075801250970605,1.0658141036401503e-14
0.0026101572156825357,100.0,10.0,8.30249524059156,16.60376163788842,0.0009059102132961503,7.521315234294573e-05,0.0015041517246897936,0.00012488212535364596,0.07520577372876208,2.3092638912203256e-14
0.0031622776601683794,100.0,10.0,8.302452916047008,16.603417067567925,0.001097549923959247,9.112356566682621e-05,0.001822307913997284,0.0001512962565450229,0.09111273533751992,1.2434497875801753e-14
0.003831186849557285,100.0,10.0,8.302401639224481,16.602999618296618,0.0013297335847695531,0.00011039982293922582,0.0022077566200365086,0.00018329682181199804,0.11038392618124905,3.552713678800501e-15
0.004641588833612777,100.0,10.0,8.302339516719197,16.602493877530115,0.0016110405675903703,0.00013375405767343258,0.0026747291159871763,0.0002220650923617974,0.13373072440851447,8.673617379884035e-19
0.005623413251903491,100.0,10.0,8.302264254735775,16.601881174120987,0.0019518665181836009,0.00016204911623931285,0.00324046560026294,0.00026903201721763915,0.16201486766313666,3.552713678800501e-15
0.006812920690579608,100.0,10.0,8.30217307444908,16.601138889771608,0.002364808249936946,0.00019633047378861564,0.003925851020488097,0.0003259309463659473,0.19628020370557453,3.552713678800501e-15
0.008254041852680182,100.0,10.0,8.302062609487193,16.600239625185445,0.0028651303815417782,0.0002378649181190377,0.004756185089099252,0.00039486146392011406,0.23779113164265883,0.0
0.01,100.0,10.0,8.301928781766721,16.599150190342797,0.0034713311633692546,0.0002881874409621897,0.005762114734118365,0.00047836666155019346,0.2880791370746545,1.734723475976807e-18
0.012115276586285877,100.0,10.0,8.301766651118806,16.597830381935804,0.0042058286992675865,0.0003491580843589803,0.006980763136592109,0.0005795266660671989,0.3489991157230188,3.552713678800501e-15
0.01467799267622069,100.0,10.0,8.301570233187697,16.596231503289058,0.005095793361931443,0.0004230308648788552,0.008457096632753788,0.0007020718166566073,0.42279753035350026,3.552713678800501e-15
0.01778279410038923,100.0,10.0,8.3013322789283,16.594294572805605,0.006174157812121989,0.0005125373554096559,0.010245579347334126,0.0008505195855234591,0.5121948663159129,3.552713678800501e-15
0.021544346900318822,100.0,10.0,8.301044007635289,16.591948155803706,0.007480842903957828,0.0006209880615996011,0.012412175762418032,0.0010303401723433618,0.6204853548534385,3.469446951953614e-18
0.026101572156825358,100.0,10.0,8.300694783755668,16.58910574118324,0.009064246190849834,0.0007523954107506441,0.01503677385241253,0.001248156702812343,0.7516575354873418,3.552713678800501e-15
0.03162277660168379,100.0,10.0,8.300271725712648,16.585662568260123,0.010983050119637659,0.0009116230037011338,0.018216116325459917,0.0015119871528850753,0.9105399461985564,6.938893903907228e-18
0.03831186849557285,100.0,10.0,8.299759232534237,16.58149178984217,0.013308419798356305,0.0011045668009184917,0.022067345362221803,0.0018315365340762198,1.1029770815289532,3.469446951953614e-17
0.046415888336127774,100.0,10.0,8.299138411156536,16.576439834637544,0.016126676067263524,0.0013383751679410553,0.0267322875561683,0.002218549544754782,1.3360417641547218,1.1102230246251565e-16
0.05623413251903491,100.0,10.0,8.298386383767719,16.57032080476678,0.019542549297411844,0.0016217162499375184,0.03238263112010839,0.0026872358515768026,1.6182912553513975,3.5388358909926865e-16
0.06812920690579609,100.0,10.0,8.297475450369564,16.562909711822524,0.023683143935894952,0.0019651030539565716,0.03922617747023252,0.0032547824457109403,1.9600758031248342,3.552713678800501e-15
0.08254041852680181,100.0,10.0,8.296372076739345,16.553934316891937,0.028702774695207652,0.0023812889850626144,0.047514384701701544,0.003941970144826478,2.373909908386263,3.5388358909926865e-15
0.1,100.0,10.0,8.295035672043863,16.543065295556975,0.03478887428652631,0.002885749531969852,0.05755146188809278,0.004773914293400024,2.874918385103088,1.1046719095020308e-14
0.12115276586285877,100.0,10.0,8.293417113346395,16.529904397562643,0.04216922219676962,0.0034972694902319582,0.06970532114321784,0.005780953032604691,3.481371288929432,3.466671394392051e-14
0.1467799267622069,100.0,10.0,8.29145696600775,16.513970212301167,0.05112080756501479,0.004238659759928836,0.08442074933574344,0.00699971010155444,4.215323951075473,3.4611202792689255e-14
0.1778279410038923,100.0,10.0,8.289083339372498,16.494681085708773,0.06198072132890643,0.005137633645297279,0.10223522317824993,0.008474362851438606,5.103380594267826,3.552713678800501e-15
0.21544346900318823,100.0,10.0,8.286209306030177,16.471334662698442,0.07515957986224535,0.006227880100918557,0.12379785930188536,0.01025814973813897,6.177602166023002,1.7763568394002505e-15
0.2610157215682536,100.0,10.0,8.2827298002814,16.44308345442544,0.09115812321806901,0.007550381037160239,0.14989206276235062,0.012415154550673714,7.4765808261311655,1.7763568394002505e-15
0.31622776601683794,100.0,10.0,8.27851789724691,16.40890575646033,0.11058781840026499,0.009155032338440849,0.18146250899424982,0.015022406283882253,9.046704519544743,1.7763568394002505e-15
0.3831186849557285,100.0,10.0,8.273420358526238,16.367571181131698,0.13419654968673747,0.011102644662222317,0.21964715792599523,0.01817233268077357,10.943634534116658,1.1102230246251565e-16
0.46415888336127775,100.0,10.0,8.267252313898384,16.317600029720282,0.1629008195680011,0.013467421775095,0.2658150418224273,0.021975600195754574,13.23401576643176,2.220446049250313e-16
0.5623413251903491,100.0,10.0,8.259790932132828,16.25721574206939,0.19782635240403798,0.016340043117237864,0.3216105690499093,0.0265643606191652,15.99743188480136,1.7763568394002505e-15
0.6812920690579608,100.0,10.0,8.250767919048602,16.184289761298423,0.24035964235606927,0.01983151626185452,0.38900500988126824,0.03209590055877552,19.328603098390886,6.772360450213455e-15
0.8254041852680182,100.0,10.0,8.239860669962278,16.09627840081566,0.29221389642182166,0.024078017923425992,0.47035562293927524,0.03875664798352941,23.33979895425843,3.419486915845482e-14
1.0,100.0,10.0,8.226681900402614,15.990151795061347,0.3555141085051133,0.029247014817767862,0.5684724560282672,0.04676642064885166,28.163396798875524,1.7763568394002505e-15
1.2115276586285877,100.0,10.0,8.21076758917198,15.862315901567237,0.4329078324588422,0.035545055998517545,0.6866920794724898,0.05638269069873829,33.954449981534474,1.7763568394002505e-15
1.4677992676220675,100.0,10.0,8.191563099914477,15.708530024954431,0.5277108533044989,0.04322776753353515,0.8289561783628043,0.06790446842122871,40.89302670656143,8.881784197001252e-15
1.7782794100389228,100.0,10.0,8.168407413329838,15.523824792868961,0.6441007571713204,0.05261277399809575,0.9998907303281814,0.08167514854132503,49.185924110976806,2.6645352591003757e-14
2.154434690031882,100.0,10.0,8.140515518765188,15.302429432422425,0.7873769110783366,0.06409653963750596,1.2048779618494994,0.09808327746654019,59.067130310564124,4.440892098500626e-16
2.6101572156825332,100.0,10.0,8.106959203630579,15.037723296207608,0.9643133502516131,0.07817648990006153,1.450107733192269,0.1175596423385894,70.79607138582409,3.552713678800501e-15
3.1622776601683795,100.0,10.0,8.066646771037139,14.722235854188165,1.183642576907362,0.09548026571071849,1.7425865184289235,0.14056829912137525,84.65220837027061,1.7763568394002505e-15
3.831186849557285,100.0,10.0,8.018302645923624,14.3477330079599,1.456724598734568,0.11680458704415417,2.0900695608771103,0.1675881029014536,100.92391453739181,1.7763568394002505e-15
4.641588833612772,100.0,10.0,7.960448437911862,13.90544672244982,1.7984779726445592,0.14316691167957274,2.5008639630108482,0.19907998627779777,119.88876998637667,5.329070518200751e-15
5.623413251903491,100.0,10.0,7.8913878541725095,13.386529669127023,2.2286785786295553,0.17587367066251727,2.983427191577239,0.23543381103420621,141.78155497112311,2.6645352591003757e-14
6.812920690579608,100.0,10.0,7.80919892320545,12.782843306756547,2.7737645353693297,0.21660879022831636,3.5456597425464516,0.27688762243546666,166.74562370081142,4.263256414560601e-14
8.254041852680173,100.0,10.0,7.711738290543638,12.088203960182247,3.469310959446322,0.2675441816776489,4.19377384790827,0.32341286364794736,194.7637788482626,1.5987211554602254e-14
10.0,100.0,10.0,7.596663798264356,11.30018547205571,4.363327481156506,0.33146731916073624,4.930640981238618,0.3745642184441405,225.56784471300023,3.552713678800501e-15
12.115276586285876,100.0,10.0,7.461482956554979,10.422447429871111,5.520427581310109,0.4119057631084141,5.753636625661514,0.42930661620583893,258.5344871990859,0.0
14.677992676220676,100.0,10.0,7.303635864449334,9.46724047761066,7.026642127595313,0.513200354497557,6.652291077205464,0.48585911692234124,292.59119916356366,0.0
17.78279410038923,100.0,10.0,7.12062099851737,8.45720493384397,8.994167764046198,0.6404405984485538,7.606551998991189,0.5416337389033093,326.17946160408167,2.4868995751603507e-14
21.54434690031882,100.0,10.0,6.910170163439206,7.425051418972853,11.564856391727464,0.7991512558257432,8.586965336161327,0.5933739166042872,357.3381249103519,3.552713678800501e-15
26.10157215682533,100.0,10.0,6.6704737341681515,6.409854047628542,14.91137610615154,0.9946594265638642,9.557974448972697,0.637562175137227,383.9489161928154,8.881784197001252e-15
31.622776601683793,100.0,10.0,6.400448231328062,5.450185240787887,19.236358033223805,1.2312131375094066,10.484171463918788,0.6710339670317915,404.1061004206648,2.842170943040401e-14
38.31186849557285,100.0,10.0,6.100025155283715,4.576618912250603,24.77199859059233,1.5110981454926593,11.337199724395013,0.6915720350928518,416.4744141008813,7.105427357601002e-15
46.41588833612773,100.0,10.0,5.770424379821508,3.8070441355672675,31.783499023541747,1.834042776414784,12.100118356538257,0.6982281796329413,420.48283803481377,0.0
56.23413251903491,100.0,10.0,5.414361153628721,3.14643934811935,40.57813444704761,2.1970467483681806,12.767663889746782,0.6912874338723316,416.3030232398372,7.105427357601002e-15
68.12920690579608,100.0,10.0,5.036129049418476,2.5899868473942416,51.51922826096516,2.594574820486679,13.343412358380146,0.6719914659640777,404.6827197554425,1.4210854715202004e-14
82.54041852680173,100.0,10.0,4.641508822688272,2.127199197202071,65.04323935886154,3.018987693403809,13.835992654759243,0.6421988197771515,386.74116886038786,1.4210854715202004e-14
100.0,100.0,10.0,4.237479012192629,1.7453642302647372,81.67884945545111,3.461124103075154,14.25593422087228,0.6040922206014495,363.79283844829007,1.4210854715202004e-14
121.15276586285876,100.0,10.0,3.8317453190300794,1.4317567644922256,102.06814075019585,3.9109912054166625,14.613675095823748,0.5599588114224909,337.2150782188536,3.552713678800501e-15
146.77992676220674,100.0,10.0,3.432151019495217,1.1747768928805902,126.99079704780745,4.358515935541425,14.918585398025286,0.5120283808325894,308.3506982488739,1.7763568394002505e-15
177.82794100389228,100.0,10.0,3.046063563794937,0.9643815873033774,157.39265170381654,4.794280215640627,15.178657528001423,0.46235155643366865,278.43461534486363,3.552713678800501e-15
215.44346900318823,100.0,10.0,2.6798395528220733,0.7921277654073452,194.4200604191248,5.210145677732279,15.400552801016238,0.4127101053148809,248.53983472806368,2.842170943040401e-14
261.0157215682533,100.0,10.0,2.338448346319651,0.6510351187699424,239.4616783576608,5.599687657624,15.589796221042942,0.3645593319255821,219.54276122274172,3.552713678800501e-15
316.22776601683796,100.0,10.0,2.025292834156228,0.535385303177025,294.1993620505337,5.9583985977427965,15.751001464591235,0.3190039039702088,192.10864126981204,3.552713678800501e-15
383.1186849557285,100.0,10.0,1.7422206055252827,0.4405152634397004,360.6701400495103,6.283669497919464,15.888070175874365,0.27680523242440025,166.69600727642543,8.526512829121202e-14
464.1588833612773,100.0,10.0,1.4896845467880986,0.36262952680869065,441.3415257092973,6.574596507050225,16.004346862898807,0.23841428203096934,143.57643655848364,6.039613253960852e-14
562.341325190349,100.0,10.0,1.2669958885908512,0.29863953514036795,539.2028955361451,6.831678517605781,16.102730206925475,0.20402092967262284,122.86427564745955,2.3092638912203256e-14
681.2920690579608,100.0,10.0,1.0726137531891633,0.24603031469166628,657.8762376964189,7.0564710044952195,16.18574977886194,0.17361057818485773,104.55073392541986,8.881784197001252e-15
825.4041852680173,100.0,10.0,0.9044272134634057,0.20275164006767946,801.7502983540088,7.251247882337704,16.25561879160266,0.1470202400681257,88.5376580259245,1.7763568394002505e-15
1000.0,100.0,10.0,0.7600018130358642,0.16712993280204516,976.1430345010324,7.418704760031147,16.3142719761342,0.12398876280222185,74.6677782253232,0.0
1211.5276586285877,100.0,10.0,0.6367772807121219,0.1377972032417526,1187.498345487196,7.561719672894806,16.363395086234412,0.10419838226230445,62.74973249478846,2.2737367544323206e-13
1467.7992676220676,100.0,10.0,0.5322142390950437,0.11363378720579885,1443.6243364598542,7.683174277680687,16.404450065439164,0.08730681909350345,52.577395388893336,2.2737367544323206e-13
1778.2794100389228,100.0,10.0,0.44389456011928613,0.09372216392984178,1753.9819112416365,7.785830289477911,16.438698021536588,0.07297048627203762,43.94385396558582,1.7763568394002505e-15
2154.4346900318824,100.0,10.0,0.36958332979073766,0.0773096493212815,2130.0343571067833,7.872251902681982,16.46722091902067,0.0608601033965135,36.650810932195846,1.7763568394002505e-15
2610.157215682533,100.0,10.0,0.30726122294004354,0.06377819617951652,2585.670839364738,7.944763842236183,16.49094220486594,0.05067027069300688,30.51435024605902,0.0
3162.2776601683795,100.0,10.0,0.2551354722916359,0.05261989322189933,3137.719454041607,8.005435348255594,16.510646263194566,0.04212451532200279,25.367976071587748,0.0
3831.1868495572853,100.0,10.0,0.2116363142572044,0.04341704405115659,3806.5687940342386,8.056081895358977,16.526996501434255,0.034977126253052576,21.0637177676174,4.547473508864641e-13
4641.588833612773,100.0,10.0,0.1754043053097231,0.03582593665410856,4616.920990687275,8.098278190413799,16.540551894938645,0.029012840145711368,17.47194072048528,0.0
5623.413251903491,100.0,10.0,0.1452725054517079,0.02956359498379232,5598.704047184565,8.133377642171189,16.551781888508337,0.024045188246338074,14.480350822014543,1.7763568394002505e-15
6812.920690579608,100.0,10.0,0.12024634454440056,0.024396946686943036,6788.177161956106,8.162534898450051,16.56107963217674,0.019914092874779788,11.992547039963695,9.094947017729282e-13
8254.041852680173,100.0,10.0,0.09948305609070474,0.020133953393424227,8229.26986680438,8.186729157448463,16.568773596014978,0.016483122330065457,9.926368283595336,3.552713678800501e-15
10000.0,100.0,10.0,0.08227186565963661,0.01661633880239933,9975.20443887184,8.206786795222747,16.57513765794922,0.013636674986847818,8.21219762691687,3.552713678800501e-15
12115.276586285852,100.0,10.0,0.06801562081473699,0.01371362026199459,12090.461506781172,8.223402453204018,16.580399789625993,0.011277261850479463,6.79132582509654,3.552713678800501e-15
14677.992676220676,100.0,10.0,0.056214204538123466,0.011318205660017264,14653.161445608263,8.237158146335679,16.58474948108302,0.009322984995431377,5.614432794585571,3.552713678800501e-15
17782.794100389227,100.0,10.0,0.04644984616255917,0.009341362322822327,17757.949510850398,8.248540229414939,16.588344049123908,0.007705260291734094,4.640216206926139,3.552713678800501e-15
